"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00150619","1901-02","37.5733","-84.2908","326.1","BEREA COLLEGE, KY US","","","0.0",",6","7",",6","1",",6","0",",6","2",",6","1",",6","0",",6","25",",6","7",",6","0",",6","0",",6","","","","","-14.4",",6,24,","25",",,6,24,+","25",",,6,22,","10.2",",,6,03,","17.8",",6,17,","","","","","514.9",",6","","","","","","","","","","","17.9",",,,6","58",",,,6","-0.06",",6","5.26",",,,6","-5.38",",,,6"
"USC00150619","1901-03","37.5733","-84.2908","326.1","BEREA COLLEGE, KY US","","","2.0","1,6","11",",6","7",",6","0",",6","0",",6","0",",6","0",",6","10",",6","1","1,6","6","1,6","0","1,6","","","","","-15.6",",6,06,","0",",T,6,15,","13",",,6,15,+","21.1",",,6,10,","26.7","1,6,03,","","","","","291.1","1,6","","","","","","","","","","","71.1",",,,6","26",",,,6","8.72","1,6","14.52","1,,,6","2.93",",,,6"
"USC00150619","1901-04","37.5733","-84.2908","326.1","BEREA COLLEGE, KY US","","","0.5",",6","11",",6","8",",6","2",",6","1","1,6","3",",6","0",",6","6",",6","0",",6","7",",6","0",",6","","","","","-1.1",",6,20,","25","1,,6,19,","25",",,6,21,+","46.2",",,6,19,","29.4",",6,30,","","","","","266.2",",6","","","","","","","","","","","124.3",",,,6","88",",,,6","9.48",",6","15.21",",,,6","3.74",",,,6"
"USC00150619","1901-05","37.5733","-84.2908","326.1","BEREA COLLEGE, KY US","","","34.0","1,6","13",",6","6",",6","1",",6","0",",6","0",",6","0",",6","0",",6","0","1,6","22","1,6","0","1,6","","","","","4.4",",6,14,","0",",,6,31,+","0",",,6,31,+","45.7",",,6,21,","31.7","1,6,05,+","","","","","62.2","1,6","","","","","","","","","","","96.0",",,,6","0",",,,6","17.42","1,6","24.05","1,,,6","10.78",",,,6"
"USC00150619","1901-06","37.5733","-84.2908","326.1","BEREA COLLEGE, KY US","","","156.3","1,6","12",",6","7",",6","1",",6","0",",6","0",",6","0","1,6","0","1,6","0",",6","29",",6","11",",6","","","","","7.2","1,6,08,","0",",,6,30,+","0",",,6,30,+","42.7",",,6,21,","35.6",",6,30,+","","","","","9.2",",6","","","","","","","","","","","117.4",",,,6","0",",,,6","23.48","1,6","29.61",",,,6","17.35","1,,,6"
"USC00150619","1901-07","37.5733","-84.2908","326.1","BEREA COLLEGE, KY US","","","257.8",",6","6",",6","4",",6","1",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","21",",6","","","","","11.1",",6,09,+","0",",,6,31,+","0",",,6,31,+","27.4",",,6,30,","38.9",",6,24,+","0.0","6","","","0.0",",6","","","","","","","","","","","69.3",",,,6","0",",,,6","26.65",",6","33.79",",,,6","19.51",",,,6"
"USC00150619","1901-08","37.5733","-84.2908","326.1","BEREA COLLEGE, KY US","","","142.5","1,6","18",",6","12",",6","3",",6","0",",6","0",",6","0",",6","0",",6","0","1,6","30","1,6","3","1,6","","","","","12.8",",6,02,","0",",,6,31,+","0",",,6,31,+","54.1",",,6,12,","34.4","1,6,10,","0.0","6","","","0.0","1,6","","","","","","","","","","","189.2",",,,6","0",",,,6","23.15","1,6","28.39","1,,,6","17.90",",,,6"
"USC00150619","1901-09","37.5733","-84.2908","326.1","BEREA COLLEGE, KY US","","","63.3","1,6","8",",6","8",",6","1",",6","0",",6","0",",6","0",",6","0",",6","0","1,6","24","1,6","2","1,6","","","","","2.2",",6,19,","0",",,6,30,+","0",",,6,30,+","39.6",",,6,17,","32.2","1,6,08,+","36.9","6","","","36.9","1,6","","","","","","","","","","","125.7",",,,6","0",",,,6","19.21","1,6","25.96","1,,,6","12.46",",,,6"
"USC00150619","1901-10","37.5733","-84.2908","326.1","BEREA COLLEGE, KY US","","","7.0","3,6","4",",6","2",",6","0",",6","","","","","0","3,6","0","3,6","0",",6","21",",6","0",",6","","","","","0.6","3,6,15,","","","","","12.7",",,6,12,","27.8",",6,01,","142.5","6","","","105.6",",6","","","","","","","","","","","20.9",",,,6","","","14.75","3,6","22.36",",,,6","7.14","3,,,6"
"USC00150619","1901-11","37.5733","-84.2908","326.1","BEREA COLLEGE, KY US","","","0.0","2,6","4",",6","4",",6","0",",6","","","0",",6","0",",6","21",",6","0","2,6","2","2,6","0","2,6","","","","","-8.3",",6,19,","","","0",",T,6,16,+","19.8",",,6,23,","24.4","2,6,03,","512.9","6","","","370.4","2,6","","","","","","","","","","","43.9",",,,6","0",",T,,6","5.29","2,6","11.81","2,,,6","-1.24",",,,6"
"USC00150619","1901-12","37.5733","-84.2908","326.1","BEREA COLLEGE, KY US","","","0.0","5,6","10",",6","7",",6","1",",6","","","1",",6","3","4,6","22","4,6","7","4,6","0","4,6","0","4,6","","","","","-23.3","4,6,16,","","","25",",,6,15,","63.8",",,6,14,","20.6","4,6,13,","989.6","6","","","476.7","4,6","","","","","","","","","","","133.7",",,,6","38",",,,6","-0.10","5,6","6.18","4,,,6","-6.39","4,,,6"
"USC00150619","1902-01","37.5733","-84.2908","326.1","BEREA COLLEGE, KY US","0.0","6","0.0","3,6","10",",6","10",",6","3",",6","","","2",",6","0","3,6","22","3,6","4",",6","0",",6","0",",6","1","","","","-14.4","3,6,28,","","","51",",,6,22,","44.7",",,6,26,","17.8",",6,09,","1462.3","6","","","472.7",",6","","","","","","","","","","","167.1",",,,6","89",",,,6","1.55","3,6","7.27",",,,6","-4.18","3,,,6"
"USC00150619","1902-02","37.5733","-84.2908","326.1","BEREA COLLEGE, KY US","0.0","6","0.0","1,6","8",",6","5",",6","0",",6","0","2,6","1","4,6","0",",6","24",",6","11","1,6","0","1,6","0","1,6","","","","","-16.1",",6,05,","0","2,T,6,19,+","25","4,,6,12,","6.9",",,6,25,","15.0","1,6,28,","2012.4","6","","","550.1","1,6","","","","","","","","","","","30.4",",,,6","33","4,,,6","-2.17","1,6","2.65","1,,,6","-6.99",",,,6"
"USC00150619","1902-03","37.5733","-84.2908","326.1","BEREA COLLEGE, KY US","0.3","6","0.3","1,6","13",",6","9",",6","1",",6","","","2",",6","0",",6","9",",6","1","1,6","5","1,6","0","1,6","","","","","-12.2",",6,18,","","","254",",,6,05,","37.8",",,6,28,","22.8","1,6,11,","2307.5","6","","","295.1","1,6","","","","","","","","","","","128.2",",,,6","292",",,,6","8.48","1,6","14.24","1,,,6","2.72",",,,6"
