"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TUM00017130","2003-01","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","","","","","","","","","","","0","3,S","0","3,S","0","3,S","","","","","16.3","3,S,12,","","","","","","","","","9.21","3,,,S","",""
"TUM00017130","2003-02","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","","","","","","","","","","","5","3,S","0","3,S","0","3,S","","","","","12.4","3,S,06,","","","","","","","","","2.61","3,,,S","",""
"TUM00017130","2003-03","39.95","32.883","891.0","ANKARA CENTRAL, TU","0.0","5,S","","","","","","","0","5,S","15","5,S","0","1,S","0","1,S","0","1,S","-8.6","5,S,23,","","","16.2","1,S,31,","","","383.4","1,S","","","3.56","5,S","8.30","1,,,S","-1.19","5,,,S"
"TUM00017130","2003-04","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","","","","","","","","","","","0",",S","4",",S","0",",S","","","","","22.2",",S,15,+","","","","","","","","","15.48",",,,S","",""
"TUM00017130","2003-05","39.95","32.883","891.0","ANKARA CENTRAL, TU","30.1","5,S","","","","","","","0","5,S","0","5,S","0",",S","29",",S","0",",S","7.6","5,S,01,","","","29.8",",S,13,","","","20.6",",S","","","18.70","5,S","25.57",",,,S","11.83","5,,,S"
"TUM00017130","2003-06","39.95","32.883","891.0","ANKARA CENTRAL, TU","85.0","2,S","0","4,S","0","4,S","0","4,S","0","2,S","0","2,S","0",",S","30",",S","0",",S","9.3","2,S,01,","0.0","4,,S,30,+","32.1",",S,16,","","","2.8",",S","0.0","4,,,S","21.30","2,S","28.45",",,,S","14.16","2,,,S"
"TUM00017130","2003-07","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","","","","","","","","","","","0","1,S","30","1,S","5","1,S","","","","","37.0","1,S,04,","","","","","","","","","29.75","1,,,S","",""
"TUM00017130","2003-08","39.95","32.883","891.0","ANKARA CENTRAL, TU","158.5","3,S","","","","","","","0","3,S","0","3,S","0","1,S","30","1,S","10","1,S","12.8","3,S,13,","","","36.2","1,S,03,","","","0.0","1,S","","","23.98","3,S","30.56","1,,,S","17.40","3,,,S"
"TUM00017130","2003-09","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","","","","","","","0","4,S","0","4,S","0","4,S","22","4,S","1","4,S","7.2","4,S,07,","","","34.4","4,S,02,","","","","","","","18.49","6,S","24.92","4,,,S","12.07","4,,,S"
"TUM00017130","2003-10","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","","","","","","","0","5,S","2","5,S","0","2,S","15","2,S","0","2,S","-1.8","5,S,29,","","","31.2","2,S,06,","","","","","","","15.05","7,S","20.78","2,,,S","9.33","5,,,S"
"TUM00017130","2013-06","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","7","4,S","2","4,S","0","4,S","","","","","0","1,S","29","1,S","7","1,S","","","6.1","4,,S,06,","36.1","1,S,28,","","","","","13.0","4,,,S","","","28.97","1,,,S","",""
"TUM00017130","2013-07","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","3",",S","2",",S","0",",S","","","","","0",",S","31",",S","9",",S","","","16.0",",,S,16,","34.3",",S,08,","","","","","22.9",",,,S","","","30.27",",,,S","",""
"TUM00017130","2013-08","39.95","32.883","891.0","ANKARA CENTRAL, TU","163.6","3,S","2","1,S","0","1,S","0","1,S","0","3,S","0","3,S","0",",S","31",",S","12",",S","13.3","3,S,05,","1.0","1,,S,31,","34.3",",S,29,","","","0.0",",S","1.5","1,,,S","24.00","3,S","31.19",",,,S","16.82","3,,,S"
"TUM00017130","2013-09","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","2","5,S","0","5,S","0","5,S","","","","","0",",S","26",",S","1",",S","","","1.0","5,,S,04,","33.0",",S,13,","","","","","1.8","5,,,S","","","25.03",",,,S","",""
"TUM00017130","2013-10","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","7",",S","3",",S","0",",S","","","","","0",",S","11",",S","0",",S","","","11.2",",,S,18,","28.2",",S,01,","","","","","28.2",",,,S","","","19.28",",,,S","",""
"TUM00017130","2013-11","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","","","","","","","","","","","0","1,S","3","1,S","0","1,S","","","","","21.9","1,S,01,","","","","","","","","","15.64","1,,,S","",""
"TUM00017130","2013-12","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","4","1,S","1","1,S","0","1,S","","","","","10","1,S","0","1,S","0","1,S","","","3.0","1,,S,07,","13.8","1,S,02,","","","","","3.9","1,,,S","","","3.74","1,,,S","",""
"TUM00017130","2014-01","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","8",",S","2",",S","0",",S","","","","","3",",S","0",",S","0",",S","","","23.9",",,S,27,","15.4",",S,21,","","","","","33.3",",,,S","","","7.31",",,,S","",""
"TUM00017130","2014-02","39.95","32.883","891.0","ANKARA CENTRAL, TU","0.0","5,S","8",",S","2",",S","0",",S","0","5,S","10","5,S","0",",S","0",",S","0",",S","-6.3","5,S,05,+","6.1",",,S,24,","19.2",",S,20,","","","285.0",",S","15.3",",,,S","5.88","5,S","12.20",",,,S","-0.44","5,,,S"
"TUM00017130","2014-03","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","11",",S","6",",S","0",",S","","","","","0",",S","3",",S","0",",S","","","18.3",",,S,11,","22.1",",S,24,","","","","","57.9",",,,S","","","14.57",",,,S","",""
"TUM00017130","2014-04","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","11","3,S","2","3,S","0","3,S","","","","","0",",S","12",",S","0",",S","","","21.6","3,,S,12,","27.4",",S,24,","","","","","40.3","3,,,S","","","19.81",",,,S","",""
"TUM00017130","2014-05","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","13",",S","9",",S","0",",S","","","","","0",",S","22",",S","0",",S","","","21.8",",,S,06,","28.9",",S,15,","","","","","73.7",",,,S","","","22.54",",,,S","",""
"TUM00017130","2014-06","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","14","2,S","6","2,S","0","2,S","","","","","0","1,S","26","1,S","3","1,S","","","17.8","2,,S,07,","34.1","1,S,27,","","","","","68.1","2,,,S","","","26.33","1,,,S","",""
"TUM00017130","2014-07","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","5","3,S","1","3,S","0","3,S","0","5,S","0","5,S","0","1,S","30","1,S","18","1,S","14.6","5,S,05,","5.1","3,,S,04,","36.5","1,S,11,","","","","","8.7","3,,,S","25.26","6,S","32.23","1,,,S","18.28","5,,,S"
"TUM00017130","2014-08","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","4","3,S","3","3,S","0","3,S","","","","","0","1,S","30","1,S","15","1,S","","","21.1","3,,S,03,","38.1","1,S,17,","","","","","39.9","3,,,S","","","32.81","1,,,S","",""
"TUM00017130","2014-09","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","11","5,S","5","5,S","0","5,S","","","","","0",",S","23",",S","6",",S","","","16.8","5,,S,28,","34.9",",S,02,","","","","","47.8","5,,,S","","","25.39",",,,S","",""
"TUM00017130","2014-10","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","14",",S","4",",S","0",",S","","","","","0",",S","10",",S","0",",S","","","12.2",",,S,14,","24.7",",S,11,","","","","","42.0",",,,S","","","19.21",",,,S","",""
"TUM00017130","2014-11","39.95","32.883","891.0","ANKARA CENTRAL, TU","","","7","1,S","5","1,S","0","1,S","","","","","0","3,S","0","3,S","0","3,S","","","12.7","1,,S,01,","18.4","3,S,11,","","","","","35.1","1,,,S","","","13.10","3,,,S","",""
