"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00034964","1936-01","45.4","44.2","76.0","ARZGIR, RS","7",",I","1",",I","0",",I","","","","","","","","","","","","","4.6",",,I,28,","","","11.2",",,,I","","","",""
"RSM00034964","1936-02","45.4","44.2","76.0","ARZGIR, RS","5",",I","1",",I","0",",I","","","","","","","","","","","","","3.2",",,I,08,","","","8.2",",,,I","","","",""
"RSM00034964","1936-03","45.4","44.2","76.0","ARZGIR, RS","4",",I","1",",I","0",",I","","","","","","","","","","","","","3.2",",,I,26,","","","6.4",",,,I","","","",""
"RSM00034964","1936-04","45.4","44.2","76.0","ARZGIR, RS","9",",I","2",",I","0",",I","","","","","","","","","","","","","4.3",",,I,30,","","","16.7",",,,I","","","",""
"RSM00034964","1936-05","45.4","44.2","76.0","ARZGIR, RS","5",",I","2",",I","0",",I","","","","","","","","","","","","","4.5",",,I,19,","","","11.4",",,,I","","","",""
"RSM00034964","1936-07","45.4","44.2","76.0","ARZGIR, RS","3",",I","1",",I","0",",I","","","","","","","","","","","","","5.0",",,I,08,","","","7.0",",,,I","","","",""
"RSM00034964","1936-08","45.4","44.2","76.0","ARZGIR, RS","5",",I","4",",I","0",",I","","","","","","","","","","","","","18.1",",,I,29,","","","34.2",",,,I","","","",""
"RSM00034964","1936-09","45.4","44.2","76.0","ARZGIR, RS","8",",I","4",",I","0",",I","","","","","","","","","","","","","10.7",",,I,01,","","","33.7",",,,I","","","",""
"RSM00034964","1936-10","45.4","44.2","76.0","ARZGIR, RS","11",",I","3",",I","0",",I","","","","","","","","","","","","","7.5",",,I,10,","","","28.0",",,,I","","","",""
"RSM00034964","1936-11","45.4","44.2","76.0","ARZGIR, RS","5",",I","3",",I","0",",I","","","","","","","","","","","","","15.9",",,I,29,","","","25.1",",,,I","","","",""
"RSM00034964","1936-12","45.4","44.2","76.0","ARZGIR, RS","9",",I","3",",I","0",",I","","","","","","","","","","","","","6.7",",,I,27,","","","22.2",",,,I","","","",""
"RSM00034964","1937-01","45.4","44.2","76.0","ARZGIR, RS","13",",I","3",",I","0",",I","","","","","","","","","","","","","10.5",",,I,30,","","","29.6",",,,I","","","",""
"RSM00034964","1937-02","45.4","44.2","76.0","ARZGIR, RS","12",",I","4",",I","0",",I","","","","","","","","","","","","","4.6",",,I,18,","","","22.5",",,,I","","","",""
"RSM00034964","1937-03","45.4","44.2","76.0","ARZGIR, RS","1",",I","0",",I","0",",I","","","","","","","","","","","","","1.6",",,I,20,","","","1.9",",,,I","","","",""
"RSM00034964","1937-04","45.4","44.2","76.0","ARZGIR, RS","7",",I","3",",I","0",",I","","","","","","","","","","","","","4.9",",,I,07,","","","16.1",",,,I","","","",""
"RSM00034964","1937-05","45.4","44.2","76.0","ARZGIR, RS","7",",I","3",",I","0",",I","","","","","","","","","","","","","3.1",",,I,22,","","","12.8",",,,I","","","",""
"RSM00034964","1937-06","45.4","44.2","76.0","ARZGIR, RS","11",",I","8",",I","0",",I","","","","","","","","","","","","","10.7",",,I,13,","","","53.4",",,,I","","","",""
"RSM00034964","1937-07","45.4","44.2","76.0","ARZGIR, RS","7",",I","3",",I","0",",I","","","","","","","","","","","","","5.8",",,I,07,","","","18.4",",,,I","","","",""
"RSM00034964","1937-08","45.4","44.2","76.0","ARZGIR, RS","13",",I","11",",I","1",",I","","","","","","","","","","","","","28.4",",,I,30,","","","117.5",",,,I","","","",""
"RSM00034964","1937-09","45.4","44.2","76.0","ARZGIR, RS","4",",I","2",",I","0",",I","","","","","","","","","","","","","7.4",",,I,30,","","","11.3",",,,I","","","",""
"RSM00034964","1937-10","45.4","44.2","76.0","ARZGIR, RS","5",",I","5",",I","0",",I","","","","","","","","","","","","","12.2",",,I,16,","","","42.4",",,,I","","","",""
