"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00296572","1892-12","35.26667","-104.93333","1554.5","PARKS SPRING RANCH, NM US","","","0.0","2,6","1","1,6","1","1,6","0","1,6","","","0","1,6","22","1,6","3","1,6","0","1,6","0","1,6","-12.2","1,6,13,","","","7.6","1,,6,12,","18.3","1,6,25,+","","","459.6","1,6","7.6","1,,,6","","","2.28","2,6","8.83","1,,,6","-4.26","1,,,6"
"USC00296572","1893-01","35.26667","-104.93333","1554.5","PARKS SPRING RANCH, NM US","0.0","6","0.0",",6","1",",6","1",",6","0",",6","1",",6","0",",6","26",",6","3",",6","0",",6","0",",6","-15.0",",6,18,","51",",,6,19,","5.1",",,6,19,","18.3",",6,10,","","","488.5",",6","5.1",",,,6","51",",,,6","2.57",",6","10.91",",,,6","-5.76",",,,6"
"USC00296572","1893-02","35.26667","-104.93333","1554.5","PARKS SPRING RANCH, NM US","0.0","6","0.0",",6","5",",6","1",",6","0",",6","4",",6","0",",6","25",",6","0",",6","0",",6","0",",6","-12.2",",6,02,","102",",,6,16,","17.3",",,6,16,","18.3",",6,22,","","","435.7",",6","20.6",",,,6","229",",,,6","2.77",",6","10.18",",,,6","-4.64",",,,6"
"USC00296572","1893-03","35.26667","-104.93333","1554.5","PARKS SPRING RANCH, NM US","","","","","0",",6","0",",6","0",",6","","","","","","","0","3,6","3","3,6","0","3,6","","","","","0.0",",,6,31,+","27.2","3,6,30,","","","","","0.0",",,,6","","","","","15.58","3,,,6","",""
"USC00296572","1893-04","35.26667","-104.93333","1554.5","PARKS SPRING RANCH, NM US","","","1.6",",6","0",",6","0",",6","0",",6","","","0",",6","7",",6","0",",6","20",",6","0",",6","-3.9",",6,20,","","","0.0",",,6,30,+","29.4",",6,06,","","","147.8",",6","0.0",",,,6","","","13.46",",6","23.30",",,,6","3.62",",,,6"
"USC00296572","1893-05","35.26667","-104.93333","1554.5","PARKS SPRING RANCH, NM US","","","36.4",",6","6",",6","3",",6","0",",6","","","0",",6","1",",6","0",",6","26",",6","7",",6","-0.6",",6,01,","","","9.4",",,6,13,","33.3",",6,29,","","","52.6",",6","30.4",",,,6","","","17.81",",6","27.51",",,,6","8.11",",,,6"
"USC00296572","1893-06","35.26667","-104.93333","1554.5","PARKS SPRING RANCH, NM US","","","172.7",",6","4",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","25",",6","4.4",",6,01,","","","23.1",",,6,18,","38.3",",6,23,","","","1.1",",6","36.3",",,,6","","","24.05",",6","34.72",",,,6","13.38",",,,6"
"USC00296572","1893-07","35.26667","-104.93333","1554.5","PARKS SPRING RANCH, NM US","","","226.5",",6","4",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","22",",6","11.1",",6,14,","","","22.1",",,6,08,","41.7",",6,04,","0.0","6","0.0",",6","48.3",",,,6","","","25.64",",6","34.83",",,,6","16.45",",,,6"
"USC00296572","1893-08","35.26667","-104.93333","1554.5","PARKS SPRING RANCH, NM US","","","158.0",",6","8",",6","6",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","11",",6","10.0",",6,29,","","","15.7",",,6,15,","36.1",",6,15,+","1.4","6","1.4",",6","65.6",",,,6","","","23.39",",6","30.49",",,,6","16.28",",,,6"
"USC00296572","1893-09","35.26667","-104.93333","1554.5","PARKS SPRING RANCH, NM US","","","37.1",",6","6",",6","4",",6","3",",6","","","0",",6","0",",6","0",",6","27",",6","1",",6","7.2",",6,10,","","","50.8",",,6,16,","32.2",",6,14,","20.9","6","19.5",",6","112.4",",,,6","","","18.92",",6","26.32",",,,6","11.52",",,,6"
"USC00296572","1893-10","35.26667","-104.93333","1554.5","PARKS SPRING RANCH, NM US","","","0.0",",6","0",",6","0",",6","0",",6","","","0",",6","2",",6","0",",6","16",",6","0",",6","-0.6",",6,27,","","","0.0",",,6,31,+","25.6",",6,08,+","203.2","6","182.3",",6","0.0",",,,6","","","12.45",",6","20.39",",,,6","4.51",",,,6"
"USC00296572","1893-11","35.26667","-104.93333","1554.5","PARKS SPRING RANCH, NM US","","","0.0","4,6","0",",6","0",",6","0",",6","","","0","2,6","17","2,6","0","2,6","1","2,6","0","2,6","-9.4","2,6,23,+","","","0.0",",,6,30,+","21.7","2,6,01,","521.7","6","318.5","2,6","0.0",",,,6","","","6.15","4,6","13.79","2,,,6","-1.49","2,,,6"
