"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA00406QLD0","1995-10","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","","","0.0","3,C","5","5,C","1","5,C","0","5,C","","","","","1","3,C","19","3,C","11","1,C","0","1,C","0","1,C","-18.1","3,C,31,","","","","","5.2","5,,C,07,","10.9","1,C,02,","","","521.0","1,C","11.6","5,,,C","","","-0.11","3,C","2.91","1,,,C","-3.14","3,,,C","","","",""
"CA00406QLD0","1995-12","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","","","0.0","3,C","","","","","","","","","","","19","3,C","28","3,C","28","3,C","0","3,C","0","3,C","-40.7","3,C,11,","","","","","","","-5.7","3,C,25,","","","1074.8","3,C","","","","","-20.05","3,C","-16.75","3,,,C","-23.35","3,,,C","","","",""
"CA00406QLD0","1996-01","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","0.0","C","0.0","2,C","","","","","","","","","","","28","2,C","29","2,C","29","2,C","0","2,C","0","2,C","-44.1","2,C,19,","","","","","","","-9.9","2,C,09,","","","1403.2","2,C","","","","","-30.05","2,C","-25.26","2,,,C","-34.85","2,,,C","","","",""
"CA00406QLD0","1996-02","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","0.0","C","0.0",",C","","","","","","","","","","","21",",C","29",",C","29",",C","0",",C","0",",C","-39.4",",C,01,","","","","","","","-2.7",",C,12,","","","1099.4",",C","","","","","-19.58",",C","-14.44",",,,C","-24.72",",,,C","","","",""
"CA00406QLD0","1996-03","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","0.0","C","0.0","5,C","","","","","","","","","","","22","5,C","26","5,C","28","3,C","0","3,C","0","3,C","-39.8","5,C,04,","","","","","","","-1.6","3,C,11,+","","","977.6","3,C","","","","","-19.25","5,C","-12.53","3,,,C","-25.97","5,,,C","","","",""
"CA00406QLD0","1996-04","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","0.0","C","0.0","1,C","","","","","","","","","","","5","1,C","26","1,C","14",",C","0",",C","0",",C","-32.2","1,C,01,","","","","","","","12.5",",C,30,","","","652.9",",C","","","","","-4.19","1,C","1.62",",,,C","-10.00","1,,,C","","","",""
"CA00406QLD0","1996-05","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","0.0","C","0.0",",C","","","","","","","","","","","0",",C","15",",C","3",",C","0",",C","0",",C","-10.7",",C,07,","","","","","","","20.8",",C,26,","","","382.8",",C","","","","","5.98",",C","11.45",",,,C","0.52",",,,C","","","",""
"CA00406QLD0","1996-06","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","1.3","C","1.3","4,C","6","4,C","2","4,C","0","4,C","","","","","0","4,C","0","4,C","0","3,C","8","3,C","0","3,C","3.4","4,C,21,","","","","","7.2","4,,C,01,","24.4","3,C,28,","","","117.9","3,C","16.4","4,,,C","","","13.92","4,C","19.08","3,,,C","8.76","4,,,C","","","",""
"CA00406QLD0","1996-10","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","","","","","9","3,C","2","3,C","0","3,C","","","","","","","","","10",",C","0",",C","0",",C","","","","","","","19.2","3,,C,11,","7.5",",C,07,","","","","","31.4","3,,,C","","","","","0.95",",,,C","","","","","",""
"CA00406QLD0","1996-11","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","","","0.0","4,C","","","","","","","","","","","9","3,C","27","3,C","28","1,C","0","1,C","0","1,C","-27.0","3,C,19,","","","","","","","1.2","1,C,01,","","","798.1","1,C","","","","","-12.57","4,C","-9.90","1,,,C","-15.25","3,,,C","","","",""
