"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA00613CC60","1992-01","42.0333","-82.9","191.0","HARROW AUTOMATIC CLIMATE STATI, ON CA","0.0","C","0.0",",C","13",",C","7",",C","1",",C","","","","","0",",C","22",",C","10",",C","0",",C","0",",C","-16.7",",C,19,","","","","","28.3",",,C,13,","7.2",",C,03,","","","638.0",",C","60.2",",,,C","","","-2.25",",C","0.75",",,,C","-5.25",",,,C"
"CA00613CC60","1992-02","42.0333","-82.9","191.0","HARROW AUTOMATIC CLIMATE STATI, ON CA","0.0","C","0.0",",C","10",",C","7",",C","0",",C","","","","","0",",C","23",",C","6",",C","0",",C","0",",C","-14.6",",C,12,","","","","","15.3",",,C,18,","9.0",",C,27,","","","554.6",",C","53.9",",,,C","","","-0.79",",C","2.35",",,,C","-3.93",",,,C"
"CA00613CC60","1992-03","42.0333","-82.9","191.0","HARROW AUTOMATIC CLIMATE STATI, ON CA","0.0","C","0.0",",C","15",",C","11",",C","0",",C","","","","","0",",C","22",",C","7",",C","0",",C","0",",C","-12.3",",C,23,","","","","","14.0",",,C,21,","14.2",",C,07,","","","535.6",",C","76.3",",,,C","","","1.06",",C","5.26",",,,C","-3.15",",,,C"
"CA00613CC60","1992-05","42.0333","-82.9","191.0","HARROW AUTOMATIC CLIMATE STATI, ON CA","","","12.4",",C","5",",C","5",",C","0",",C","","","","","0",",C","0",",C","0",",C","12",",C","0",",C","0.7",",C,05,","","","","","12.8",",,C,30,","29.2",",C,17,","","","155.2",",C","33.0",",,,C","","","13.73",",C","19.60",",,,C","7.85",",,,C"
"CA00613CC60","1992-06","42.0333","-82.9","191.0","HARROW AUTOMATIC CLIMATE STATI, ON CA","","","29.9",",C","8",",C","3",",C","0",",C","","","","","0",",C","0",",C","0",",C","24",",C","0",",C","5.5",",C,21,","","","","","18.5",",,C,17,","31.1",",C,17,","","","48.2",",C","31.8",",,,C","","","17.73",",C","23.27",",,,C","12.18",",,,C"
"CA00613CC60","1992-07","42.0333","-82.9","191.0","HARROW AUTOMATIC CLIMATE STATI, ON CA","","","87.9","1,C","16",",C","12",",C","1",",C","0",",","","","0",",C","0",",C","0","1,C","27","1,C","0","1,C","10.4",",C,28,","0",",,C,31,+","","","43.5",",,C,14,","29.8","1,C,14,","5.4","","5.4","1,C","126.6",",,,C","","","21.03","1,C","25.26","1,,,C","16.80",",,,C"
"CA00613CC60","1992-08","42.0333","-82.9","191.0","HARROW AUTOMATIC CLIMATE STATI, ON CA","","","56.2",",C","9",",C","6",",C","2",",C","0",",","","","0",",C","0",",C","0",",C","27",",C","1",",C","9.9",",C,21,","0",",,C,31,+","","","32.5",",,C,12,","32.4",",C,10,","26.1","","20.7",",C","108.0",",,,C","","","19.48",",C","24.14",",,,C","14.82",",,,C"
"CA00613CC60","1992-09","42.0333","-82.9","191.0","HARROW AUTOMATIC CLIMATE STATI, ON CA","","","38.3",",C","12",",C","9",",C","4",",C","0",",","","","0",",C","0",",C","0",",C","16",",C","0",",C","2.8",",C,29,+","0",",,C,30,+","","","57.3",",,C,09,","27.0",",C,17,+","104.6","","78.5",",C","186.6",",,,C","","","17.00",",C","21.50",",,,C","12.49",",,,C"
"CA00613CC60","1992-10","42.0333","-82.9","191.0","HARROW AUTOMATIC CLIMATE STATI, ON CA","","","0.9",",C","8",",C","5",",C","0",",C","0",",","","","0",",C","6",",C","0",",C","2",",C","0",",C","-2.0",",C,19,","0",",,C,31,+","","","19.8",",,C,14,","24.2",",C,03,","365.5","","260.9",",C","57.9",",,,C","","","9.94",",C","14.41",",,,C","5.48",",,,C"
"CA00613CC60","1992-11","42.0333","-82.9","191.0","HARROW AUTOMATIC CLIMATE STATI, ON CA","","","0.0",",C","15",",C","8",",C","2",",C","","","","","0",",C","8",",C","0",",C","0",",C","0",",C","-3.7",",C,16,","","","","","31.3",",,C,01,","14.9",",C,21,","776.3","","410.8",",C","120.9",",,,C","","","4.64",",C","6.92",",,,C","2.35",",,,C"
