"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"EZM00011787","1973-02","49.55","18.45","1326.8","LYSA HORA, EZ","","","21","5,S","16","5,S","0","5,S","25","3,","","","","","","","","","","","","","1501","3,,S,28,+","13.0","5,,S,26,+","","","","","","","113.1","5,,,S","","","","","",""
"EZM00011787","1973-03","49.55","18.45","1326.8","LYSA HORA, EZ","","","18","1,S","8","1,S","0","1,S","28","3,","","","","","17","3,S","0","3,S","0","3,S","","","1999","3,,S,24,+","18.0","1,,S,03,","10.0","3,S,30,+","","","","","96.7","1,,,S","","","0.86","3,,,S","",""
"EZM00011787","1973-04","49.55","18.45","1326.8","LYSA HORA, EZ","","","18","3,S","8","3,S","0","3,S","","","","","","","","","","","","","","","","","11.9","3,,S,09,","","","","","","","68.4","3,,,S","","","","","",""
"EZM00011787","1973-05","49.55","18.45","1326.8","LYSA HORA, EZ","","","","","","","","","","","","","","","0","1,S","0","1,S","0","1,S","","","","","","","21.0","1,S,05,","","","","","","","","","11.77","1,,,S","",""
"EZM00011787","1973-06","49.55","18.45","1326.8","LYSA HORA, EZ","","","17","2,S","12","2,S","0","2,S","","","","","","","","","","","","","","","","","20.1","2,,S,03,","","","","","","","110.7","2,,,S","","","","","",""
"EZM00011787","1973-07","49.55","18.45","1326.8","LYSA HORA, EZ","","","20",",S","13",",S","4",",S","","","","","","","0","3,S","2","3,S","0","3,S","","","","","62.0",",,S,27,","27.0","3,S,14,","","","","","261.7",",,,S","","","15.21","3,,,S","",""
"EZM00011787","1973-08","49.55","18.45","1326.8","LYSA HORA, EZ","","","8","3,S","4","3,S","0","3,S","","","","","","","0","3,S","4","3,S","0","3,S","","","","","15.0","3,,S,04,","23.0","3,S,07,","","","","","29.8","3,,,S","","","17.68","3,,,S","",""
"EZM00011787","1973-09","49.55","18.45","1326.8","LYSA HORA, EZ","","","","","","","","","","","","","","","0","4,S","4","4,S","0","4,S","","","","","","","27.0","4,S,05,","","","","","","","","","14.54","4,,,S","",""
"EZM00011787","1973-10","49.55","18.45","1326.8","LYSA HORA, EZ","","","14","3,S","7","3,S","0","3,S","","","","","","","8","5,S","0","5,S","0","5,S","","","","","11.9","3,,S,22,","15.0","5,S,14,","","","","","58.7","3,,,S","","","5.42","5,,,S","",""
"EZM00011787","1973-11","49.55","18.45","1326.8","LYSA HORA, EZ","","","19","4,S","8","4,S","0","4,S","","","","","","","","","","","","","","","","","10.9","4,,S,06,","","","","","","","55.0","4,,,S","","","","","",""
"EZM00011787","1973-12","49.55","18.45","1326.8","LYSA HORA, EZ","","","15","3,S","9","3,S","0","3,S","","","","","","","","","","","","","","","","","16.0","3,,S,09,","","","","","","","82.9","3,,,S","","","","","",""
"EZM00011787","1974-01","49.55","18.45","1326.8","LYSA HORA, EZ","","","13","2,S","9","2,S","1","2,S","","","","","","","","","","","","","","","","","77.0","2,,S,20,","","","","","","","165.3","2,,,S","","","","","",""
"EZM00011787","1974-02","49.55","18.45","1326.8","LYSA HORA, EZ","","","11","1,S","7","1,S","0","1,S","","","0","5,S","23","5,S","11","5,S","0","5,S","0","5,S","-10.0","5,S,27,","","","10.2","1,,S,20,","7.0","5,S,17,","","","","","47.5","1,,,S","-1.63","8,S","0.65","5,,,S","-3.91","5,,,S"
"EZM00011787","1974-03","49.55","18.45","1326.8","LYSA HORA, EZ","","","4","5,S","1","5,S","0","5,S","","","","","","","7","3,S","0","3,S","0","3,S","","","","","3.0","5,,S,18,","15.0","3,S,22,","","","","","6.1","5,,,S","","","4.82","3,,,S","",""
"EZM00011787","1974-04","49.55","18.45","1326.8","LYSA HORA, EZ","","","12","3,S","5","3,S","0","3,S","","","","","","","3","5,S","0","5,S","0","5,S","","","","","15.0","3,,S,26,","16.0","5,S,10,","","","","","36.2","3,,,S","","","6.32","5,,,S","",""
"EZM00011787","1974-05","49.55","18.45","1326.8","LYSA HORA, EZ","","","22","1,S","17","1,S","0","1,S","","","","","","","0","3,S","0","3,S","0","3,S","","","","","17.0","1,,S,16,","19.0","3,S,31,","","","","","154.4","1,,,S","","","9.61","3,,,S","",""
"EZM00011787","1974-06","49.55","18.45","1326.8","LYSA HORA, EZ","","","22","3,S","17","3,S","2","3,S","","","","","","","0","2,S","0","2,S","0","2,S","","","","","50.0","3,,S,13,","19.0","2,S,26,","","","","","244.3","3,,,S","","","11.46","2,,,S","",""
"EZM00011787","1974-07","49.55","18.45","1326.8","LYSA HORA, EZ","","","20","5,S","13","5,S","1","5,S","","","","","","","","","","","","","","","","","33.0","5,,S,19,","","","","","","","151.6","5,,,S","","","","","",""
"EZM00011787","1974-08","49.55","18.45","1326.8","LYSA HORA, EZ","","","16","2,S","11","2,S","0","2,S","","","","","","","0","4,S","8","4,S","0","4,S","","","","","23.1","2,,S,30,","27.0","4,S,16,","","","","","93.5","2,,,S","","","18.07","4,,,S","",""
"EZM00011787","1974-09","49.55","18.45","1326.8","LYSA HORA, EZ","","","12","4,S","9","4,S","0","4,S","","","","","","","0","4,S","0","4,S","0","4,S","","","","","23.1","4,,S,25,","18.0","4,S,13,+","","","","","95.1","4,,,S","","","11.96","4,,,S","",""
"EZM00011787","1974-10","49.55","18.45","1326.8","LYSA HORA, EZ","","","20","4,S","15","4,S","0","4,S","","","","","","","","","","","","","","","","","23.9","4,,S,17,","","","","","","","164.7","4,,,S","","","","","",""
"EZM00011787","1974-11","49.55","18.45","1326.8","LYSA HORA, EZ","","","14","2,S","9","2,S","0","2,S","","","","","","","17","5,S","0","5,S","0","5,S","","","","","20.1","2,,S,03,","8.0","5,S,17,","","","","","77.4","2,,,S","","","-0.32","5,,,S","",""
"EZM00011787","1974-12","49.55","18.45","1326.8","LYSA HORA, EZ","","","24","2,S","16","2,S","1","2,S","","","","","","","","","","","","","","","","","52.1","2,,S,08,","","","","","","","155.5","2,,,S","","","","","",""
"EZM00011787","1975-01","49.55","18.45","1326.8","LYSA HORA, EZ","","","15","5,S","7","5,S","1","5,S","","","","","","","","","","","","","","","","","42.9","5,,S,01,","","","","","","","85.8","5,,,S","","","","","",""
"EZM00011787","1975-04","49.55","18.45","1326.8","LYSA HORA, EZ","","","16","2,S","8","2,S","1","2,S","","","","","","","7","5,S","0","5,S","0","5,S","","","","","39.1","2,,S,11,","14.0","5,S,30,","","","","","110.1","2,,,S","","","3.72","5,,,S","",""
"EZM00011787","1975-06","49.55","18.45","1326.8","LYSA HORA, EZ","","","21","4,S","12","4,S","2","4,S","","","","","","","","","","","","","","","","","30.0","4,,S,08,","","","","","","","169.2","4,,,S","","","","","",""
"EZM00011787","1975-07","49.55","18.45","1326.8","LYSA HORA, EZ","","","17","4,S","12","4,S","6","4,S","","","0","5,S","0","5,S","0","5,S","2","5,S","0","5,S","4.0","5,S,26,+","","","68.1","4,,S,01,","23.0","5,S,15,","","","","","345.0","4,,,S","13.21","8,S","17.08","5,,,S","9.35","5,,,S"
"EZM00011787","1975-08","49.55","18.45","1326.8","LYSA HORA, EZ","","","16","3,S","11","3,S","3","3,S","","","0","4,S","0","4,S","","","","","","","3.0","4,S,14,","","","35.1","3,,S,30,","","","","","","","176.4","3,,,S","","","","","9.30","4,,,S"
"EZM00011787","1975-09","49.55","18.45","1326.8","LYSA HORA, EZ","","","12","3,S","6","3,S","1","3,S","","","","","","","0","4,S","3","4,S","0","4,S","","","","","36.1","3,,S,04,","26.0","4,S,17,","","","","","85.0","3,,,S","","","17.04","4,,,S","",""
"EZM00011787","1975-10","49.55","18.45","1326.8","LYSA HORA, EZ","","","16","4,S","11","4,S","0","4,S","","","","","","","","","","","","","","","","","23.1","4,,S,15,","","","","","","","122.8","4,,,S","","","","","",""
"EZM00011787","1975-11","49.55","18.45","1326.8","LYSA HORA, EZ","","","14","5,S","6","5,S","0","5,S","","","","","","","","","","","","","","","","","22.1","5,,S,22,","","","","","","","68.9","5,,,S","","","","","",""
"EZM00011787","1975-12","49.55","18.45","1326.8","LYSA HORA, EZ","","","17","3,S","5","3,S","1","3,S","","","","","","","","","","","","","","","","","30.2","3,,S,27,","","","","","","","69.5","3,,,S","","","","","",""
