"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TI000038847","1958-01","38.1","69.317","660.0","DANGARA, TI","","","11","3,I","9","3,I","0","3,I","","","","","","","","","","","","","11.4","3,,I,13,","","","","","","","48.1","3,,,I","","","","","",""
"TI000038847","1958-02","38.1","69.317","660.0","DANGARA, TI","","","4","4,I","2","4,I","0","4,I","","","","","","","","","","","","","16.7","4,,I,01,","","","","","","","24.2","4,,,I","","","","","",""
"TI000038847","1958-03","38.1","69.317","660.0","DANGARA, TI","","","7","2,I","7","2,I","1","2,I","","","","","","","","","","","","","44.4","2,,I,28,","","","","","","","103.0","2,,,I","","","","","",""
"TI000038847","1958-04","38.1","69.317","660.0","DANGARA, TI","","","12","1,I","9","1,I","1","1,I","","","","","","","","","","","","","29.5","1,,I,07,","","","","","","","118.2","1,,,I","","","","","",""
"TI000038847","1958-05","38.1","69.317","660.0","DANGARA, TI","","","13",",I","8",",I","1",",I","","","","","","","","","","","","","34.7",",,I,10,","","","","","","","91.8",",,,I","","","","","",""
"TI000038847","1958-06","38.1","69.317","660.0","DANGARA, TI","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",T,I,24,+","","","","","","","0.0",",T,,I","","","","","",""
"TI000038847","1958-07","38.1","69.317","660.0","DANGARA, TI","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.2",",,I,16,","","","","","","","0.2",",,,I","","","","","",""
"TI000038847","1958-08","38.1","69.317","660.0","DANGARA, TI","","","1",",I","0",",I","0",",I","","","","","","","","","","","","","0.8",",,I,06,","","","","","","","0.9",",,,I","","","","","",""
"TI000038847","1958-09","38.1","69.317","660.0","DANGARA, TI","","","1","3,I","0","3,I","0","3,I","","","","","","","","","","","","","0.7","3,,I,29,","","","","","","","0.7","3,,,I","","","","","",""
"TI000038847","1958-10","38.1","69.317","660.0","DANGARA, TI","","","1",",I","1",",I","0",",I","","","","","","","","","","","","","6.8",",,I,19,","","","","","","","6.9",",,,I","","","","","",""
"TI000038847","1958-11","38.1","69.317","660.0","DANGARA, TI","","","5","2,I","3","2,I","0","2,I","","","","","","","","","","","","","15.8","2,,I,09,","","","","","","","25.6","2,,,I","","","","","",""
