"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00413280","1940-05","30.9071","-102.9153","926.0","FORT STOCKTON, TX US","","","126.5",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","","","","","5.0",",0,11,","0",",,0,31,+","0",",,0,31,+","16.0",",,0,16,","38.3",",0,05,","","","","","12.2",",0","48.5",",,,0","0",",,,0","22.02",",0","30.41",",,,0","13.63",",,,0","",""
"USC00413280","1940-06","30.9071","-102.9153","926.0","FORT STOCKTON, TX US","","","177.2",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","","","","","10.6",",0,15,","0",",,0,30,+","0",",,0,30,+","61.5",",,0,22,","37.8",",0,29,","","","","","0.6",",0","120.2",",,,0","0",",,,0","24.22",",0","31.81",",,,0","16.63",",,,0","",""
"USC00413280","1940-07","30.9071","-102.9153","926.0","FORT STOCKTON, TX US","","","","","2",",0","2",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","25.4",",,0,27,","","","","","","","","","38.6",",,,0","0",",,,0","","","","","","","",""
"USC00413280","1940-08","30.9071","-102.9153","926.0","FORT STOCKTON, TX US","","","210.8",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","","","11.1",",0,21,","0",",,0,31,+","0",",,0,31,+","34.0",",,0,13,","38.9",",0,04,","","","","","0.0",",0","43.7",",,,0","0",",,,0","25.13",",0","32.62",",,,0","17.65",",,,0","",""
"USC00413280","1940-09","30.9071","-102.9153","926.0","FORT STOCKTON, TX US","","","136.7",",0","2",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","7.2",",0,26,","0",",,0,30,+","0",",,0,30,+","52.8",",,0,01,","37.8",",0,15,","","","2.3","","3.3",",0","54.1",",,,0","0",",,,0","22.78",",0","30.95",",,,0","14.61",",,,0","",""
"USC00413280","1940-10","30.9071","-102.9153","926.0","FORT STOCKTON, TX US","","","52.9",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","","","","","2.2",",0,16,","0",",,0,31,+","0",",,0,31,+","15.7",",,0,13,","34.4",",0,10,+","","","46.3","","44.0",",0","38.0",",,,0","0",",,,0","18.62",",0","26.90",",,,0","10.34",",,,0","",""
"USC00413280","1940-11","30.9071","-102.9153","926.0","FORT STOCKTON, TX US","","","3.1",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0",",0","14",",0","0",",0","","","","","-6.7",",0,14,","0",",,0,30,+","0",",,0,30,+","34.3",",,0,08,","27.2",",0,04,","","","261.9","","215.6",",0","48.0",",,,0","0",",,,0","11.25",",0","18.77",",,,0","3.73",",,,0","",""
"USC00413280","1940-12","30.9071","-102.9153","926.0","FORT STOCKTON, TX US","","","0.0","1,0","7",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","10","1,0","0",",0","9",",0","0",",0","","","","","-4.4","1,0,16,","0",",,0,31,+","0",",,0,31,+","3.3",",,0,13,","26.7",",0,05,","","","532.1","","270.2",",0","7.0",",,,0","0",",,,0","9.39","1,0","17.08",",,,0","1.69","1,,,0","",""
"USC00413280","1941-01","30.9071","-102.9153","926.0","FORT STOCKTON, TX US","0.0","0","0.0","1,0","11",",0","7",",0","0",",0","0",",0","0",",0","0","1,0","11","1,0","0",",0","8",",0","0",",0","","","","","-3.9","1,0,18,","0",",,0,31,+","0",",T,0,18,","9.4",",,0,12,","23.3",",0,26,","","","836.5","0","304.4",",0","42.3",",,,0","0",",T,,0","8.19","1,0","15.21",",,,0","1.18","1,,,0","",""
"USC00413280","1941-02","30.9071","-102.9153","926.0","FORT STOCKTON, TX US","0.0","0","0.0","1,0","7",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","4","1,0","1",",0","7",",0","0",",0","","","","","-4.4","1,0,08,","0",",,0,28,+","0",",T,0,08,","9.1",",,0,08,","26.1",",0,15,","","","1073.1","0","236.6",",0","24.9",",,,0","0",",T,,0","9.42","1,0","16.09",",,,0","2.74","1,,,0","",""
"USC00413280","1941-03","30.9071","-102.9153","926.0","FORT STOCKTON, TX US","0.8","0","0.8",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","13",",0","0",",0","","","","","-3.3",",0,18,","0",",,0,31,+","0",",T,0,18,","5.8",",,0,25,+","30.0",",0,02,","","","1336.2","0","263.1",",0","16.4",",,,0","0",",T,,0","9.87",",0","18.10",",,,0","1.65",",,,0","",""
"USC00413280","1941-04","30.9071","-102.9153","926.0","FORT STOCKTON, TX US","13.0","0","12.2","1,0","6",",0","3",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","25","1,0","0","1,0","","","","","1.7","1,0,09,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,26,","31.1","1,0,19,+","","","1406.7","0","70.5","1,0","48.5",",,,0","0",",,,0","16.32","1,0","24.52","1,,,0","8.13","1,,,0","",""
"USC00413280","1941-05","30.9071","-102.9153","926.0","FORT STOCKTON, TX US","128.8","0","115.8",",0","13",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","","","","","7.8",",0,03,","0",",,0,31,+","0",",,0,31,+","24.4",",,0,18,","36.7",",0,15,","","","1416.4","0","9.7",",0","78.7",",,,0","0",",,,0","21.75",",0","28.55",",,,0","14.96",",,,0","",""
