"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00314772","1928-02","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","10",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","22.4",",,6,08,","","","309.4",",,,6","","","","","74.7",",,,6","","","","","","","","","2837",",,,6"
"USC00314772","1928-03","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","10",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","26.4",",,6,18,","","","572.1",",,,6","","","","","73.4",",,,6","","","","","","","","","3612",",,,6"
"USC00314772","1928-04","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","10",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","88.4",",,6,28,","","","792.9",",,,6","","","","","172.8",",,,6","","","","","","","","","3580",",,,6"
"USC00314772","1928-05","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","9",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","30.2",",,6,19,","","","1275.1",",,,6","","","","","73.0",",,,6","","","","","","","","","3866",",,,6"
"USC00314772","1928-06","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","13",",6","10",",6","2",",6","","","","","","","","","","","","","","","","","","","","","41.9",",,6,05,","","","1458.0",",,,6","","","","","119.0",",,,6","","","","","","","","","2751",",,,6"
"USC00314772","1928-07","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","7",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","38.9",",,6,13,","","","1724.6",",,,6","","","","","64.5",",,,6","","","","","","","","","2170",",,,6"
"USC00314772","1928-08","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","13",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","35.3",",,6,17,","","","1419.8",",,,6","","","","","130.6",",,,6","","","","","","","","","1906",",,,6"
"USC00314772","1928-09","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","14",",6","11",",6","3",",6","","","","","","","","","","","","","","","","","","","","","92.7",",,6,19,","","","955.2",",,,6","","","","","258.0",",,,6","","","","","","","","","2519",",,,6"
"USC00314772","1928-10","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","8.9",",,6,24,","","","840.8",",,,6","","","","","20.6",",,,6","","","","","","","","","1981","1,,,6"
"USC00314772","1928-11","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","5",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","9.1",",,6,20,","","","696.0",",,,6","","","","","13.7",",,,6","","","","","","","","","3050",",,,6"
"USC00314772","1928-12","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","7",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","11.9",",,6,15,","","","363.2",",,,6","","","","","29.9",",,,6","","","","","","","","","2311",",,,6"
"USC00314772","1929-01","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","11",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","12.4",",,6,12,","","","340.3",",,,6","","","","","46.7",",,,6","","","","","","","","","3274",",,,6"
"USC00314772","1929-02","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","10",",6","7",",6","3",",6","","","","","","","","","","","","","","","","","","","","","45.2",",,6,28,","","","294.7",",,,6","","","","","179.4",",,,6","","","","","","","","","2335",",,,6"
"USC00314772","1929-03","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","13",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","","","","","62.5",",,6,05,","","","754.3",",,,6","","","","","135.1",",,,6","","","","","","","","","3869",",,,6"
"USC00314772","1929-04","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","11",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","41.7",",,6,16,","","","1059.3","1,,,6","","","","","94.7",",,,6","","","","","","","","","3152",",,,6"
"USC00314772","1929-05","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","12",",6","10",",6","2",",6","","","","","","","","","","","","","","","","","","","","","28.4",",,6,21,","","","1148.0",",,,6","","","","","127.6",",,,6","","","","","","","","","2983",",,,6"
"USC00314772","1929-06","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","12",",6","10",",6","3",",6","","","","","","","","","","","","","","","","","","","","","65.0",",,6,09,","","","1432.5",",,,6","","","","","211.8",",,,6","","","","","","","","","2760",",,,6"
"USC00314772","1929-07","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","10",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","56.6",",,6,13,","","","1379.2",",,,6","","","","","111.2",",,,6","","","","","","","","","2559","1,,,6"
"USC00314772","1929-08","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","12",",6","11",",6","3",",6","","","","","","","","","","","","","","","","","","","","","43.7",",,6,25,","","","1526.5",",,,6","","","","","183.1",",,,6","","","","","","","","","2117",",,,6"
"USC00314772","1929-09","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","11",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","27.2",",,6,15,","","","1102.5",",,,6","","","","","56.8",",,,6","","","","","","","","","2857",",,,6"
"USC00314772","1929-10","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","7",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","","","94.2",",,6,02,","","","787.6","2,,,6","","","","","196.1",",,,6","","","","","","","","","3181","1,,,6"
"USC00314772","1929-11","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","12",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","41.7",",,6,04,","","","670.5",",,,6","","","","","114.0",",,,6","","","","","","","","","3100",",,,6"
"USC00314772","1929-12","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","6",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","24.9",",,6,03,","","","419.1",",,,6","","","","","52.6",",,,6","","","","","","","","","2593",",,,6"
"USC00314772","1930-01","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","12",",6","10",",6","0",",6","","","","","","","","","","","","","","","","","","","","","22.4",",,6,18,","","","350.5","2,,,6","","","","","81.2",",,,6","","","","","","","","","3416",",,,6"
"USC00314772","1930-02","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","15.0",",,6,05,","","","376.0",",,,6","","","","","27.5",",,,6","","","","","","","","","2123",",,,6"
"USC00314772","1930-03","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","12",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","17.8",",,6,08,","","","698.5",",,,6","","","","","43.2",",,,6","","","","","","","","","3624",",,,6"
"USC00314772","1930-04","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","9",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","15.5",",,6,07,","","","889.0",",,,6","","","","","52.2",",,,6","","","","","","","","","2947",",,,6"
"USC00314772","1930-05","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","9",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","32.5",",,6,19,","","","1463.1",",,,6","","","","","90.4",",,,6","","","","","","","","","2691",",,,6"
"USC00314772","1930-06","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","10",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","56.6",",,6,18,","","","1409.7",",,,6","","","","","120.5",",,,6","","","","","","","","","1920",",,,6"
"USC00314772","1930-07","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","9",",6","9",",6","2",",6","","","","","","","","","","","","","","","","","","","","","60.2",",,6,18,","","","1704.3",",,,6","","","","","152.6",",,,6","","","","","","","","","2064",",,,6"
"USC00314772","1930-08","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","7",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","14.5",",,6,01,","","","1678.9",",,,6","","","","","32.1",",,,6","","","","","","","","","2521",",,,6"
"USC00314772","1930-09","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","23.1",",,6,08,","","","1206.4",",,,6","","","","","59.6",",,,6","","","","","","","","","1748",",,,6"
"USC00314772","1930-10","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","8",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","25.1",",,6,30,","","","1102.4",",,,6","","","","","58.2",",,,6","","","","","","","","","2420",",,,6"
"USC00314772","1930-11","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","19.1",",,6,04,","","","594.2",",,,6","","","","","46.5",",,,6","","","","","","","","","2533",",,,6"
"USC00314772","1930-12","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","8",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","34.8",",,6,18,","","","373.3","1,,,6","","","","","102.9",",,,6","","","","","","","","","2813",",,,6"
"USC00314772","1931-01","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","11.2",",,6,06,","","","","","","","","","45.4",",,,6","","","","","","","","","",""
"USC00314772","1931-02","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","8.4",",,6,14,","","","325.1",",,,6","","","","","30.1",",,,6","","","","","","","","","2242",",,,6"
"USC00314772","1931-03","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","12",",6","6",",6","0",",6","","","0",",6","0",",","10",",6","","","","","","","-2.8",",6,11,","","","0",",,6,31,+","21.8",",,6,29,+","","","622.1",",,,6","","","","","88.6",",,,6","0",",,,6","","","","","2.36",",,,6","4130",",,,6"
"USC00314772","1931-04","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","15",",6","12",",6","0",",6","","","0",",6","0",",","1",",6","","","","","","","0.0",",6,08,","","","0",",,6,30,+","24.6",",,6,06,","","","820.3",",,,6","","","","","116.1",",,,6","0",",,,6","","","","","7.35",",,,6","3339",",,,6"
"USC00314772","1931-05","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","14",",6","10",",6","2",",6","","","0",",6","0",",","0",",6","","","","","","","4.4",",6,24,+","","","0",",,6,31,+","43.9",",,6,21,","","","1292.8",",,,6","","","","","136.9",",,,6","0",",,,6","","","","","12.23",",,,6","2278",",,,6"
"USC00314772","1931-06","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","8",",6","8",",6","1",",6","","","0",",6","0",",","0",",6","","","","","","","10.6",",6,03,+","","","0",",,6,30,+","47.5",",,6,22,","","","1783.1",",,,6","","","","","105.9",",,,6","0",",,,6","","","","","17.62",",,,6","2042",",,,6"
"USC00314772","1931-07","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","6",",6","6",",6","4",",6","","","0",",6","0",",","0",",6","","","","","","","19.4",",6,23,","","","0",",,6,31,+","55.6",",,6,25,","","","1788.3",",,,6","","","","","174.9",",,,6","0",",,,6","","","","","22.22",",,,6","1247",",,,6"
"USC00314772","1931-08","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","14",",6","13",",6","5",",6","","","0",",6","0",",","0",",6","","","","","","","14.4",",6,24,","","","0",",,6,31,+","55.9",",,6,05,","","","1404.6",",,,6","","","","","262.4",",,,6","0",",,,6","","","","","20.15",",,,6","2253",",,,6"
"USC00314772","1931-09","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","2",",6","1",",6","0",",6","","","0",",6","0",",","0",",6","","","","","","","7.2",",6,30,","","","0",",,6,30,+","4.1",",,6,24,","","","1455.4",",,,6","","","","","4.6",",,,6","0",",,,6","","","","","18.50",",,,6","2161",",,,6"
"USC00314772","1931-10","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","3",",6","3",",6","0",",6","","","0",",6","0",",","0",",6","","","","","","","1.7",",6,19,","","","0",",,6,31,+","23.6",",,6,16,","","","1046.4",",,,6","","","","","37.3",",,,6","0",",,,6","","","","","10.62",",,,6","1652",",,,6"
"USC00314772","1931-11","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","2",",6","1",",6","0",",6","","","0",",6","0",",","1",",6","","","","","","","-2.2",",6,07,","","","0",",,6,30,+","4.1",",,6,28,","","","609.6",",,,6","","","","","4.6",",,,6","0",",,,6","","","","","7.14",",,,6","1320",",,,6"
"USC00314772","1931-12","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","13",",6","10",",6","1",",6","","","0",",6","0","1,","5","1,6","","","","","","","-5.0","1,6,03,","","","0",",,6,31,+","26.4",",,6,04,","","","525.9",",,,6","","","","","121.6",",,,6","0",",,,6","","","","","5.57","1,,,6","2352",",,,6"
"USC00314772","1932-01","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","13",",6","10",",6","2",",6","","","0",",6","0",",","3",",6","","","","","","","-3.3",",6,20,","","","0",",,6,31,+","36.3",",,6,08,","","","378.4",",,,6","","","","","139.7",",,,6","0",",,,6","","","","","7.10",",,,6","2490",",,,6"
"USC00314772","1932-02","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","10",",6","7",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","0",",,6,29,+","14.0",",,6,22,","","","495.4",",,,6","","","","","73.0",",,,6","0",",,,6","","","","","","","2130",",,,6"
"USC00314772","1932-03","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","6",",6","5",",6","2",",6","","","1",",6","","","","","","","","","","","","","","","25",",,6,06,","64.5",",,6,06,","","","767.0","1,,,6","","","","","136.2",",,,6","25",",,,6","","","","","","","4066",",,,6"
"USC00314772","1932-04","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","7",",6","6",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","23.6",",,6,26,","","","1056.6",",,,6","","","","","54.9",",,,6","0",",,,6","","","","","","","3096",",,,6"
"USC00314772","1932-05","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","11",",6","6",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","37.1",",,6,28,","","","1389.4",",,,6","","","","","78.1",",,,6","0",",,,6","","","","","","","2597",",,,6"
"USC00314772","1932-06","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","11",",6","9",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","17.0",",,6,07,","","","1483.2",",,,6","","","","","105.2",",,,6","0",",,,6","","","","","","","1385",",,,6"
"USC00314772","1932-07","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","5",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","11.4",",,6,28,","","","2034.5",",,,6","","","","","37.1",",,,6","0",",,,6","","","","","","","2460",",,,6"
"USC00314772","1932-08","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","7",",6","5",",6","0",",6","","","0",",6","","","","","0",",6","31",",6","17",",6","","","","","0",",,6,31,+","14.7",",,6,19,","37.8",",6,31,","1584.9",",,,6","","","","","44.1",",,,6","0",",,,6","","","31.66",",,,6","","","2126",",,,6"
"USC00314772","1932-09","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","6",",6","2",",6","0",",6","","","0",",6","","","","","0",",6","29",",6","7",",6","","","","","0",",,6,30,+","7.4",",,6,16,","37.8",",6,02,+","1409.8",",,,6","","","","","19.2",",,,6","0",",,,6","","","28.30",",,,6","","","2428",",,,6"
"USC00314772","1932-10","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","16.9","3,6","8",",6","7",",6","2",",6","","","0",",6","0","3,6","0","3,6","0",",6","18",",6","0",",6","1.7","3,6,29,","","","0",",,6,31,+","89.2",",,6,17,","27.2",",6,05,","980.3",",,,6","","","88.0",",6","194.7",",,,6","0",",,,6","15.90","3,6","21.34",",,,6","10.46","3,,,6","1871",",,,6"
"USC00314772","1932-11","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","0.0","2,6","9",",6","8",",6","3",",6","","","0",",6","0","1,6","7","1,6","0","2,6","0","2,6","0","2,6","-4.4","1,6,27,","","","0",",,6,30,+","33.8",",,6,01,","20.0","2,6,12,","662.9","2,,,6","","","278.7","2,6","143.5",",,,6","0",",,,6","8.64","2,6","13.13","2,,,6","4.16","1,,,6","3237",",,,6"
"USC00314772","1932-12","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","0.0","3,6","12","1,6","9","1,6","1","1,6","","","","","0","2,6","10","2,6","2","1,6","0","1,6","0","1,6","-7.2","2,6,17,","","","","","41.4","1,,6,18,","20.0","1,6,31,","324.9","1,,,6","","","328.3","1,6","127.7","1,,,6","","","6.77","3,6","11.77","1,,,6","1.77","2,,,6","2394","1,,,6"
"USC00314772","1933-01","36.15","-78.83333","100.9","LAKE MICHIE, NC US","0.0","6","0.0",",6","7",",6","7",",6","0",",6","","","1",",6","0",",6","9",",6","0",",6","1",",6","0",",6","-4.4",",6,02,","","","178",",,6,13,","25.1",",,6,26,","21.7",",6,22,","381.1",",,,6","","","298.6",",6","80.9",",,,6","178",",,,6","8.70",",6","13.47",",,,6","3.93",",,,6","3524",",,,6"
"USC00314772","1933-02","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","","","14",",6","8",",6","0",",6","","","0",",6","0","4,6","11","4,6","1","4,6","2","4,6","0","4,6","-12.2","4,6,06,","","","0",",T,6,10,","19.1",",,6,11,","24.4","4,6,26,","416.6",",,,6","","","","","83.5",",,,6","0",",T,,6","6.63","7,6","12.38","4,,,6","0.88","4,,,6","2874",",,,6"
"USC00314772","1933-03","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","4.8","2,6","9",",6","6",",6","0",",6","","","0",",6","0","2,6","5","2,6","0",",6","6",",6","0",",6","-3.9","2,6,11,","","","0",",,6,31,+","22.4",",,6,21,","27.2",",6,15,","817.8","1,,,6","","","249.1",",6","59.8",",,,6","0",",,,6","9.73","2,6","15.40",",,,6","4.07","2,,,6","4139",",,,6"
"USC00314772","1933-04","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","2.0",",6","10",",6","7",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","18",",6","0",",6","3.3",",6,15,+","","","0",",,6,30,+","24.1",",,6,17,","28.9",",6,11,","1033.8",",,,6","","","125.6",",6","98.5",",,,6","0",",,,6","14.21",",6","21.12",",,,6","7.30",",,,6","3818",",,,6"
"USC00314772","1933-05","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","123.1",",6","10",",6","8",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","7",",6","10.6",",6,20,+","","","0",",,6,31,+","20.1",",,6,13,","33.3",",6,27,","1508.6",",,,6","","","8.6",",6","92.4",",,,6","0",",,,6","22.02",",6","28.30",",,,6","15.75",",,,6","2833",",,,6"
"USC00314772","1933-06","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","196.3",",6","3",",6","1",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","17",",6","9.4",",6,17,+","","","0",",,6,30,+","34.0",",,6,24,","37.2",",6,23,+","1953.3",",,,6","","","7.0",",6","35.3",",,,6","0",",,,6","24.65",",6","31.38",",,,6","17.91",",,,6","2841",",,,6"
"USC00314772","1933-07","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","203.4","2,6","8",",6","5",",6","2",",6","","","0",",6","0","2,6","0","2,6","0",",6","31",",6","15",",6","12.8","2,6,05,+","","","0",",,6,31,+","48.0",",,6,11,","37.2",",6,02,","1666.3",",,,6","0.8","6","0.8",",6","128.7",",,,6","0",",,,6","25.04","2,6","30.30",",,,6","19.78","2,,,6","2143",",,,6"
"USC00314772","1933-08","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","203.9",",6","14",",6","9",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","9",",6","16.1",",6,07,+","","","0",",,6,31,+","36.3",",,6,04,","33.9",",6,02,+","1470.6",",,,6","0.8","6","0.0",",6","125.5",",,,6","0",",,,6","24.91",",6","29.34",",,,6","20.48",",,,6","2800",",,,6"
"USC00314772","1933-09","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","170.0",",6","6",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","6",",6","10.6",",6,23,+","","","0",",,6,30,+","23.1",",,6,13,","33.9",",6,26,+","1300.5",",,,6","3.0","6","2.2",",6","47.4",",,,6","0",",,,6","23.93",",6","29.35",",,,6","18.51",",,,6","2224",",,,6"
"USC00314772","1933-10","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","12.8","1,6","5",",6","3",",6","0",",6","","","0",",6","0","1,6","2","1,6","0",",6","19",",6","0",",6","0.0","1,6,27,+","","","0",",,6,31,+","9.7",",,6,17,","31.1",",6,02,","1265.0",",,,6","113.1","6","110.1",",6","18.5",",,,6","0",",,,6","15.10","1,6","21.46",",,,6","8.74","1,,,6","2949",",,,6"
"USC00314772","1933-11","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","0.0",",6","5",",6","3",",6","0",",6","","","0",",6","0",",6","14",",6","0",",6","4",",6","0",",6","-7.2",",6,18,+","","","0",",,6,30,+","10.4",",,6,06,","25.0",",6,01,","764.5",",,,6","423.4","6","310.3",",6","25.4",",,,6","0",",,,6","7.99",",6","14.48",",,,6","1.50",",,,6","2433",",,,6"
"USC00314772","1933-12","36.15","-78.83333","100.9","LAKE MICHIE, NC US","","","0.0","2,6","8",",6","5",",6","0",",6","","","0",",6","0","2,6","10","2,6","2",",6","1",",6","0",",6","-10.0","2,6,31,+","","","0",",,6,31,+","17.3",",,6,07,","22.8",",6,01,","441.9",",,,6","758.1","6","334.7",",6","54.2",",,,6","0",",,,6","6.81","2,6","12.90",",,,6","0.71","2,,,6","2459",",,,6"
"USC00314772","1934-01","36.15","-78.83333","100.9","LAKE MICHIE, NC US","0.0","6","0.0",",6","9",",6","6",",6","0",",6","","","0",",6","0",",6","18",",6","2",",6","1",",6","0",",6","-15.0",",6,31,","","","0",",,6,31,+","15.0",",,6,02,","21.1",",6,08,","363.2",",,,6","1158.3","6","400.2",",6","39.3",",,,6","0",",,,6","5.42",",6","10.91",",,,6","-0.06",",,,6","2960",",,,6"
"USC00314772","1934-02","36.15","-78.83333","100.9","LAKE MICHIE, NC US","0.0","6","0.0",",6","9",",6","8",",6","1",",6","","","","","0",",6","26",",6","3",",6","0",",6","0",",6","-15.0",",6,10,+","","","","","49.8",",,6,26,","18.9",",6,16,","408.8",",,,6","1695.0","6","536.7",",6","118.5",",,,6","","","-0.84",",6","4.62",",,,6","-6.29",",,,6","3502",",,,6"
