"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00148163","1893-02","39.06667","-95.65","259.7","TOPEKA, KS US","0.0",",6","6",",6","4",",6","0",",6","","","2",",6","7",",6","28",",6","6",",6","0",",6","0",",6","","","","","-22.2",",6,07,","","","305",",,6,17,","23.9",",,6,17,","16.1",",6,26,","","","590.1",",6","34.4",",,,6","351",",,,6","-2.74",",6","4.60",",,,6","-10.09",",,,6"
"USC00148163","1893-03","39.06667","-95.65","259.7","TOPEKA, KS US","0.0","2,6","8",",6","4",",6","0",",6","","","1",",6","1","1,6","19","1,6","3","2,6","4","2,6","0","2,6","","","","","-18.3","1,6,18,","","","152",",,6,16,","21.1",",,6,16,","28.3","2,6,22,","","","402.0","2,6","56.7",",,,6","157",",,,6","4.44","2,6","12.31","2,,,6","-3.44","1,,,6"
"USC00148163","1893-04","39.06667","-95.65","259.7","TOPEKA, KS US","26.1",",6","12",",6","4",",6","1",",6","","","","","0",",6","4",",6","0",",6","14",",6","1",",6","","","","","-4.4",",6,15,","","","","","30.7",",,6,19,","35.6",",6,06,","","","191.1",",6","62.8",",,,6","","","12.83",",6","20.15",",,,6","5.51",",,,6"
"USC00148163","1893-05","39.06667","-95.65","259.7","TOPEKA, KS US","14.7",",6","9",",6","8",",6","3",",6","","","","","0",",6","0",",6","0",",6","22",",6","0",",6","","","","","0.6",",6,02,","","","","","48.3",",,6,26,","31.7",",6,20,","","","95.0",",6","174.1",",,,6","","","15.75",",6","23.16",",,,6","8.33",",,,6"
"USC00148163","1893-09","39.06667","-95.65","259.7","TOPEKA, KS US","","","9",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","63.0",",,6,29,","","","","","","","109.1",",,,6","","","","","","","",""
"USC00148163","1893-10","39.06667","-95.65","259.7","TOPEKA, KS US","22.8","1,6","3",",6","0",",6","0",",6","","","","","0","1,6","8","1,6","0","1,6","27","1,6","1","1,6","","","","","-2.2","1,6,28,+","","","","","1.3",",,6,12,","32.2","1,6,09,","","","113.9","1,6","2.6",",,,6","","","15.30","1,6","24.82","1,,,6","5.77","1,,,6"
"USC00148163","1893-11","39.06667","-95.65","259.7","TOPEKA, KS US","0.6","1,6","7",",6","3",",6","0",",6","","","0",",6","0","1,6","19","1,6","1",",6","6",",6","0",",6","","","","","-12.2","1,6,04,","","","0",",T,6,29,","14.7",",,6,21,","27.2",",6,01,","","","376.7",",6","34.8",",,,6","0",",T,,6","5.22","1,6","12.76",",,,6","-2.32","1,,,6"
"USC00148163","1893-12","39.06667","-95.65","259.7","TOPEKA, KS US","","","1",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","89",",,6,02,","8.9",",,6,02,","","","","","","","8.9",",,,6","89",",,,6","","","","","",""
"USC00148163","1894-01","39.06667","-95.65","259.7","TOPEKA, KS US","","","3",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","13",",,6,28,+","17.3",",,6,18,","","","","","","","19.9",",,,6","26",",,,6","","","","","",""
"USC00148163","1894-02","39.06667","-95.65","259.7","TOPEKA, KS US","","","4",",6","2",",6","0",",6","","","1",",6","","","","","","","","","","","1","","","","","","","","165",",,6,11,","16.5",",,6,11,","","","","","","","31.8",",,,6","199",",,,6","","","","","",""
