"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXM00076055","1983-08","31.033","-114.85","15.0","SAN FELIPE BCN, MX","","","5","5,S","4","5,S","3","5,S","0","5,S","0","5,S","","","","","","","18.5","5,S,26,+","185.4","5,,S,17,","","","","","350.0","5,,,S","","","","","23.43","5,,,S"
"MXM00076055","1989-03","31.033","-114.85","15.0","SAN FELIPE BCN, MX","","","0","5,S","0","5,S","0","5,S","0","5,S","0","5,S","","","","","","","5.5","5,S,28,+","0.0","5,,S,31,+","","","","","0.0","5,,,S","","","","","10.36","5,,,S"
"MXM00076055","1989-04","31.033","-114.85","15.0","SAN FELIPE BCN, MX","","","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","0.0","4,,S,30,+","","","","","0.0","4,,,S","","","","","",""
"MXM00076055","1989-05","31.033","-114.85","15.0","SAN FELIPE BCN, MX","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","0.0","5,,S,31,+","","","","","0.0","5,,,S","","","","","",""
"MXM00076055","1989-08","31.033","-114.85","15.0","SAN FELIPE BCN, MX","","","1","2,S","1","2,S","0","2,S","0","3,S","0","3,S","","","","","","","19.0","3,S,27,","3.8","2,,S,11,","","","","","3.8","2,,,S","","","","","23.11","3,,,S"
"MXM00076055","1990-03","31.033","-114.85","15.0","SAN FELIPE BCN, MX","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","0.0","5,,S,31,+","","","","","0.0","5,,,S","","","","","",""
"MXM00076055","1990-09","31.033","-114.85","15.0","SAN FELIPE BCN, MX","","","1","5,S","1","5,S","0","5,S","","","","","","","","","","","","","7.1","5,,S,05,","","","","","7.1","5,,,S","","","","","",""
"MXM00076055","1990-10","31.033","-114.85","15.0","SAN FELIPE BCN, MX","","","1","1,S","1","1,S","1","1,S","0","4,S","0","4,S","0","5,S","26","5,S","21","5,S","10.0","4,S,24,+","33.0","1,,S,01,","37.8","5,S,26,","","","33.0","1,,,S","25.18","7,S","33.76","5,,,S","16.59","4,,,S"
"MXM00076055","1990-11","31.033","-114.85","15.0","SAN FELIPE BCN, MX","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","0.0","5,,S,30,+","","","","","0.0","5,,,S","","","","","",""
"MXM00076055","1991-01","31.033","-114.85","15.0","SAN FELIPE BCN, MX","","","2","3,S","1","3,S","0","3,S","0","4,S","0","4,S","","","","","","","4.0","4,S,25,+","2.8","3,,S,10,","","","","","3.8","3,,,S","","","","","7.34","4,,,S"
"MXM00076055","1991-05","31.033","-114.85","15.0","SAN FELIPE BCN, MX","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","0.0","5,,S,31,+","","","","","0.0","5,,,S","","","","","",""
"MXM00076055","1992-01","31.033","-114.85","15.0","SAN FELIPE BCN, MX","","","2","5,S","2","5,S","0","5,S","","","","","","","","","","","","","10.4","5,,S,04,","","","","","18.8","5,,,S","","","","","",""
"MXM00076055","1992-02","31.033","-114.85","15.0","SAN FELIPE BCN, MX","","","2","4,S","2","4,S","1","4,S","","","","","0","5,S","20","5,S","0","5,S","","","37.8","4,,S,07,","29.0","5,S,26,+","","","44.4","4,,,S","","","24.43","5,,,S","",""
"MXM00076055","1992-04","31.033","-114.85","15.0","SAN FELIPE BCN, MX","","","","","","","","","0","5,S","0","5,S","","","","","","","10.0","5,S,03,+","","","","","","","","","","","","","14.67","5,,,S"
