"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1SCOR0022","2013-05","33.4266548156738","-80.5882034301758",,"SANTEE 6.9 WSW, SC US","8","5,N","7","5,N","0","5,N","20.3","5,,N,06,","50.4","5,,,N"
"US1SCOR0022","2013-06","33.4266548156738","-80.5882034301758",,"SANTEE 6.9 WSW, SC US","","","","","","","","","187.2","4,a,,N"
"US1SCOR0022","2013-07","33.4266548156738","-80.5882034301758",,"SANTEE 6.9 WSW, SC US","","","","","","","","","367.8","2,a,,N"
"US1SCOR0022","2013-08","33.4266548156738","-80.5882034301758",,"SANTEE 6.9 WSW, SC US","","","","","","","","","231.7","4,a,,N"
"US1SCOR0022","2015-08","33.4266548156738","-80.5882034301758",,"SANTEE 6.9 WSW, SC US","11","2,N","9","2,N","3","2,N","36.8","2,,N,20,","169.1","2,,,N"
"US1SCOR0022","2015-09","33.4266548156738","-80.5882034301758",,"SANTEE 6.9 WSW, SC US","9",",N","5",",N","1",",N","30.5",",,N,25,","71.9",",,,N"
"US1SCOR0022","2015-10","33.4266548156738","-80.5882034301758",,"SANTEE 6.9 WSW, SC US","10","3,N","9","3,N","3","3,N","205.7","3,,N,04,","408.3","3,,,N"
"US1SCOR0022","2016-01","33.4266548156738","-80.5882034301758",,"SANTEE 6.9 WSW, SC US","9","4,N","5","4,N","0","4,N","21.6","4,,N,16,","81.2","4,,,N"
"US1SCOR0022","2016-02","33.4266548156738","-80.5882034301758",,"SANTEE 6.9 WSW, SC US","7","3,N","7","3,N","3","3,N","81.5","3,,N,04,","190.7","3,,,N"
"US1SCOR0022","2016-03","33.4266548156738","-80.5882034301758",,"SANTEE 6.9 WSW, SC US","6","5,N","6","5,N","2","5,N","34.5","5,,N,04,","88.2","5,,,N"
"US1SCOR0022","2016-04","33.4266548156738","-80.5882034301758",,"SANTEE 6.9 WSW, SC US","7","5,N","4","5,N","0","5,N","24.6","5,,N,23,","78.9","5,,,N"
"US1SCOR0022","2016-05","33.4266548156738","-80.5882034301758",,"SANTEE 6.9 WSW, SC US","12","1,N","10","1,N","3","1,N","31.8","1,,N,30,","159.9","1,,,N"
"US1SCOR0022","2016-06","33.4266548156738","-80.5882034301758",,"SANTEE 6.9 WSW, SC US","11","5,N","8","5,N","1","5,N","43.4","5,,N,07,","148.4","5,,,N"
"US1SCOR0022","2017-01","33.4266548156738","-80.5882034301758",,"SANTEE 6.9 WSW, SC US","8","5,N","7","5,N","1","5,N","45.7","5,,N,22,","99.1","5,,,N"
"US1SCOR0022","2017-02","33.4266548156738","-80.5882034301758",,"SANTEE 6.9 WSW, SC US","4","2,N","3","2,N","0","2,N","25.1","2,,N,16,","45.9","2,,,N"
"US1SCOR0022","2017-03","33.4266548156738","-80.5882034301758",,"SANTEE 6.9 WSW, SC US","8","3,N","5","3,N","0","3,N","11.4","3,,N,14,","36.1","3,,,N"
"US1SCOR0022","2017-04","33.4266548156738","-80.5882034301758",,"SANTEE 6.9 WSW, SC US","4","3,N","4","3,N","4","3,N","86.4","3,,N,25,","206.6","3,,,N"
