"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013891","1910-01","35.8181","-83.9858","293.2","KNOXVILLE AIRPORT, TN US","","","","","","","9",",0","3",",0","1",",0","0",",0","0",",0","0","3,0","17","3,0","","","","","","","","","","","","","-9.4","3,0,07,","0",",T,0,28,+","20",",,0,23,+","27.4",",,0,06,","","","","","","","54.6",",,,0","","","51",",,,0","","","","","-1.86","3,,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013891","1910-02","35.8181","-83.9858","293.2","KNOXVILLE AIRPORT, TN US","","","","","0.0","2,0","7","2,0","5","2,0","2","2,0","2","2,0","0","2,0","0","2,0","18","2,0","2","2,0","0","2,0","0","2,0","","","","","","","-8.9","2,0,13,","76","2,,0,13,","0","2,T,0,18,+","28.7","2,,0,17,","18.9","2,0,27,+","","","362.8","2,0","83.0","2,,,0","","","0","2,T,,0","4.38","2,0","9.45","2,,,0","-0.69","2,,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013891","1910-03","35.8181","-83.9858","293.2","KNOXVILLE AIRPORT, TN US","","","","","17.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","15",",0","0",",0","","","","","","","-3.9",",0,16,+","0",",,0,31,+","0",",,0,31,+","15.2",",,0,10,","28.9",",0,27,+","","","149.1",",0","18.2",",,,0","","","0",",,,0","14.07",",0","20.62",",,,0","7.53",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013891","1910-04","35.8181","-83.9858","293.2","KNOXVILLE AIRPORT, TN US","","","","","15.0",",0","13",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","","","","","","","0.6",",0,25,","0",",T,0,25,","18",",,0,25,","22.4",",,0,12,","29.4",",0,04,","","","135.1",",0","104.8",",,,0","","","18",",,,0","14.33",",0","19.92",",,,0","8.74",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013891","1910-05","35.8181","-83.9858","293.2","KNOXVILLE AIRPORT, TN US","","","","","30.8",",0","15",",0","13",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","","","","","4.4",",0,14,","0",",,0,31,+","0",",,0,31,+","38.4",",,0,07,","28.9",",0,02,+","","","63.5",",0","185.0",",,,0","","","0",",,,0","17.28",",0","22.68",",,,0","11.88",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013891","1910-06","35.8181","-83.9858","293.2","KNOXVILLE AIRPORT, TN US","","","","","110.1",",0","16",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","","","","","","","10.6",",0,03,+","0",",,0,30,+","0",",,0,30,+","21.6",",,0,05,","32.2",",0,19,","","","6.0",",0","79.5",",,,0","","","0",",,,0","21.80",",0","26.89",",,,0","16.71",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013891","1910-07","35.8181","-83.9858","293.2","KNOXVILLE AIRPORT, TN US","","","","","198.5",",0","15",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","","","","","16.1",",0,20,+","0",",,0,31,+","0",",,0,31,+","33.0",",,0,13,","32.2",",0,11,","0.0","0","0.0",",0","129.4",",,,0","","","0",",,,0","24.74",",0","29.26",",,,0","20.22",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013891","1910-08","35.8181","-83.9858","293.2","KNOXVILLE AIRPORT, TN US","","","","","181.5",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","","","","","16.1",",0,23,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,06,","32.2",",0,18,+","0.0","0","0.0",",0","98.0",",,,0","","","0",",,,0","24.19",",0","29.36",",,,0","19.01",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013891","1910-09","35.8181","-83.9858","293.2","KNOXVILLE AIRPORT, TN US","","","","","137.3",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","","","10.6",",0,18,","0",",,0,30,+","0",",,0,30,+","23.1",",,0,09,","31.1",",0,08,+","1.1","0","1.1",",0","93.6",",,,0","","","0",",,,0","22.88",",0","28.14",",,,0","17.61",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013891","1910-10","35.8181","-83.9858","293.2","KNOXVILLE AIRPORT, TN US","","","","","50.0",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","21",",0","0",",0","","","","","","","-4.4",",0,30,","0",",,0,31,+","0",",T,0,29,+","17.3",",,0,21,","30.6",",0,02,","101.3","0","100.2",",0","42.7",",,,0","","","0",",T,,0","16.71",",0","22.91",",,,0","10.52",",,,0","","","","","","","","","","","","","","","","","","","","","",""
