"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1NMMK0017","2019-10","35.535151","-108.716929","1998.6","GALLUP 1.5 NE, NM US","1.8","2,a,,N"
"US1NMMK0017","2020-03","35.535151","-108.716929","1998.6","GALLUP 1.5 NE, NM US","18.3","3,a,,N"
"US1NMMK0017","2020-07","35.535151","-108.716929","1998.6","GALLUP 1.5 NE, NM US","48.3","4,a,,N"
"US1NMMK0017","2021-03","35.535151","-108.716929","1998.6","GALLUP 1.5 NE, NM US","0.8","4,a,,N"
"US1NMMK0017","2021-06","35.535151","-108.716929","1998.6","GALLUP 1.5 NE, NM US","3.6","4,a,,N"
