"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00096987","1980-01","-8.217","114.383","5.0","BANYUWANGI, ID","","","15","3,S","11","3,S","2","3,S","0","5,S","0","5,S","","","","","","","21.0","5,S,18,+","47.0","3,,S,20,+","","","","","","","209.3","3,,,S","","","","","22.65","5,,,S"
"IDM00096987","1992-12","-8.217","114.383","5.0","BANYUWANGI, ID","","","","","","","","","","","","","0","2,S","29","2,S","11","2,S","","","","","34.0","2,S,29,","","","","","","","","","31.67","2,,,S","",""
"IDM00096987","1993-02","-8.217","114.383","5.0","BANYUWANGI, ID","","","7","3,S","5","3,S","1","3,S","","","","","0","2,S","26","2,S","8","2,S","","","43.9","3,,S,22,","33.5","2,S,04,+","","","","","97.3","3,,,S","","","31.79","2,,,S","",""
"IDM00096987","1993-03","-8.217","114.383","5.0","BANYUWANGI, ID","","","","","","","","","","","","","0","2,S","29","2,S","17","2,S","","","","","33.0","2,S,26,+","","","","","","","","","32.28","2,,,S","",""
"IDM00096987","1993-04","-8.217","114.383","5.0","BANYUWANGI, ID","","","","","","","","","","","","","0","1,S","29","1,S","21","1,S","","","","","34.0","1,S,13,","","","","","","","","","32.40","1,,,S","",""
"IDM00096987","1993-05","-8.217","114.383","5.0","BANYUWANGI, ID","","","","","","","","","0","5,S","0","5,S","0","4,S","27","4,S","4","4,S","21.0","5,S,12,","","","32.5","4,S,17,","","","","","","","27.63","8,S","31.59","4,,,S","23.67","5,,,S"
"IDM00096987","1993-06","-8.217","114.383","5.0","BANYUWANGI, ID","","","","","","","","","","","","","0","3,S","27","3,S","0","3,S","","","","","32.0","3,S,17,+","","","","","","","","","30.72","3,,,S","",""
"IDM00096987","1993-11","-8.217","114.383","5.0","BANYUWANGI, ID","","","","","","","","","","","","","0","2,S","28","2,S","26","2,S","","","","","34.8","2,S,30,","","","","","","","","","33.48","2,,,S","",""
"IDM00096987","1993-12","-8.217","114.383","5.0","BANYUWANGI, ID","","","","","","","","","","","","","0","3,S","28","3,S","22","3,S","","","","","35.5","3,S,19,+","","","","","","","","","33.38","3,,,S","",""
"IDM00096987","1994-01","-8.217","114.383","5.0","BANYUWANGI, ID","242.7","5,S","15","5,S","11","5,S","3","5,S","0","3,S","0","3,S","0","2,S","29","2,S","12","2,S","22.3","3,S,30,","56.9","5,,S,31,","33.5","2,S,28,+","0.0","S","0.0","2,S","193.7","5,,,S","27.68","5,S","31.78","2,,,S","23.58","3,,,S"
