"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00427516","1893-01","37.119","-113.6068","870.8","ST. GEORGE, UT US","0.0","6","0.0","1,6","","","","","","","","","","","0","1,6","28","1,6","0",",6","1",",6","0",",6","","","","","-10.0","1,6,13,","","","","","","","21.7",",6,31,","","","","","","","393.5",",6","","","","","","","","","","","","","","","","","","","5.30","1,6","16.37",",,,6","-5.76","1,,,6","",""
"USC00427516","1893-02","37.119","-113.6068","870.8","ST. GEORGE, UT US","","","","","2",",6","2",",6","0",",6","","","","","0","4,6","16","4,6","0","5,6","1","5,6","0","5,6","","","","","-6.1","4,6,26,","","","","","24.9",",,6,09,","23.3","5,6,19,","","","","","","","","","","","","","","","","","","","","","","","30.5",",,,6","","","6.94","7,6","15.03","5,,,6","-1.15","4,,,6","",""
"USC00427516","1893-03","37.119","-113.6068","870.8","ST. GEORGE, UT US","","","4.2",",6","","","","","","","","","","","0",",6","11",",6","0",",6","8",",6","0",",6","","","","","-3.3",",6,10,","","","","","","","30.6",",6,29,","","","","","","","257.8",",6","","","","","","","","","","","","","","","","","","","10.15",",6","17.64",",,,6","2.67",",,,6","",""
"USC00427516","1893-04","37.119","-113.6068","870.8","ST. GEORGE, UT US","","","5.9",",6","","","","","","","","","","","0",",6","5",",6","0",",6","17",",6","0",",6","","","","","-2.8",",6,18,","","","","","","","31.1",",6,22,","","","","","","","146.2",",6","","","","","","","","","","","","","","","","","","","13.66",",6","21.60",",,,6","5.71",",,,6","",""
"USC00427516","1893-05","37.119","-113.6068","870.8","ST. GEORGE, UT US","","","85.3",",6","1",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","11",",6","","","","","5.6",",6,07,+","","","","","2.8",",,6,12,","35.6",",6,16,+","","","","","","","22.1",",6","","","","","","","","","","","","","","","2.8",",,,6","","","20.37",",6","29.37",",,,6","11.37",",,,6","",""
"USC00427516","1893-06","37.119","-113.6068","870.8","ST. GEORGE, UT US","","","","","0",",6","0",",6","0",",6","","","","","0","4,6","0","4,6","","","","","","","","","","","4.4","4,6,29,","","","","","0.0",",,6,30,+","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,,6","","","","","","","12.82","4,,,6","",""
"USC00427516","1893-07","37.119","-113.6068","870.8","ST. GEORGE, UT US","","","229.9",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","30",",6","","","","","5.0",",6,11,","","","","","","","43.3",",6,18,","","","0.0","6","","","0.0",",6","","","","","","","","","","","","","","","","","","","25.75",",6","38.36",",,,6","13.14",",,,6","",""
"USC00427516","1893-08","37.119","-113.6068","870.8","ST. GEORGE, UT US","","","275.3",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","30",",6","","","","","13.3",",6,31,+","","","","","","","44.4",",6,04,","","","0.0","6","","","0.0",",6","","","","","","","","","","","","","","","","","","","27.21",",6","37.63",",,,6","16.79",",,,6","",""
"USC00427516","1893-09","37.119","-113.6068","870.8","ST. GEORGE, UT US","","","83.0",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","19",",6","","","","","3.9",",6,18,+","","","","","0.0",",T,6,28,","36.1",",6,26,+","","","10.0","6","","","10.0",",6","","","","","","","","","","","","","","","0.0",",T,,6","","","20.77",",6","32.51",",,,6","9.03",",,,6","",""
"USC00427516","1893-10","37.119","-113.6068","870.8","ST. GEORGE, UT US","","","2.5",",6","","","","","","","","","","","0",",6","11",",6","0",",6","29",",6","1",",6","","","","","-2.2",",6,31,","","","","","","","32.2",",6,09,","","","142.2","6","","","132.2",",6","","","","","","","","","","","","","","","","","","","14.15",",6","26.52",",,,6","1.77",",,,6","",""
"USC00427516","1893-11","37.119","-113.6068","870.8","ST. GEORGE, UT US","","","0.0",",6","1",",6","0",",6","0",",6","","","","","0",",6","27",",6","0",",6","7",",6","0",",6","","","","","-8.3",",6,19,+","","","","","1.3",",,6,25,","24.4",",6,08,","","","473.8","6","","","331.6",",6","","","","","","","","","","","","","","","1.3",",,,6","","","7.28",",6","17.94",",,,6","-3.39",",,,6","",""
