"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00123027","1946-05","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","13",",6","9",",6","1",",6","","","","","1","","","","","","52.6",",,6,16,","112.2",",,,6","",""
"USC00123027","1946-06","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","9",",6","6",",6","2",",6","","","","","","","","","","","56.4",",,6,13,","123.1",",,,6","",""
"USC00123027","1946-07","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","9",",6","5",",6","1",",6","","","","","","","","","","","25.4",",,6,19,","61.3",",,,6","",""
"USC00123027","1946-08","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","5",",6","4",",6","0",",6","","","","","","","","","","","24.9",",,6,17,","57.7",",,,6","",""
"USC00123027","1946-09","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","5",",6","4",",6","0",",6","","","","","","","","","","","9.9",",,6,24,","26.2",",,,6","",""
"USC00123027","1946-10","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","5",",6","3",",6","1",",6","","","","","","","","","","","49.5",",,6,18,","67.3",",,,6","",""
"USC00123027","1946-11","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","11",",6","9",",6","0",",6","","","","","1","","","","","","20.3",",,6,02,","68.7",",,,6","",""
"USC00123027","1946-12","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","10",",6","8",",6","0",",6","","","","","","","","","","","21.3",",,6,12,","57.4",",,,6","",""
"USC00123027","1947-01","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","7",",6","7",",6","1",",6","","","","","","","","","","","31.2",",,6,30,","75.0",",,,6","",""
"USC00123027","1947-02","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","3",",6","0",",6","0",",6","","","","","","","","","","","0.5",",,6,16,+","1.3",",,,6","",""
"USC00123027","1947-03","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","6",",6","4",",6","1",",6","","","","","","","","","","","27.9",",,6,25,","49.2",",,,6","",""
"USC00123027","1947-04","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","16",",6","11",",6","1",",6","","","","","","","","","","","26.2",",,6,30,","135.3",",,,6","",""
"USC00123027","1947-05","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","17",",6","12",",6","0",",6","","","","","","","","","","","13.2",",,6,21,","88.1",",,,6","",""
"USC00123027","1947-06","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","10",",6","8",",6","2",",6","","","0",",6","","","","","0",",,6,30,+","27.4",",,6,02,","116.2",",,,6","0",",,,6"
"USC00123027","1947-07","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","9",",6","6",",6","2",",6","","","0",",6","","","","","0",",,6,31,+","47.2",",,6,15,","106.2",",,,6","0",",,,6"
"USC00123027","1947-08","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","7",",6","3",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","28.7",",,6,15,","55.0",",,,6","0",",,,6"
"USC00123027","1947-09","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","9",",6","5",",6","1",",6","","","","","","","","","","","25.9",",,6,05,","91.0",",,,6","",""
"USC00123027","1947-10","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","6",",6","5",",6","1",",6","","","","","","","","","","","26.2",",,6,19,","85.4",",,,6","",""
"USC00123027","1947-11","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","13",",6","5",",6","0",",6","","","","","","","","","","","15.2",",,6,10,","52.7",",,,6","",""
"USC00123027","1947-12","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","8",",6","5",",6","0",",6","","","","","","","","","","","9.4",",,6,07,","37.6",",,,6","",""
"USC00123027","1948-01","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","8",",6","2",",6","1",",6","","","","","","","","","","","43.2",",,6,02,","55.9",",,,6","",""
"USC00123027","1948-02","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","8",",6","4",",6","1",",6","","","","","","","","","","","38.1",",,6,28,","66.0",",,,6","",""
"USC00123027","1948-03","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","11",",6","7",",6","2",",6","","","","","","","","","","","30.7",",,6,22,","93.8",",,,6","",""
"USC00123027","1948-04","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","11",",6","7",",6","0",",6","","","","","","","","","","","19.8",",,6,11,","55.9",",,,6","",""
"USC00123027","1948-05","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","12",",0","7",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","34.5",",,0,07,","86.5",",,,0","0",",,,0"
"USC00123027","1948-06","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","15",",0","10",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","21.6",",,0,13,","102.1",",,,0","0",",,,0"
"USC00123027","1948-07","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","10",",0","9",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","25.7",",,0,27,","116.2",",,,0","0",",,,0"
"USC00123027","1948-08","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","5",",0","3",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","17.8",",,0,30,","53.1",",,,0","0",",,,0"
"USC00123027","1948-09","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","7",",0","4",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","19.1",",,0,29,","43.0",",,,0","0",",,,0"
"USC00123027","1948-10","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","10",",0","6",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","15.5",",,0,11,","50.3",",,,0","0",",,,0"
"USC00123027","1948-11","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","11",",0","11",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","13.5",",,0,06,","83.7",",,,0","0",",,,0"
"USC00123027","1948-12","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","10",",0","5",",0","2",",0","0",",0","0","1,0","","","0",",,0,31,+","0","1,T,0,30,","36.6",",,0,29,","81.8",",,,0","0","1,T,,0"
"USC00123027","1949-01","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","13",",0","10",",0","2",",0","5","1,0","0","3,0","","","76","1,,0,12,","0","3,,0,31,+","55.1",",,0,19,","156.3",",,,0","0","3,,,0"
"USC00123027","1949-02","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","7",",0","5",",0","1",",0","4",",0","0",",0","","","51",",,0,01,","0",",T,0,28,+","51.1",",,0,15,","75.1",",,,0","0",",T,,0"
"USC00123027","1949-03","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","8",",0","6",",0","0",",0","3",",0","2",",0","","","25",",,0,17,+","25",",,0,17,+","11.7",",,0,31,","46.3",",,,0","50",",,,0"
"USC00123027","1949-04","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","13",",0","4",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","14.0",",,0,27,","45.1",",,,0","0",",,,0"
"USC00123027","1949-05","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","12",",0","6",",0","2",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","51.8",",,0,22,","135.6",",,,0","0",",,,0"
"USC00123027","1949-06","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","12",",0","10",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","36.1",",,0,16,","103.6",",,,0","0",",,,0"
"USC00123027","1949-07","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","7",",0","6",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","27.4",",,0,10,","78.0",",,,0","0",",,,0"
"USC00123027","1949-08","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","8",",0","6",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","48.3",",,0,18,","113.7",",,,0","0",",,,0"
"USC00123027","1949-09","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","9",",0","6",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","52.3",",,0,05,","84.2",",,,0","0",",,,0"
"USC00123027","1949-10","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","9",",0","7",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","62.7",",,0,12,","133.2",",,,0","0",",,,0"
"USC00123027","1949-11","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","6",",0","3",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","10.4",",,0,13,","20.9",",,,0","0",",,,0"
"USC00123027","1949-12","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","9",",0","7",",0","0",",0","1",",0","0","1,0","","","25",",,0,02,","0","1,,0,31,+","23.4",",,0,22,","94.1",",,,0","0","1,,,0"
"USC00123027","1950-01","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","16",",0","13",",0","3",",0","5",",0","0","2,0","","","76",",,0,09,+","0","2,,0,31,+","57.4",",,0,04,","223.0",",,,0","0","2,,,0"
"USC00123027","1950-02","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","9",",0","8",",0","1",",0","15",",0","1",",0","","","102",",,0,25,+","76",",,0,24,","26.9",",,0,13,","109.5",",,,0","87",",,,0"
"USC00123027","1950-03","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","17",",0","10",",0","0",",0","6",",0","3",",0","","","76",",,0,14,+","89",",,0,13,","15.7",",,0,28,","82.2",",,,0","139",",,,0"
"USC00123027","1950-04","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","14",",0","12",",0","1",",0","1",",0","1",",0","","","25",",,0,10,","102",",,0,10,","36.3",",,0,04,","112.3",",,,0","102",",,,0"
"USC00123027","1950-05","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","9",",0","5",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","10.4",",,0,22,","31.7",",,,0","0",",,,0"
"USC00123027","1950-06","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","9",",0","8",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","99.1",",,0,10,","157.3",",,,0","0",",,,0"
"USC00123027","1950-07","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","11",",0","8",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","18.0",",,0,20,","70.9",",,,0","0",",,,0"
"USC00123027","1950-08","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","9",",0","6",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","51.3",",,0,01,","115.1",",,,0","0",",,,0"
"USC00123027","1950-09","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","10",",0","7",",0","2",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","100.8",",,0,01,","173.3",",,,0","0",",,,0"
"USC00123027","1950-10","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","5",",0","4",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","21.1",",,0,10,","42.9",",,,0","0",",,,0"
"USC00123027","1950-11","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","11",",0","6",",0","2",",0","2","4,0","0","5,0","","","178","4,,0,30,+","0","5,T,0,21,","33.8",",,0,20,","104.6",",,,0","0","5,T,,0"
"USC00123027","1950-12","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","11",",0","5",",0","0",",0","24","2,0","","","","","152","2,,0,27,","","","19.8",",,0,07,","59.0",",,,0","",""
"USC00123027","1951-01","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","12",",0","2",",0","0",",0","9",",0","","","","","102",",,0,15,","","","15.2",",,0,15,","42.4",",,,0","",""
"USC00123027","1951-02","41.1","-85.11667","225.6","FORT WAYNE DISP PLANT, IN US","11",",0","7",",0","1",",0","14",",0","","","","","152",",,0,02,","","","29.7",",,0,21,","96.0",",,,0","",""
