"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00253785","1921-07","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","5",",6","5",",6","1",",6","","","","","","","","","","","26.7",",,6,31,","51.4",",,,6","",""
"USC00253785","1921-08","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","2",",6","2",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","4.6",",,6,11,","8.2",",,,6","0",",,,6"
"USC00253785","1921-09","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","4",",6","2",",6","0",",6","","","0",",6","","","","","0",",,6,30,+","10.7",",,6,02,","19.6",",,,6","0",",,,6"
"USC00253785","1921-10","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","1",",6","1",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","19.1",",,6,25,","19.1",",,,6","0",",,,6"
"USC00253785","1921-11","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","3",",6","3",",6","0",",6","","","","","","","","","","","4.6",",,6,08,","10.1",",,,6","",""
"USC00253785","1921-12","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","","","","","","","","","2",",6","","","","","203",",,6,02,","","","","","305",",,,6"
"USC00253785","1922-01","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","3",",6","1",",6","0",",6","","","","","","","","","","","3.0",",,6,03,","4.0",",,,6","",""
"USC00253785","1922-02","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","3",",6","1",",6","0",",6","","","","","","","","","","","2.5",",,6,22,","4.0",",,,6","",""
"USC00253785","1922-03","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","2",",6","1",",6","0",",6","","","","","","","","","","","3.3",",,6,05,","5.1",",,,6","",""
"USC00253785","1922-05","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","9",",6","7",",6","1",",6","","","","","","","","","","","27.4",",,6,11,","112.9",",,,6","",""
"USC00253785","1922-06","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","8",",6","6",",6","0",",6","","","0",",6","","","","","0",",,6,30,+","16.5",",,6,14,","46.1",",,,6","0",",,,6"
"USC00253785","1922-08","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","4",",6","3",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","9.1",",,6,16,","22.0",",,,6","0",",,,6"
"USC00253785","1922-09","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","2",",6","1",",6","0",",6","","","0",",6","","","","","0",",,6,30,+","8.6",",,6,17,","9.9",",,,6","0",",,,6"
"USC00253785","1922-10","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","1",",6","0",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","2.3",",,6,29,","2.3",",,,6","0",",,,6"
"USC00253785","1922-11","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","6",",6","5",",6","0",",6","","","3",",6","","","","","152",",,6,05,","21.8",",,6,04,","66.9",",,,6","343",",,,6"
"USC00253785","1922-12","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","","","","","","","","","1",",6","","","","","51",",,6,12,","","","","","51",",,,6"
"USC00253785","1923-01","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","1",",6","0",",6","0",",6","","","","","","","","","","","0.5",",,6,26,","0.5",",,,6","",""
"USC00253785","1923-02","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","1",",6","1",",6","0",",6","","","1",",6","","","","","152",",,6,25,","11.4",",,6,25,","11.4",",,,6","152",",,,6"
"USC00253785","1923-03","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","3",",6","2",",6","0",",6","","","3",",6","","","","","51",",,6,21,+","3.8",",,6,21,+","9.6",",,,6","127",",,,6"
"USC00253785","1923-04","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","3",",6","2",",6","0",",6","","","1",",6","","","","","127",",,6,22,","13.7",",,6,27,","26.2",",,,6","127",",,,6"
"USC00253785","1923-05","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","8",",6","8",",6","0",",6","","","","","","","","","","","13.2",",,6,21,","59.2",",,,6","",""
"USC00253785","1923-06","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","11",",6","9",",6","1",",6","","","","","","","","","","","30.5",",,6,09,","126.4",",,,6","",""
"USC00253785","1923-07","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","8",",6","7",",6","0",",6","","","","","","","","","","","16.5",",,6,23,","50.6",",,,6","",""
"USC00253785","1923-08","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","5",",6","4",",6","0",",6","","","","","","","","","","","21.8",",,6,14,","51.2",",,,6","",""
"USC00253785","1923-09","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","","","","","","","","","0",",6","","","","","0",",,6,30,+","","","","","0",",,,6"
"USC00253785","1923-10","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","10",",6","4",",6","0",",6","","","1",",6","","","","","51",",,6,28,","18.8",",,6,07,","46.9",",,,6","51",",,,6"
"USC00253785","1923-11","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","3","1,6","2","1,6","0","1,6","","","","","","","","","","","13.0","1,,6,11,","16.3","1,,,6","",""
"USC00253785","1923-12","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","2",",6","2",",6","0",",6","","","2",",6","","","","","127",",,6,09,","9.7",",,6,09,","17.3",",,,6","229",",,,6"
"USC00253785","1924-01","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","1",",6","1",",6","0",",6","","","1",",6","","","","","51",",,6,03,","3.8",",,6,03,","3.8",",,,6","51",",,,6"
"USC00253785","1924-02","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","2",",6","0",",6","0",",6","","","0",",6","","","","","18",",,6,19,+","1.8",",,6,19,+","3.6",",,,6","36",",,,6"
"USC00253785","1924-03","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","10",",6","4",",6","0",",6","","","4",",6","","","","","64",",,6,03,","4.8",",,6,03,","22.5",",,,6","276",",,,6"
"USC00253785","1924-04","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","6",",6","2",",6","0",",6","","","2",",6","","","","","25",",,6,26,+","5.1",",,6,10,","13.5",",,,6","63",",,,6"
"USC00253785","1924-05","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","7",",6","5",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","15.2",",,6,30,","41.6",",,,6","0",",,,6"
"USC00253785","1924-06","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","5",",6","3",",6","0",",6","","","0",",6","","","","","0",",,6,30,+","10.2",",,6,08,","22.6",",,,6","0",",,,6"
"USC00253785","1924-07","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","6",",6","2",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","19.1",",,6,12,","25.9",",,,6","0",",,,6"
"USC00253785","1924-08","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","2",",6","2",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","15.7",",,6,09,","21.3",",,,6","0",",,,6"
"USC00253785","1924-09","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","10",",6","9",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","29.2",",,6,10,","71.3",",,,6","0",",,,6"
"USC00253785","1924-10","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","7",",6","4",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","9.7",",,6,20,","35.9",",,,6","0",",,,6"
"USC00253785","1924-11","42.08333","-104.03333","1281.1","HENRY 6 N, NE US","3",",6","0",",6","0",",6","","","1",",6","","","","","25",",,6,06,","1.5",",,6,06,","3.3",",,,6","51",",,,6"
