"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000TBRA","1994-07","29.1417","-95.2917","3.0","BRAZORIA NWR TEXAS, TX US","","","282.4","1,U","0","1,U","0","1,U","0",",U","31",",U","25",",U","17.2","1,U,29,","35.0",",U,25,+","0.0","U","0.0",",U","27.78","1,U","32.76",",,,U","22.81","1,,,U"
"USR0000TBRA","1994-08","29.1417","-95.2917","3.0","BRAZORIA NWR TEXAS, TX US","","","275.3",",U","0",",U","0",",U","0",",U","31",",U","19",",U","20.6",",U,02,+","35.6",",U,15,","0.0","U","0.0",",U","27.21",",U","32.13",",,,U","22.30",",,,U"
"USR0000TBRA","1994-09","29.1417","-95.2917","3.0","BRAZORIA NWR TEXAS, TX US","","","195.4",",U","0",",U","0",",U","0",",U","30",",U","10",",U","10.6",",U,25,","33.9",",U,08,","0.0","U","0.0",",U","24.85",",U","30.64",",,,U","19.05",",,,U"
"USR0000TBRA","1994-10","29.1417","-95.2917","3.0","BRAZORIA NWR TEXAS, TX US","","","130.9",",U","0",",U","0",",U","0",",U","30",",U","2",",U","8.9",",U,11,","32.8",",U,03,+","13.3","U","13.3",",U","22.13",",U","27.23",",,,U","17.03",",,,U"
"USR0000TBRA","1994-11","29.1417","-95.2917","3.0","BRAZORIA NWR TEXAS, TX US","","","69.2",",U","0",",U","0",",U","0",",U","21",",U","0",",U","3.3",",U,30,","30.0",",U,09,","51.7","U","38.4",",U","19.36",",U","24.20",",,,U","14.52",",,,U"
"USR0000TBRA","1994-12","29.1417","-95.2917","3.0","BRAZORIA NWR TEXAS, TX US","","","21.3",",U","0",",U","0",",U","0",",U","12",",U","0",",U","1.1",",U,11,","27.2",",U,07,+","181.5","U","129.8",",U","14.83",",U","19.64",",,,U","10.03",",,,U"
"USR0000TBRA","1995-01","29.1417","-95.2917","3.0","BRAZORIA NWR TEXAS, TX US","8.9","U","8.9","2,U","0","2,U","0","2,U","0","2,U","11","2,U","0","2,U","0.6","2,U,31,+","25.6","2,U,11,","333.8","U","152.3","2,U","13.39","2,U","18.85","2,,,U","7.93","2,,,U"
"USR0000TBRA","1995-02","29.1417","-95.2917","3.0","BRAZORIA NWR TEXAS, TX US","19.1","U","10.2",",U","0",",U","0",",U","0",",U","16",",U","0",",U","3.3",",U,12,","27.2",",U,02,","432.1","U","98.3",",U","15.19",",U","20.93",",,,U","9.45",",,,U"
"USR0000TBRA","1995-03","29.1417","-95.2917","3.0","BRAZORIA NWR TEXAS, TX US","58.4","U","39.3","2,U","0","1,U","0","1,U","0","1,U","16","1,U","0","1,U","1.1","1,U,09,","27.2","1,U,23,+","502.5","U","70.4","1,U","17.20","2,U","21.65","1,,,U","12.74","1,,,U"
"USR0000TBRA","1995-04","29.1417","-95.2917","3.0","BRAZORIA NWR TEXAS, TX US","121.4","U","63.0",",U","0",",U","0",",U","0",",U","28",",U","0",",U","8.3",",U,24,+","28.3",",U,21,+","520.0","U","17.5",",U","19.85",",U","24.96",",,,U","14.74",",,,U"
