"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00484065","1897-04","41.51671","-109.47017","1877.6","GREEN RIVER, WY US","","","0.0",",6","4",",6","3",",6","0",",6","","","1",",6","0",",6","26",",6","0",",6","10",",6","0",",6","","","","","-8.3",",6,01,","","","25",",,6,07,","4.6",",,6,07,","25.0",",6,29,","","","","","351.8",",6","","","","","12.7",",,,6","25",",,,6","6.61",",6","15.98",",,,6","-2.77",",,,6","",""
"USC00484065","1897-05","41.51671","-109.47017","1877.6","GREEN RIVER, WY US","","","6.4",",6","7",",6","1",",6","0",",6","","","","","0",",6","6",",6","0",",6","30",",6","0",",6","","","","","-5.0",",6,09,","","","","","5.1",",,6,21,","31.7",",6,31,","","","","","125.2",",6","","","","","7.8",",,,6","","","14.50",",6","24.93",",,,6","4.07",",,,6","",""
"USC00484065","1897-11","41.51671","-109.47017","1877.6","GREEN RIVER, WY US","","","0.0",",6","3",",6","2",",6","0",",6","","","1",",6","0",",6","19",",6","0",",6","3",",6","0",",6","","","","","-12.2",",6,29,","","","127",",,6,25,","12.7",",,6,25,","21.7",",6,01,","","","","","394.4",",6","","","","","16.5",",,,6","140",",,,6","5.19",",6","13.43",",,,6","-3.06",",,,6","",""
"USC00484065","1897-12","41.51671","-109.47017","1877.6","GREEN RIVER, WY US","","","0.0",",6","","","","","","","","","4",",6","13",",6","31",",6","15",",6","0",",6","0",",6","","","","","-27.2",",6,19,","","","127",",,6,02,","","","9.4",",6,01,","","","","","804.9",",6","","","","","","","228",",,,6","-7.63",",6","0.60",",,,6","-15.86",",,,6","",""
"USC00484065","1898-02","41.51671","-109.47017","1877.6","GREEN RIVER, WY US","","","0.0",",6","0",",6","0",",6","0",",6","24","4,6","0",",6","4",",6","28",",6","3",",6","0",",6","0",",6","","","","","-23.9",",6,09,","127","4,,6,06,+","0",",,6,28,+","0.0",",,6,28,+","18.3",",6,15,","","","","","519.6",",6","","","","","0.0",",,,6","0",",,,6","-0.22",",6","9.74",",,,6","-10.19",",,,6","",""
"USC00484065","1898-03","41.51671","-109.47017","1877.6","GREEN RIVER, WY US","","","0.0",",6","10",",6","1",",6","0",",6","","","","","0",",6","20",",6","0",",6","0",",6","0",",6","","","","","-15.0",",6,12,","","","","","7.6",",,6,15,","20.0",",6,23,+","","","","","353.7",",6","","","","","16.1",",,,6","","","6.92",",6","15.56",",,,6","-1.72",",,,6","",""
"USC00484065","1898-06","41.51671","-109.47017","1877.6","GREEN RIVER, WY US","","","19.7","3,6","","","","","","","","","","","0",",6","1",",6","0","3,6","24","3,6","5","3,6","","","","","-1.7",",6,03,","","","","","","","34.4","3,6,16,","","","","","61.8","3,6","","","","","","","","","16.74","3,6","27.12","3,,,6","6.36",",,,6","",""
"USC00484065","1898-07","41.51671","-109.47017","1877.6","GREEN RIVER, WY US","","","66.1","1,6","","","","","","","","","","","0","1,6","0","1,6","0",",6","30",",6","15",",6","","","","","3.3","1,6,20,","","","","","","","37.8",",6,15,","","","13.3","","13.3",",6","","","","","","","","","20.03","1,6","30.91",",,,6","9.15","1,,,6","",""
"USC00484065","1898-08","41.51671","-109.47017","1877.6","GREEN RIVER, WY US","","","57.6",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","18",",6","","","","","4.4",",6,25,","","","","","","","37.2",",6,29,","","","16.1","","2.8",",6","","","","","","","","","20.10",",6","32.46",",,,6","7.74",",,,6","",""
"USC00484065","1898-10","41.51671","-109.47017","1877.6","GREEN RIVER, WY US","","","0.0",",6","","","","","","","","","","","0",",6","29",",6","0",",6","0",",6","0",",6","","","","","-9.4",",6,29,","","","","","","","18.9",",6,22,","","","","","447.5",",6","","","","","","","","","3.90",",6","11.46",",,,6","-3.67",",,,6","",""
