"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00291653","1909-08","36.16667","-105.38333","2591.4","CHACON, NM US","","","19",",6","17",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","27.9",",,6,23,","","","","","191.3",",,,6","","","","","","","",""
"USC00291653","1909-09","36.16667","-105.38333","2591.4","CHACON, NM US","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","14.0",",,6,10,","","","","","27.0",",,,6","","","","","","","",""
"USC00291653","1909-10","36.16667","-105.38333","2591.4","CHACON, NM US","","","3",",6","2",",6","0",",6","","","1",",6","","","","","","","","","","","1","","","","","","","","203",",,6,08,","20.3",",,6,08,","","","","","28.7",",,,6","203",",,,6","","","","","",""
"USC00291653","1909-11","36.16667","-105.38333","2591.4","CHACON, NM US","","","4",",6","4",",6","0",",6","","","4",",6","","","","","","","","","","","","","","","","","","","127",",,6,14,","9.9",",,6,27,","","","","","27.3",",,,6","348",",,,6","","","","","",""
"USC00291653","1909-12","36.16667","-105.38333","2591.4","CHACON, NM US","","","4",",6","3",",6","0",",6","","","4",",6","","","","","","","","","","","","","","","","","","","152",",,6,04,","12.2",",,6,04,","","","","","27.7",",,,6","329",",,,6","","","","","",""
"USC00291653","1910-01","36.16667","-105.38333","2591.4","CHACON, NM US","","","2",",6","2",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","","","89",",,6,04,","8.1",",,6,04,","","","","","10.6",",,,6","114",",,,6","","","","","",""
"USC00291653","1910-02","36.16667","-105.38333","2591.4","CHACON, NM US","","","4",",6","4",",6","0",",6","","","4",",6","","","","","","","","","","","","","","","","","","","152",",,6,21,","11.4",",,6,21,","","","","","34.3",",,,6","419",",,,6","","","","","",""
"USC00291653","1910-03","36.16667","-105.38333","2591.4","CHACON, NM US","","","1",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","76",",,6,10,","6.9",",,6,10,","","","","","6.9",",,,6","76",",,,6","","","","","",""
"USC00291653","1910-04","36.16667","-105.38333","2591.4","CHACON, NM US","","","9",",6","7",",6","1",",6","","","2",",6","","","","","","","","","","","","","","","","","","","267",",,6,09,","26.7",",,6,09,","","","","","68.6",",,,6","343",",,,6","","","","","",""
"USC00291653","1910-05","36.16667","-105.38333","2591.4","CHACON, NM US","","","5",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","4.6",",,6,13,","","","","","14.2",",,,6","0",",,,6","","","","","",""
