"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"MXN00021072","1967-01","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","1",",m","1",",m","0",",m","","","","","","","6.1",",,m,10,","","","6.1",",,,m","",""
"MXN00021072","1967-02","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","0",",m","0",",m","0",",m","","","","","","","0.0",",,m,28,+","","","0.0",",,,m","",""
"MXN00021072","1967-03","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","2",",m","1",",m","0",",m","","","","","","","8.1",",,m,23,","","","9.6",",,,m","",""
"MXN00021072","1967-04","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","7",",m","7",",m","0",",m","","","","","","","11.9",",,m,18,","","","49.8",",,,m","",""
"MXN00021072","1967-05","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","9",",m","9",",m","1",",m","","","","","","","32.0",",,m,26,","","","113.2",",,,m","",""
"MXN00021072","1967-06","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","6",",m","5",",m","0",",m","","","","","","","8.9",",,m,22,","","","35.6",",,,m","",""
"MXN00021072","1967-07","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","5",",m","3",",m","0",",m","","","","","","","10.7",",,m,17,","","","26.7",",,,m","",""
"MXN00021072","1967-08","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","9",",m","8",",m","0",",m","","","","","","","18.3",",,m,03,","","","61.4",",,,m","",""
"MXN00021072","1967-09","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","13",",m","9",",m","2",",m","","","","","","","31.0",",,m,27,","","","153.2",",,,m","",""
"MXN00021072","1967-10","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","10",",m","9",",m","1",",m","","","","","","","32.0",",,m,30,","","","76.2",",,,m","",""
"MXN00021072","1967-11","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","0",",m","0",",m","0",",m","","","","","","","0.0",",,m,30,+","","","0.0",",,,m","",""
"MXN00021072","1967-12","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","1",",m","1",",m","0",",m","","","","","","","3.0",",,m,05,","","","3.0",",,,m","",""
"MXN00021072","1968-01","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","2",",m","1",",m","0",",m","","","","","","","8.1",",,m,17,","","","9.1",",,,m","",""
"MXN00021072","1968-02","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","3",",m","3",",m","0",",m","","","","","","","19.3",",,m,17,","","","37.1",",,,m","",""
"MXN00021072","1968-03","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","2",",m","1",",m","0",",m","","","","","","","2.8",",,m,05,","","","4.1",",,,m","",""
"MXN00021072","1968-04","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","11",",m","10",",m","0",",m","","","","","","","20.1",",,m,07,","","","87.9",",,,m","",""
"MXN00021072","1968-05","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","12",",m","9",",m","0",",m","","","","","","","24.9",",,m,22,","","","125.3",",,,m","",""
"MXN00021072","1968-06","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","17",",m","13",",m","1",",m","","","","","","","32.3",",,m,06,","","","149.9",",,,m","",""
"MXN00021072","1968-07","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","8",",m","4",",m","0",",m","","","","","","","16.3",",,m,04,","","","38.5",",,,m","",""
"MXN00021072","1968-08","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","8",",m","6",",m","0",",m","","","","","","","8.6",",,m,28,","","","31.0",",,,m","",""
"MXN00021072","1968-09","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","6",",m","4",",m","1",",m","","","","","","","37.1",",,m,16,","","","50.4",",,,m","",""
"MXN00021072","1968-10","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","4",",m","3",",m","0",",m","","","","","","","10.9",",,m,09,","","","19.0",",,,m","",""
"MXN00021072","1968-11","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","2",",m","1",",m","1",",m","","","","","","","52.3",",,m,04,","","","53.8",",,,m","",""
"MXN00021072","1968-12","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","2",",m","1",",m","0",",m","","","","","","","15.0",",,m,03,","","","16.8",",,,m","",""
"MXN00021072","1969-01","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","2",",m","2",",m","0",",m","","","","","","","22.9",",,m,04,","","","33.3",",,,m","",""
"MXN00021072","1969-02","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","0",",m","0",",m","0",",m","","","","","","","0.0",",,m,28,+","","","0.0",",,,m","",""
"MXN00021072","1969-03","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","3",",m","3",",m","0",",m","","","","","","","13.0",",,m,17,","","","26.5",",,,m","",""
"MXN00021072","1969-04","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","4",",m","2",",m","0",",m","","","","","","","13.7",",,m,06,","","","20.8",",,,m","",""
"MXN00021072","1969-05","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","3",",m","2",",m","0",",m","","","","","","","15.2",",,m,12,","","","20.8",",,,m","",""
"MXN00021072","1969-06","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","7",",m","4",",m","0",",m","","","","","","","7.9",",,m,20,","","","27.3",",,,m","",""
"MXN00021072","1969-07","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","12",",m","6",",m","1",",m","","","","","","","32.3",",,m,03,","","","66.1",",,,m","",""
"MXN00021072","1969-08","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","26",",m","19",",m","1",",m","","","","","","","34.0",",,m,31,","","","277.0",",,,m","",""
"MXN00021072","1969-09","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","13",",m","8",",m","0",",m","","","","","","","22.6",",,m,01,","","","68.9",",,,m","",""
"MXN00021072","1969-10","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","6",",m","4",",m","0",",m","","","","","","","12.2",",,m,30,","","","29.2",",,,m","",""
"MXN00021072","1969-11","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","0",",m","0",",m","0",",m","","","","","","","0.0",",,m,30,+","","","0.0",",,,m","",""
"MXN00021072","1969-12","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","0",",m","0",",m","0",",m","","","","","","","0.0",",,m,31,+","","","0.0",",,,m","",""
"MXN00021072","1970-01","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","1",",m","1",",m","0",",m","","","","","","","6.9",",,m,23,","","","6.9",",,,m","",""
"MXN00021072","1970-02","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","3",",m","1",",m","0",",m","","","","","","","6.4",",,m,08,","","","9.7",",,,m","",""
"MXN00021072","1970-03","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","0",",m","0",",m","0",",m","","","","","","","0.0",",,m,31,+","","","0.0",",,,m","",""
"MXN00021072","1970-04","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","0",",m","0",",m","0",",m","","","","","","","0.0",",,m,30,+","","","0.0",",,,m","",""
"MXN00021072","1970-05","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","9",",m","9",",m","0",",m","","","","","","","21.6",",,m,21,","","","87.0",",,,m","",""
"MXN00021072","1970-06","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","12",",m","7",",m","1",",m","","","","","","","47.8",",,m,21,","","","143.5",",,,m","",""
"MXN00021072","1970-07","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","13",",m","10",",m","0",",m","","","","","","","18.8",",,m,16,","","","105.3",",,,m","",""
"MXN00021072","1970-08","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","13",",m","12",",m","1",",m","","","","","","","26.4",",,m,05,","","","112.5",",,,m","",""
"MXN00021072","1970-09","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","15",",m","14",",m","1",",m","","","","","","","44.2",",,m,27,","","","157.4",",,,m","",""
"MXN00021072","1970-10","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","4",",m","3",",m","0",",m","","","","","","","12.2",",,m,07,","","","23.9",",,,m","",""
"MXN00021072","1970-11","19.0167","-97.45","2580.7","SAN DIEGO TEXMELUCAN, MX","0",",m","0",",m","0",",m","","","","","","","0.0",",,m,30,+","","","0.0",",,,m","",""
