"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00417300","1963-06","31.9633","-98.4941","372.2","PROCTOR RESERVOIR, TX US","","","258.2",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","22",",0","17.8",",0,19,+","0",",,0,30,+","0",",,0,30,+","49.0",",,0,17,","38.3",",0,16,","242.8","2,,,0","","","0.0",",0","","","","","79.2",",,,0","0",",,,0","26.94",",0","33.43",",,,0","20.45",",,,0","2685","2,,,0"
"USC00417300","1963-07","31.9633","-98.4941","372.2","PROCTOR RESERVOIR, TX US","","","350.6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","18.3",",0,03,","0",",,0,31,+","0",",,0,31,+","21.3",",,0,14,","40.6",",0,25,","339.4","1,,,0","0.0","0","0.0",",0","","","","","21.6",",,,0","0",",,,0","29.64",",0","37.35",",,,0","21.94",",,,0","2886","2,,,0"
"USC00417300","1963-08","31.9633","-98.4941","372.2","PROCTOR RESERVOIR, TX US","","","358.4",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","18.9",",0,15,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,14,","40.0",",0,29,","301.1","1,,,0","0.0","0","0.0",",0","","","","","23.4",",,,0","0",",,,0","29.89",",0","37.15",",,,0","22.63",",,,0","2045","4,,,0"
"USC00417300","1963-09","31.9633","-98.4941","372.2","PROCTOR RESERVOIR, TX US","","","219.2",",0","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","8.3",",0,30,","0",",,0,30,+","0",",,0,30,+","78.7",",,0,16,","41.1",",0,09,","188.7","1,,,0","2.2","0","2.2",",0","19.73",",,,0","32.26",",,,0","135.6",",,,0","0",",,,0","25.57",",0","32.11",",,,0","19.02",",,,0","1567",",,,0"
"USC00417300","1963-10","31.9633","-98.4941","372.2","PROCTOR RESERVOIR, TX US","","","126.8",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","8.3",",0,01,","0",",,0,31,+","0",",,0,31,+","30.0",",,0,24,","35.0",",0,09,","179.6","2,,,0","6.9","0","4.7",",0","15.04","1,,,0","28.27","1,,,0","41.7",",,,0","0",",,,0","22.27",",0","30.28",",,,0","14.26",",,,0","1859","1,,,0"
"USC00417300","1963-11","31.9633","-98.4941","372.2","PROCTOR RESERVOIR, TX US","","","9.5","1,0","6",",0","6",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0","1,0","10","1,0","0","1,0","-1.1",",0,24,","0",",,0,30,+","0",",,0,30,+","70.1",",,0,09,","30.6","1,0,08,","106.6","1,,,0","150.5","0","143.6","1,0","8.23","3,,,0","19.00","2,,,0","117.8",",,,0","0",",,,0","13.66","1,0","20.09","1,,,0","7.23",",,,0","3761",",,,0"
"USC00417300","1963-12","31.9633","-98.4941","372.2","PROCTOR RESERVOIR, TX US","","","0.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","25",",0","4",",0","1",",0","0",",0","-10.6",",0,23,","0",",,0,31,+","0",",,0,31,+","6.9",",,0,11,","22.2",",0,26,","","","600.5","0","450.0",",0","","","","","13.8",",,,0","0",",,,0","3.82",",0","9.85",",,,0","-2.22",",,,0","4178",",,,0"
"USC00417300","1964-01","31.9633","-98.4941","372.2","PROCTOR RESERVOIR, TX US","0.0","0","0.0","2,0","3",",0","3",",0","2",",0","0","3,0","1",",0","0","2,0","19","2,0","0",",0","5",",0","0",",0","-12.8","2,0,14,","0","3,,0,31,+","178",",,0,16,","39.9",",,0,30,","23.9",",0,23,","","","955.0","0","354.5",",0","","","","","74.7",",,,0","178",",,,0","6.25","2,0","14.11",",,,0","-1.61","2,,,0","4463",",,,0"
"USC00417300","1964-02","31.9633","-98.4941","372.2","PROCTOR RESERVOIR, TX US","0.0","0","0.0",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","21",",0","0",",0","1",",0","0",",0","-5.0",",0,22,","0",",,0,29,+","0",",,0,29,+","26.7",",,0,04,","21.1",",0,13,","87.0","5,,,0","1309.3","0","354.3",",0","","","13.21","2,,,0","47.3",",,,0","0",",,,0","6.12",",0","12.58",",,,0","-0.35",",,,0","5097",",,,0"
"USC00417300","1964-03","31.9633","-98.4941","372.2","PROCTOR RESERVOIR, TX US","1.1","0","1.1",",0","3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","5",",0","0",",0","18",",0","0",",0","-1.1",",0,21,+","0",",,0,31,+","0",",,0,31,+","39.4",",,0,09,","27.8",",0,09,","163.6","3,,,0","1483.3","0","174.0",",0","5.90","1,,,0","20.43",",,,0","81.1",",,,0","0",",,,0","12.76",",0","20.44",",,,0","5.07",",,,0","5939",",,,0"
"USC00417300","1964-04","31.9633","-98.4941","372.2","PROCTOR RESERVOIR, TX US","23.6","0","22.5","2,0","6",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","17","2,0","0","2,0","1.1",",0,09,","0",",,0,30,+","0",",,0,30,+","63.5",",,0,21,","30.0","2,0,03,","192.5","4,,,0","1559.0","0","75.7","2,0","13.26",",,,0","25.69",",,,0","140.2",",,,0","0",",,,0","16.53","2,0","20.74","2,,,0","12.33",",,,0","6069",",,,0"
"USC00417300","1964-05","31.9633","-98.4941","372.2","PROCTOR RESERVOIR, TX US","165.1","0","141.5",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","10.6",",0,13,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,09,","33.3",",0,03,","228.3",",,,0","1559.8","0","0.8",",0","17.05",",,,0","29.39",",,,0","40.3",",,,0","0",",,,0","22.87",",0","29.38",",,,0","16.36",",,,0","4943",",,,0"
