"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1NCYN0012","2013-08","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","17",",N","7",",N","0",",N","","","","","19.3",",,N,19,","70.5",",,,N","",""
"US1NCYN0012","2013-09","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","10","5,N","6","5,N","1","5,N","","","","","32.8","5,,N,01,","97.4",",a,,N","",""
"US1NCYN0012","2013-12","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","11",",N","8",",N","1",",N","","","","","73.9",",,N,23,","152.6",",,,N","",""
"US1NCYN0012","2014-01","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","14","3,N","7","3,N","1","3,N","","","","","36.3","3,,N,12,","79.7","3,,,N","",""
"US1NCYN0012","2014-02","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","10","2,N","5","2,N","1","2,N","","","","","34.0","2,,N,03,","91.1",",a,,N","",""
"US1NCYN0012","2014-05","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","13",",N","7",",N","2",",N","","","","","41.7",",,N,15,","134.6",",,,N","",""
"US1NCYN0012","2014-06","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","18","3,N","8","3,N","2","3,N","","","","","30.0","3,,N,24,","148.7",",a,,N","",""
"US1NCYN0012","2014-07","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","","","","","","","","","","","","","93.3",",a,,N","",""
"US1NCYN0012","2014-08","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","13","2,N","6","2,N","0","2,N","","","","","24.6","2,,N,10,","80.5",",a,,N","",""
"US1NCYN0012","2014-09","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","16","2,N","8","2,N","1","2,N","","","","","75.7","2,,N,08,","152.9","2,,,N","",""
"US1NCYN0012","2014-10","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","12","3,N","8","3,N","1","3,N","","","","","95.3","3,,N,15,","182.5","1,a,,N","",""
"US1NCYN0012","2014-11","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","8","5,N","5","5,N","1","5,N","","","","","30.5","5,,N,24,","74.5","3,a,,N","",""
"US1NCYN0012","2015-01","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","8",",N","4",",N","1",",N","","","","","26.2",",,N,04,","52.6",",,,N","",""
"US1NCYN0012","2015-02","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","10","4,N","5","4,N","0","4,N","","","","","17.0","4,,N,22,","66.0","2,a,,N","",""
"US1NCYN0012","2015-04","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","16",",N","9",",N","1",",N","","","","","26.7",",,N,20,","116.4",",,,N","",""
"US1NCYN0012","2015-06","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","","","","","","","","","","","","","70.6","4,a,,N","",""
"US1NCYN0012","2015-07","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","19","2,N","9","2,N","1","2,N","","","","","28.4","2,,N,13,","144.4",",a,,N","",""
"US1NCYN0012","2015-09","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","11","2,N","9","2,N","3","2,N","","","","","76.5","2,,N,26,","211.4","2,,,N","",""
"US1NCYN0012","2015-10","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","12","3,N","10","3,N","3","3,N","","","","","80.3","3,,N,04,","217.7","3,,,N","",""
"US1NCYN0012","2015-11","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","10","5,N","7","5,N","3","5,N","","","","","41.9","5,,N,19,","125.7","5,,,N","",""
"US1NCYN0012","2016-01","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","13",",N","6",",N","2",",N","","","","","28.2",",,N,16,","81.5",",,,N","",""
"US1NCYN0012","2016-02","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","13",",N","11",",N","1",",N","","","","","54.9",",,N,04,","158.6",",,,N","",""
"US1NCYN0012","2016-03","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","","","","","","","","","","","","","24.1",",a,,N","",""
"US1NCYN0012","2016-05","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","13","4,N","4","4,N","0","4,N","","","","","11.4","4,,N,13,+","45.3","4,,,N","",""
"US1NCYN0012","2016-06","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","8","4,N","4","4,N","0","4,N","","","","","13.2","4,,N,28,","44.4",",a,,N","",""
"US1NCYN0012","2016-09","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","8",",N","3",",N","0",",N","","","","","18.5",",,N,27,","28.7",",,,N","",""
"US1NCYN0012","2016-10","35.82636","-82.28427","952.8","BURNSVILLE 6.4 S, NC US","5",",N","3",",N","0",",N","0","5,N","0","5,,N,31,+","24.9",",,N,08,","33.2",",,,N","0","5,,,N"
