"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00341576","1940-01","36.883333","-102.516667","1203.4","CASTANEDA, OK US","","","","","","","0",",6","","","8",",,6,06,","","","","","8",",,,6"
"USC00341576","1940-02","36.883333","-102.516667","1203.4","CASTANEDA, OK US","1",",6","1",",6","0",",6","0",",6","","","8",",,6,03,","2.5",",,6,13,","2.5",",,,6","8",",,,6"
"USC00341576","1940-03","36.883333","-102.516667","1203.4","CASTANEDA, OK US","2",",6","2",",6","0",",6","","","","","","","2.8",",,6,02,","5.3",",,,6","",""
"USC00341576","1940-04","36.883333","-102.516667","1203.4","CASTANEDA, OK US","4","1,6","3","1,6","0","1,6","","","","","","","9.1","1,,6,11,","23.6","1,,,6","",""
"USC00341576","1940-06","36.883333","-102.516667","1203.4","CASTANEDA, OK US","1","1,6","1","1,6","1","1,6","","","","","","","36.8","1,,6,10,","36.8","1,,,6","",""
"USC00341576","1940-07","36.883333","-102.516667","1203.4","CASTANEDA, OK US","1","1,6","1","1,6","0","1,6","","","","","","","9.7","1,,6,06,","9.7","1,,,6","",""
"USC00341576","1940-08","36.883333","-102.516667","1203.4","CASTANEDA, OK US","6",",6","6",",6","2",",6","","","1","","","","45.7",",,6,12,","95.1",",,,6","",""
"USC00341576","1940-09","36.883333","-102.516667","1203.4","CASTANEDA, OK US","5","3,6","4","3,6","1","3,6","","","","","","","25.9","3,,6,04,","61.7","3,,,6","",""
"USC00341576","1940-10","36.883333","-102.516667","1203.4","CASTANEDA, OK US","1",",6","1",",6","0",",6","","","","","","","15.2",",,6,01,","15.2",",,,6","",""
"USC00341576","1940-11","36.883333","-102.516667","1203.4","CASTANEDA, OK US","3","4,6","3","4,6","0","4,6","","","","","","","24.1","4,,6,24,","39.3","4,,,6","",""
"USC00341576","1942-05","36.883333","-102.516667","1203.4","CASTANEDA, OK US","0",",6","0",",6","0",",6","","","","","","","0.0",",,6,31,+","0.0",",,,6","",""
"USC00341576","1942-06","36.883333","-102.516667","1203.4","CASTANEDA, OK US","7",",6","7",",6","3",",6","","","","","","","44.5",",,6,08,","143.3",",,,6","",""
"USC00341576","1942-07","36.883333","-102.516667","1203.4","CASTANEDA, OK US","1",",6","1",",6","0",",6","0",",6","","","0",",,6,31,+","15.7",",,6,18,","15.7",",,,6","0",",,,6"
"USC00341576","1942-09","36.883333","-102.516667","1203.4","CASTANEDA, OK US","3",",6","3",",6","0",",6","0",",6","","","0",",,6,30,+","21.3",",,6,06,","39.9",",,,6","0",",,,6"
"USC00341576","1942-10","36.883333","-102.516667","1203.4","CASTANEDA, OK US","7",",6","6",",6","1",",6","0",",6","","","0",",,6,31,+","29.7",",,6,17,","79.9",",,,6","0",",,,6"
"USC00341576","1942-11","36.883333","-102.516667","1203.4","CASTANEDA, OK US","0",",6","0",",6","0",",6","0",",6","","","0",",,6,30,+","0.0",",,6,30,+","0.0",",,,6","0",",,,6"
"USC00341576","1942-12","36.883333","-102.516667","1203.4","CASTANEDA, OK US","4",",6","4",",6","0",",6","","","","","","","14.0",",,6,26,","24.7",",,,6","",""
"USC00341576","1943-01","36.883333","-102.516667","1203.4","CASTANEDA, OK US","2",",6","2",",6","0",",6","2",",6","","","25",",,6,18,+","2.5",",,6,18,+","5.0",",,,6","50",",,,6"
"USC00341576","1943-03","36.883333","-102.516667","1203.4","CASTANEDA, OK US","1",",6","1",",6","0",",6","1",",6","","","76",",,6,09,","6.4",",,6,09,","6.4",",,,6","76",",,,6"
"USC00341576","1943-04","36.883333","-102.516667","1203.4","CASTANEDA, OK US","2",",6","2",",6","0",",6","0",",6","","","0",",,6,30,+","16.5",",,6,09,","21.8",",,,6","0",",,,6"
"USC00341576","1943-05","36.883333","-102.516667","1203.4","CASTANEDA, OK US","3",",6","3",",6","0",",6","","","","","","","14.0",",,6,22,","22.3",",,,6","",""
"USC00341576","1943-06","36.883333","-102.516667","1203.4","CASTANEDA, OK US","4",",6","3",",6","1",",6","0",",6","","","0",",,6,30,+","40.6",",,6,11,","64.8",",,,6","0",",,,6"
"USC00341576","1943-07","36.883333","-102.516667","1203.4","CASTANEDA, OK US","6",",6","5",",6","1",",6","","","","","","","46.7",",,6,04,","105.4",",,,6","",""
"USC00341576","1943-08","36.883333","-102.516667","1203.4","CASTANEDA, OK US","1",",6","1",",6","1",",6","","","","","","","41.9",",,6,28,","41.9",",,,6","",""
"USC00341576","1943-09","36.883333","-102.516667","1203.4","CASTANEDA, OK US","0",",6","0",",6","0",",6","0",",6","","","0",",,6,30,+","0.0",",,6,30,+","0.0",",,,6","0",",,,6"
"USC00341576","1943-10","36.883333","-102.516667","1203.4","CASTANEDA, OK US","2",",6","2",",6","0",",6","0",",6","","","0",",,6,31,+","9.4",",,6,01,","11.9",",,,6","0",",,,6"
"USC00341576","1943-11","36.883333","-102.516667","1203.4","CASTANEDA, OK US","1",",6","1",",6","0",",6","1",",6","","","38",",,6,26,","3.8",",,6,26,","3.8",",,,6","38",",,,6"
"USC00341576","1943-12","36.883333","-102.516667","1203.4","CASTANEDA, OK US","3","1,6","3","1,6","0","1,6","4",",6","","","152",",,6,09,","22.9","1,,6,10,","32.0","1,,,6","330",",,,6"
"USC00341576","1944-01","36.883333","-102.516667","1203.4","CASTANEDA, OK US","3",",6","3",",6","0",",6","1","1,6","","","152","1,,6,06,","9.4",",,6,26,","23.4",",,,6","152","1,,,6"
"USC00341576","1945-01","36.883333","-102.516667","1203.4","CASTANEDA, OK US","2",",6","2",",6","0",",6","2",",6","","","152",",,6,21,","11.4",",,6,21,","19.8",",,,6","279",",,,6"
"USC00341576","1945-02","36.883333","-102.516667","1203.4","CASTANEDA, OK US","1",",6","1",",6","0",",6","1",",6","","","152",",,6,21,","21.6",",,6,21,","21.6",",,,6","152",",,,6"
"USC00341576","1946-02","36.883333","-102.516667","1203.4","CASTANEDA, OK US","1",",6","1",",6","0",",6","1",",6","","","102",",,6,18,","10.2",",,6,18,","10.2",",,,6","102",",,,6"
"USC00341576","1946-03","36.883333","-102.516667","1203.4","CASTANEDA, OK US","4",",6","4",",6","0",",6","0",",6","","","0",",T,6,08,+","22.1",",,6,15,","51.5",",,,6","0",",T,,6"
