"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00024652","1936-01","63.967","127.467","96.0","SANGARY, RS","4",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","0.7",",,I,10,","","","2.9",",,,I","","","","","",""
"RSM00024652","1936-02","63.967","127.467","96.0","SANGARY, RS","0",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","0.2",",,I,29,+","","","0.8",",,,I","","","","","",""
"RSM00024652","1936-03","63.967","127.467","96.0","SANGARY, RS","9",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.7",",,I,17,","","","9.1",",,,I","","","","","",""
"RSM00024652","1936-04","63.967","127.467","96.0","SANGARY, RS","1",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","0.6",",,I,14,","","","0.8",",,,I","","","","","",""
"RSM00024652","1936-05","63.967","127.467","96.0","SANGARY, RS","4",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","5.0",",,I,25,","","","9.3",",,,I","","","","","",""
"RSM00024652","1936-06","63.967","127.467","96.0","SANGARY, RS","12",",I","8",",I","0",",I","","","","","","","","","","","","","","","","","12.6",",,I,09,","","","64.8",",,,I","","","","","",""
"RSM00024652","1936-07","63.967","127.467","96.0","SANGARY, RS","7",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","6.0",",,I,16,","","","19.1",",,,I","","","","","",""
"RSM00024652","1936-08","63.967","127.467","96.0","SANGARY, RS","7",",I","5",",I","1",",I","","","","","","","","","","","","","","","","","54.2",",,I,02,","","","89.9",",,,I","","","","","",""
"RSM00024652","1936-09","63.967","127.467","96.0","SANGARY, RS","6",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","7.5",",,I,30,","","","19.2",",,,I","","","","","",""
"RSM00024652","1936-10","63.967","127.467","96.0","SANGARY, RS","9",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","6.3",",,I,01,","","","20.9",",,,I","","","","","",""
"RSM00024652","1936-11","63.967","127.467","96.0","SANGARY, RS","2",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","2.7",",,I,29,","","","3.5",",,,I","","","","","",""
"RSM00024652","1936-12","63.967","127.467","96.0","SANGARY, RS","5",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.8",",,I,20,","","","3.9",",,,I","","","","","",""
"RSM00024652","1937-01","63.967","127.467","96.0","SANGARY, RS","3",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","2.4",",,I,21,","","","4.1",",,,I","","","","","",""
