"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TUM00017244","1963-02","37.979","32.562","1030.5","KONYA, TU","0.0","5,S","9","3,S","4","3,S","0","3,S","","","0","4,S","12","4,S","0","2,S","0","2,S","0","2,S","-5.0","4,S,02,","","","10.9","3,,S,22,","16.1","2,S,18,+","","","289.2","2,S","31.2","3,,,S","5.67","5,S","10.81","2,,,S","0.53","4,,,S"
"TUM00017244","1963-04","37.979","32.562","1030.5","KONYA, TU","0.0","5,S","7","5,S","6","5,S","0","5,S","","","0","4,S","6","4,S","0","3,S","5","3,S","0","3,S","-3.9","4,S,07,","","","14.0","5,,S,23,","23.9","3,S,21,","","","214.4","3,S","33.2","5,,,S","9.72","5,S","16.34","3,,,S","3.10","4,,,S"
"TUM00017244","1963-07","37.979","32.562","1030.5","KONYA, TU","","","3","5,S","1","5,S","0","5,S","","","0","4,S","0","4,S","0","5,S","26","5,S","5","5,S","12.2","4,S,09,","","","5.1","5,,S,04,","33.9","5,S,20,+","","","","","7.4","5,,,S","22.65","9,S","29.44","5,,,S","15.86","4,,,S"
"TUM00017244","1963-08","37.979","32.562","1030.5","KONYA, TU","","","","","","","","","","","0","3,S","0","3,S","0","5,S","26","5,S","10","5,S","10.0","3,S,31,","","","","","37.2","5,S,22,","","","","","","","22.95","7,S","31.47","5,,,S","14.43","3,,,S"
"TUM00017244","1963-09","37.979","32.562","1030.5","KONYA, TU","","","","","","","","","","","0","5,S","0","5,S","0","5,S","20","5,S","3","5,S","3.9","5,S,23,","","","","","33.9","5,S,09,","","","","","","","17.92","9,S","25.65","5,,,S","10.20","5,,,S"
"TUM00017244","1964-01","37.979","32.562","1030.5","KONYA, TU","","","","","","","","","","","8","4,S","27","4,S","","","","","","","-23.9","4,S,27,","","","","","","","","","","","","","","","","","-13.98","4,,,S"
"TUM00017244","1964-03","37.979","32.562","1030.5","KONYA, TU","","","","","","","","","","","0","2,S","11","2,S","","","","","","","-6.1","2,S,14,","","","","","","","","","","","","","","","","","0.90","2,,,S"
"TUM00017244","1964-04","37.979","32.562","1030.5","KONYA, TU","0.0","5,S","1","4,S","0","4,S","0","4,S","","","0","4,S","6","4,S","0","3,S","8","3,S","0","3,S","-2.8","4,S,14,+","","","1.0","4,,S,17,","27.2","3,S,26,","","","221.1","3,S","1.0","4,,,S","9.35","5,S","16.15","3,,,S","2.54","4,,,S"
"TUM00017244","1964-05","37.979","32.562","1030.5","KONYA, TU","","","","","","","","","","","0","4,S","3","4,S","0","3,S","17","3,S","0","3,S","-3.9","4,S,01,","","","","","31.1","3,S,31,","","","","","","","14.03","7,S","21.63","3,,,S","6.44","4,,,S"
"TUM00017244","1964-08","37.979","32.562","1030.5","KONYA, TU","","","","","","","","","","","0","4,S","0","4,S","0","5,S","26","5,S","12","5,S","7.8","4,S,28,","","","","","35.0","5,S,20,+","","","","","","","21.34","9,S","29.67","5,,,S","13.00","4,,,S"
"TUM00017244","1964-09","37.979","32.562","1030.5","KONYA, TU","","","","","","","","","","","0","3,S","0","3,S","0","3,S","25","3,S","1","3,S","2.8","3,S,30,","","","","","32.8","3,S,09,","","","","","","","16.79","6,S","25.02","3,,,S","8.56","3,,,S"
"TUM00017244","1964-10","37.979","32.562","1030.5","KONYA, TU","","","","","","","","","","","0","3,S","2","3,S","","","","","","","-2.2","3,S,04,","","","","","","","","","","","","","","","","","3.55","3,,,S"
"TUM00017244","1964-11","37.979","32.562","1030.5","KONYA, TU","","","","","","","","","","","0","5,S","18","5,S","","","","","","","-7.2","5,S,29,+","","","","","","","","","","","","","","","","","-0.93","5,,,S"
"TUM00017244","1965-08","37.979","32.562","1030.5","KONYA, TU","","","","","","","","","","","0","4,S","0","4,S","","","","","","","6.1","4,S,31,","","","","","","","","","","","","","","","","","14.79","4,,,S"
"TUM00017244","1965-09","37.979","32.562","1030.5","KONYA, TU","","","","","","","","","","","0","4,S","0","4,S","0","5,S","24","5,S","5","5,S","1.1","4,S,20,","","","","","33.9","5,S,14,+","","","","","","","18.80","8,S","28.07","5,,,S","9.53","4,,,S"
"TUM00017244","1966-02","37.979","32.562","1030.5","KONYA, TU","","","2","4,S","1","4,S","0","4,S","","","","","","","0","3,S","0","3,S","0","3,S","","","","","9.9","4,,S,15,","17.2","3,S,27,","","","","","10.9","4,,,S","","","11.36","3,,,S","",""
