"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00053489","1962-04","39.0422","-108.4663","1450.8","GRAND JUNCTION 6 ESE, CO US","","","6.4","3,0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0","3,0","15","3,0","0","3,0","-1.1",",0,01,","0",",,0,30,+","0",",,0,30,+","9.9",",,0,29,","31.1","3,0,19,","176.2","4,,,0","","","135.7","3,0","","","","","20.6",",,,0","0",",,,0","13.76","3,0","21.92","3,,,0","5.60",",,,0","",""
"USC00053489","1962-05","39.0422","-108.4663","1450.8","GRAND JUNCTION 6 ESE, CO US","","","25.4","4,0","","","","","","","","","0","1,0","0","2,0","0","2,0","0","2,0","24","2,0","0","2,0","1.7","2,0,01,","","","0","1,,0,31,+","","","31.7","2,0,11,+","249.1","3,,,0","","","59.7","2,0","","","","","","","0","1,,,0","16.98","4,0","25.82","2,,,0","8.14","2,,,0","4292","5,,,0"
"USC00053489","1962-06","39.0422","-108.4663","1450.8","GRAND JUNCTION 6 ESE, CO US","","","126.3","1,0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","15","1,0","7.2",",0,16,+","0",",,0,30,+","0",",,0,30,+","5.8",",,0,30,","37.8","1,0,27,","289.5","5,,,0","","","4.5","1,0","","","","","7.1",",,,0","0",",,,0","22.42","1,0","31.35","1,,,0","13.49",",,,0","3944","2,,,0"
"USC00053489","1962-07","39.0422","-108.4663","1450.8","GRAND JUNCTION 6 ESE, CO US","","","180.6","2,0","4",",0","1",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","29","2,0","21","2,0","11.7","2,0,14,","0",",,0,31,+","0",",,0,31,+","4.3",",,0,23,","37.2","2,0,09,+","","","0.0","","0.0","2,0","","","","","5.9",",,,0","0",",,,0","24.56","2,0","33.46","2,,,0","15.66","2,,,0","",""
"USC00053489","1962-08","39.0422","-108.4663","1450.8","GRAND JUNCTION 6 ESE, CO US","","","183.2",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","7.8",",0,31,+","0",",,0,31,+","0",",,0,31,+","1.5",",,0,12,","38.3",",0,15,","275.1","5,,,0","0.3","","0.3",",0","","","","","3.6",",,,0","0",",,,0","24.23",",0","33.59",",,,0","14.88",",,,0","",""
"USC00053489","1962-09","39.0422","-108.4663","1450.8","GRAND JUNCTION 6 ESE, CO US","","","60.8",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","8",",0","2.8",",0,09,","0",",,0,30,+","0",",,0,30,+","10.7",",,0,22,","33.9",",0,19,+","188.2","3,,,0","19.1","","18.8",",0","","","","","34.2",",,,0","0",",,,0","19.73",",0","28.67",",,,0","10.79",",,,0","",""
"USC00053489","1962-10","39.0422","-108.4663","1450.8","GRAND JUNCTION 6 ESE, CO US","","","1.1","2,0","4",",0","3",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","20","2,0","0","2,0","1.1","2,0,31,+","0",",,0,31,+","0",",,0,31,+","5.3",",,0,16,","27.8","2,0,04,","123.3","3,,,0","149.2","","130.1","2,0","","","","","12.9",",,,0","0",",,,0","13.88","2,0","22.18","2,,,0","5.59","2,,,0","2494","5,,,0"
"USC00053489","1963-06","39.0422","-108.4663","1450.8","GRAND JUNCTION 6 ESE, CO US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","","","","","","","0",",,,0","","","","","","","",""
"USC00053489","1963-07","39.0422","-108.4663","1450.8","GRAND JUNCTION 6 ESE, CO US","","","247.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","12.2",",0,27,","0",",,0,31,+","0",",,0,31,+","13.0",",,0,22,","37.2",",0,07,","270.5","3,,,0","0.0","0","0.0",",0","","","","","19.9",",,,0","0",",,,0","26.30",",0","34.36",",,,0","18.24",",,,0","3209","2,,,0"
"USC00053489","1963-08","39.0422","-108.4663","1450.8","GRAND JUNCTION 6 ESE, CO US","","","131.6",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","4.4",",0,28,","0",",,0,31,+","0",",,0,31,+","25.1",",,0,12,","35.0",",0,01,","158.6","5,,,0","2.2","0","2.2",",0","","","","","81.7",",,,0","0",",,,0","22.51",",0","30.15",",,,0","14.86",",,,0","2146","4,,,0"
