"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UY000086562","1931-01","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","","","132.0","2,I","8",",I","6",",I","3",",I","0","1,I","0","1,I","0","1,I","30","1,I","3","1,I","12.0","1,I,31,+","47.0",",,I,21,","35.0","1,I,20,","0.7","I","0.7","1,I","159.8",",,,I","22.82","2,I","28.30","1,,,I","17.33","1,,,I"
"UY000086562","1931-02","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","","","133.0",",I","4",",I","4",",I","0",",I","0",",I","0",",I","0",",I","28",",I","7",",I","12.0",",I,21,+","15.0",",,I,03,","38.0",",I,28,","1.0","I","0.3",",I","45.1",",,,I","23.07",",I","29.57",",,,I","16.57",",,,I"
"UY000086562","1931-03","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","","","113.0",",I","4",",I","4",",I","0",",I","0",",I","0",",I","0",",I","26",",I","5",",I","9.4",",I,24,","13.0",",,I,20,","39.0",",I,01,","19.2","I","18.2",",I","26.3",",,,I","21.39",",I","27.87",",,,I","14.91",",,,I"
"UY000086562","1931-04","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","","","14.7",",I","7",",I","6",",I","1",",I","0",",I","0",",I","0",",I","13",",I","0",",I","6.0",",I,12,","32.0",",,I,14,","30.0",",I,10,","97.7","I","78.5",",I","96.3",",,,I","16.21",",I","21.33",",,,I","11.08",",,,I"
"UY000086562","1931-05","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","","","0.0",",I","8",",I","3",",I","0",",I","0",",I","1",",I","0",",I","3",",I","0",",I","-1.0",",I,26,","9.5",",,I,01,","24.0",",I,09,","357.4","I","259.7",",I","22.2",",,,I","9.95",",I","14.45",",,,I","5.46",",,,I"
"UY000086562","1931-06","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","","","0.0",",I","4",",I","2",",I","0",",I","0",",I","5",",I","0",",I","0",",I","0",",I","-1.0",",I,17,+","25.0",",,I,21,","21.0",",I,25,","645.7","I","288.3",",I","41.2",",,,I","8.72",",I","13.33",",,,I","4.12",",,,I"
"UY000086562","1931-07","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","1.2","I","1.2",",I","4",",I","2",",I","1",",I","0",",I","7",",I","0",",I","4",",I","0",",I","-1.0",",I,31,","27.0",",,I,22,","23.0",",I,17,+","926.3","I","280.6",",I","43.8",",,,I","9.32",",I","14.21",",,,I","4.43",",,,I"
"UY000086562","1931-08","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","1.2","I","0.0",",I","10",",I","10",",I","1",",I","0",",I","1",",I","0",",I","2",",I","0",",I","-1.0",",I,11,","35.0",",,I,16,","23.0",",I,16,","1165.8","I","239.5",",I","121.3",",,,I","10.61",",I","15.11",",,,I","6.10",",,,I"
"UY000086562","1931-09","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","1.2","I","0.0",",I","4",",I","2",",I","1",",I","0",",I","0",",I","0",",I","4",",I","0",",I","0.6",",I,06,","27.0",",,I,09,","24.0",",I,08,","1370.2","I","204.4",",I","32.6",",,,I","11.52",",I","16.65",",,,I","6.39",",,,I"
"UY000086562","1931-10","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","26.0","I","24.8",",I","10",",I","6",",I","0",",I","0",",I","0",",I","0",",I","15",",I","0",",I","4.4",",I,20,","22.0",",,I,03,","31.0",",I,30,","1446.6","I","76.4",",I","86.9",",,,I","16.67",",I","22.35",",,,I","10.99",",,,I"
