"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00291813","1904-05","36.4661","-104.9456","1993.4","CIMARRON 4 SW, NM US","","","1.7",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","21",",0","0",",0","","","4","","-4.4",",0,02,","0",",,0,31,+","0",",,0,31,+","22.6",",,0,20,","28.3",",0,19,","","","139.8",",0","59.4",",,,0","0",",,,0","13.88",",0","22.79",",,,0","4.96",",,,0","",""
"USC00291813","1904-06","36.4661","-104.9456","1993.4","CIMARRON 4 SW, NM US","","","4.5",",0","13",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","12","","2.8",",0,05,+","0",",,0,30,+","0",",,0,30,+","14.2",",,0,17,","28.9",",0,29,+","","","69.3",",0","47.8",",,,0","0",",,,0","16.17",",0","24.56",",,,0","7.78",",,,0","",""
"USC00291813","1904-07","36.4661","-104.9456","1993.4","CIMARRON 4 SW, NM US","","","53.3",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","1","","6","","5.0",",0,02,","0",",,0,31,+","0",",,0,31,+","23.1",",,0,31,","33.3",",0,15,","8.4","0","8.4",",0","57.2",",,,0","0",",,,0","19.78",",0","28.38",",,,0","11.18",",,,0","",""
"USC00291813","1904-08","36.4661","-104.9456","1993.4","CIMARRON 4 SW, NM US","","","37.3",",0","15",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","7.2",",0,25,","0",",,0,31,+","0",",,0,31,+","6.4",",,0,17,","31.1",",0,28,","19.3","0","10.9",",0","30.7",",,,0","0",",,,0","19.18",",0","27.48",",,,0","10.89",",,,0","",""
"USC00291813","1904-09","36.4661","-104.9456","1993.4","CIMARRON 4 SW, NM US","","","3.1",",0","11",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","","","2.8",",0,14,","0",",,0,30,+","0",",,0,30,+","93.2",",,0,29,","28.9",",0,26,","85.1","0","65.8",",0","194.3",",,,0","0",",,,0","16.24",",0","24.74",",,,0","7.74",",,,0","",""
"USC00291813","1904-10","36.4661","-104.9456","1993.4","CIMARRON 4 SW, NM US","","","0.0","1,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","14","1,0","0",",0","10",",0","0",",0","1","","","","-6.1","1,0,18,","0",",,0,31,+","0",",,0,31,+","14.5",",,0,08,","24.4",",0,03,+","335.5","0","250.4",",0","14.5",",,,0","0",",,,0","10.08","1,0","18.49",",,,0","1.66","1,,,0","",""
"USC00291813","1904-11","36.4661","-104.9456","1993.4","CIMARRON 4 SW, NM US","","","0.0","1,0","2",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","28","1,0","0",",0","3",",0","0",",0","","","","","-14.4","1,0,10,","0",",T,0,09,","13",",,0,09,","3.8",",,0,09,","22.8",",0,18,","688.4","0","352.9",",0","4.8",",,,0","13",",,,0","5.97","1,0","15.65",",,,0","-3.71","1,,,0","",""
"USC00291813","1904-12","36.4661","-104.9456","1993.4","CIMARRON 4 SW, NM US","","","0.0",",0","2",",0","1",",0","0",",0","0","4,0","2",",0","1",",0","31",",0","4",",0","1",",0","0",",0","1","","","","-17.8",",0,26,","0","4,,0,31,+","64",",,0,03,","5.1",",,0,03,","21.1",",0,01,","1227.5","0","539.1",",0","7.4",",,,0","89",",,,0","0.94",",0","9.32",",,,0","-7.44",",,,0","",""
"USC00291813","1905-01","36.4661","-104.9456","1993.4","CIMARRON 4 SW, NM US","0.0","0","0.0","1,0","4",",0","1",",0","0",",0","","","0","3,0","1","1,0","30","1,0","4",",0","0",",0","0",",0","1","","","","-21.1","1,0,12,","","","0","3,T,0,01,","4.8",",,0,11,","17.8",",0,03,","1800.4","0","572.9",",0","6.6",",,,0","0","3,T,,0","-0.89","1,0","6.53",",,,0","-8.31","1,,,0","",""
"USC00291813","1905-02","36.4661","-104.9456","1993.4","CIMARRON 4 SW, NM US","0.0","0","0.0","2,0","6",",0","3",",0","0",",0","","","2",",0","3","1,0","23","1,0","8","1,0","0","1,0","0","1,0","","","","","-24.4","1,0,11,","","","127",",,0,11,","8.9",",,0,11,","17.2","1,0,23,","2304.8","0","504.4","1,0","21.1",",,,0","178",",,,0","-1.39","2,0","4.98","1,,,0","-7.75","1,,,0","",""
