"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00026438","1908-02","60.12833","-149.41667","6.7","SEWARD AIRPORT, AK US","","","","","0.0","1,6","16",",6","16",",6","4",",6","","","6","1,6","0","1,6","24","1,6","4",",6","0",",6","0",",6","","","","","","","-12.8","1,6,05,+","","","76","1,,6,13,","54.6",",,6,22,","5.6",",6,23,+","","","536.8",",6","265.2",",,,6","338","1,,,6","-0.85","1,6","1.86",",,,6","-3.57","1,,,6","","","","","","","","","",""
"USW00026438","1908-03","60.12833","-149.41667","6.7","SEWARD AIRPORT, AK US","","","","","0.0","1,6","9",",6","8",",6","0",",6","","","1",",6","0",",6","25",",6","2","1,6","0","1,6","0","1,6","","","","","","","-9.4",",6,16,+","","","102",",,6,18,","14.2",",,6,21,","7.2","1,6,16,","","","549.1","1,6","59.7",",,,6","102",",,,6","0.07","1,6","3.50","1,,,6","-3.35",",,,6","","","","","","","","","",""
"USW00026438","1908-04","60.12833","-149.41667","6.7","SEWARD AIRPORT, AK US","","","","","0.0","1,6","16",",6","13",",6","0",",6","","","0",",6","0",",6","18",",6","0","1,6","0","1,6","0","1,6","","","","","","","-5.0",",6,24,+","","","0",",,6,30,+","16.5",",,6,01,","11.7","1,6,25,","","","433.5","1,6","101.7",",,,6","0",",,,6","3.41","1,6","7.42","1,,,6","-0.59",",,,6","","","","","","","","","",""
"USW00026438","1908-05","60.12833","-149.41667","6.7","SEWARD AIRPORT, AK US","","","","","0.0",",6","12","1,6","7","1,6","0","1,6","","","","","0",",6","2",",6","0",",6","0",",6","0",",6","","","","","","","0.0",",6,17,+","","","","","11.9","1,,6,26,","18.3",",6,18,","","","352.8",",6","41.2","1,,,6","","","6.95",",6","10.82",",,,6","3.09",",,,6","","","","","","","","","",""
"USW00026438","1908-06","60.12833","-149.41667","6.7","SEWARD AIRPORT, AK US","","","","","0.9",",6","5",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","1",",6","0",",6","","","","","","","2.2",",6,10,+","","","","","4.3",",,6,30,+","26.7",",6,24,","","","234.5",",6","11.4",",,,6","","","10.55",",6","14.64",",,,6","6.45",",,,6","","","","","","","","","",""
"USW00026438","1908-07","60.12833","-149.41667","6.7","SEWARD AIRPORT, AK US","","","","","0.0","1,6","14",",6","8",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","1",",6","0",",6","","","","","","","5.0","1,6,14,","","","","","19.1",",,6,17,","22.8",",6,27,","222.8","6","222.8",",6","82.6",",,,6","","","10.95","1,6","14.19",",,,6","7.70","1,,,6","","","","","","","","","",""
"USW00026438","1908-08","60.12833","-149.41667","6.7","SEWARD AIRPORT, AK US","","","","","0.0","1,6","16",",6","12",",6","2",",6","","","","","0","1,6","0","1,6","0",",6","2",",6","0",",6","","","","","","","4.4","1,6,08,","","","","","47.8",",,6,10,","21.7",",6,22,+","427.6","6","204.8",",6","160.8",",,,6","","","11.48","1,6","15.14",",,,6","7.82","1,,,6","","","","","","","","","",""
"USW00026438","1908-09","60.12833","-149.41667","6.7","SEWARD AIRPORT, AK US","","","","","0.0",",6","9",",6","6",",6","1",",6","","","","","0",",6","3",",6","0",",6","0",",6","0",",6","","","","","","","-2.8",",6,26,","","","","","35.3",",,6,17,","18.3",",6,03,","747.3","6","319.7",",6","109.0",",,,6","","","7.68",",6","11.59",",,,6","3.76",",,,6","","","","","","","","","",""
"USW00026438","1908-10","60.12833","-149.41667","6.7","SEWARD AIRPORT, AK US","","","","","0.0",",6","11",",6","11",",6","5",",6","","","","","0",",6","18",",6","2",",6","0",",6","0",",6","","","","","","","-11.7",",6,26,","","","","","52.8",",,6,10,","10.6",",6,07,","1265.6","6","518.3",",6","246.9",",,,6","","","1.61",",6","4.84",",,,6","-1.61",",,,6","","","","","","","","","",""
"USW00026438","1908-11","60.12833","-149.41667","6.7","SEWARD AIRPORT, AK US","","","","","0.0",",6","19",",6","15",",6","8",",6","","","","","0",",6","19",",6","6",",6","0",",6","0",",6","","","","","","","-11.7",",6,04,+","","","","","138.4",",,6,08,","9.4",",6,09,","1791.0","6","525.4",",6","533.0",",,,6","","","0.82",",6","3.45",",,,6","-1.81",",,,6","","","","","","","","","",""
"USW00026438","1908-12","60.12833","-149.41667","6.7","SEWARD AIRPORT, AK US","","","","","0.0",",6","18",",6","18",",6","6",",6","","","0",",6","1",",6","30",",6","11",",6","0",",6","0",",6","","","","","","","-18.3",",6,29,","","","20",",,6,08,","67.3",",,6,04,","5.0",",6,18,","2408.5","6","617.5",",6","314.5",",,,6","82",",,,6","-1.59",",6","0.88",",,,6","-4.06",",,,6","","","","","","","","","",""
"USW00026438","1909-01","60.12833","-149.41667","6.7","SEWARD AIRPORT, AK US","","","0.0","6","0.0","3,6","3",",6","3",",6","0",",6","","","0",",6","8","3,6","28","3,6","27",",6","0",",6","0",",6","","","","","","","-27.2","3,6,13,","","","10",",,6,25,","5.3",",,6,25,","6.1",",6,12,","3220.6","6","812.1",",6","13.1",",,,6","21",",,,6","-10.53","3,6","-6.81",",,,6","-14.25","3,,,6","","","","","","","","","",""
"USW00026438","1909-02","60.12833","-149.41667","6.7","SEWARD AIRPORT, AK US","","","","","","","2","1,6","2","1,6","0","1,6","","","1",",6","0",",6","28",",6","","","","","","","","","","","","","-16.7",",6,22,","","","38",",,6,24,","6.4","1,,6,18,","","","","","","","12.0","1,,,6","38",",,,6","","","","","-9.21",",,,6","","","","","","","","","",""
"USW00026438","1909-03","60.12833","-149.41667","6.7","SEWARD AIRPORT, AK US","","","","","0.0",",6","12",",6","10",",6","0",",6","","","1",",6","0",",6","27",",6","5",",6","0",",6","0",",6","","","","","","","-12.2",",6,04,","","","25",",,6,21,","20.3",",,6,14,","9.4",",6,30,","","","587.1",",6","94.5",",,,6","36",",,,6","-0.61",",6","3.30",",,,6","-4.51",",,,6","","","","","","","","","",""
"USW00026438","1909-04","60.12833","-149.41667","6.7","SEWARD AIRPORT, AK US","","","","","0.0","1,6","8",",6","7",",6","0",",6","","","","","0","1,6","21","1,6","0",",6","0",",6","0",",6","","","","","","","-7.8","1,6,06,","","","","","21.3",",,6,30,","12.2",",6,23,","","","458.4",",6","76.9",",,,6","","","2.51","1,6","6.21",",,,6","-1.20","1,,,6","","","","","","","","","",""
"USW00026438","1909-05","60.12833","-149.41667","6.7","SEWARD AIRPORT, AK US","","","","","0.0",",6","16",",6","12",",6","0",",6","","","","","0",",6","4",",6","0",",6","1",",6","0",",6","","","","","","","0.0",",6,13,+","","","","","24.6",",,6,01,","22.8",",6,29,","","","372.7",",6","128.7",",,,6","","","6.31",",6","9.86",",,,6","2.76",",,,6","","","","","","","","","",""
"USW00026438","1909-06","60.12833","-149.41667","6.7","SEWARD AIRPORT, AK US","","","","","5.9",",6","12",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","3",",6","0",",6","","","","","","","1.7",",6,21,","","","","","32.5",",,6,08,","28.9",",6,28,","","","274.6",",6","111.4",",,,6","","","9.38",",6","13.08",",,,6","5.67",",,,6","","","","","","","","","",""
"USW00026438","1909-07","60.12833","-149.41667","6.7","SEWARD AIRPORT, AK US","","","","","0.3","3,6","6",",6","4",",6","0",",6","","","","","0","2,6","0","2,6","0","1,6","1","1,6","0","1,6","","","","","","","6.1","2,6,02,","","","","","5.6",",,6,25,","25.0","1,6,15,","156.2","6","156.2","1,6","18.3",",,,6","","","12.75","3,6","16.42","1,,,6","9.08","2,,,6","","","","","","","","","",""
"USW00026438","1909-08","60.12833","-149.41667","6.7","SEWARD AIRPORT, AK US","","","","","0.0",",6","14",",6","11",",6","0",",6","","","","","0",",6","0",",6","0",",6","4",",6","0",",6","","","","","","","4.4",",6,27,","","","","","16.8",",,6,10,","23.9",",6,13,","328.3","6","172.1",",6","94.3",",,,6","","","12.78",",6","16.77",",,,6","8.79",",,,6","","","","","","","","","",""
