"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00051816","1904-01","37.13333","-106.03333","2410.1","CONEJOS 3 NNW, CO US","","","","","0",",6","0",",6","0",",6","0",",6","0",",6","12","3,6","28","3,6","9","4,6","0","4,6","0","4,6","","","","","-23.9","3,6,28,","0",",,6,31,+","0",",T,6,11,","0.0",",T,6,11,","11.1","4,6,12,","","","","","","","0.0",",T,,6","0",",T,,6","-6.95","7,6","2.20","4,,,6","-16.09","3,,,6","",""
"USC00051816","1904-02","37.13333","-106.03333","2410.1","CONEJOS 3 NNW, CO US","","","0.0","3,6","0",",6","0",",6","0",",6","","","0",",6","1","3,6","25","3,6","3","3,6","0","3,6","0","3,6","","","","","-17.8","3,6,01,","","","0",",,6,29,+","0.0",",,6,29,+","17.8","3,6,27,","","","","","483.9","3,6","0.0",",,,6","0",",,,6","-0.28","3,6","8.58","3,,,6","-9.14","3,,,6","",""
"USC00051816","1904-03","37.13333","-106.03333","2410.1","CONEJOS 3 NNW, CO US","","","0.0",",6","2",",6","1",",6","0",",6","","","0",",6","0",",6","31",",6","1",",6","0",",6","0",",6","","","","","-15.0",",6,26,","","","0",",T,6,24,","3.8",",,6,20,","16.1",",6,08,+","","","","","522.3",",6","4.1",",,,6","0",",T,,6","1.49",",6","9.69",",,,6","-6.72",",,,6","",""
"USC00051816","1904-04","37.13333","-106.03333","2410.1","CONEJOS 3 NNW, CO US","","","0.0","1,6","0",",6","0",",6","0",",6","0",",6","0",",6","0","1,6","22","1,6","0","1,6","3","1,6","0","1,6","","","","","-12.2","1,6,07,","0",",,6,30,+","0",",,6,30,+","0.0",",,6,30,+","22.2","1,6,13,","","","","","338.7","1,6","0.0",",,,6","0",",,,6","6.65","1,6","16.03","1,,,6","-2.73","1,,,6","",""
"USC00051816","1904-05","37.13333","-106.03333","2410.1","CONEJOS 3 NNW, CO US","","","0.0",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","10",",6","0",",6","12",",6","0",",6","","","","","-7.8",",6,03,","","","0",",,6,31,+","0.0",",,6,31,+","24.4",",6,23,","","","","","255.9",",6","0.0",",,,6","0",",,,6","10.08",",6","19.01",",,,6","1.15",",,,6","",""
"USC00051816","1904-06","37.13333","-106.03333","2410.1","CONEJOS 3 NNW, CO US","","","0.0",",6","9",",6","4",",6","0",",6","","","0",",6","0",",6","2",",6","0",",6","26",",6","0",",6","","","","","-1.1",",6,04,","","","0",",,6,30,+","17.8",",,6,08,","26.7",",6,12,","","","","","146.5",",6","34.5",",,,6","0",",,,6","13.45",",6","22.20",",,,6","4.70",",,,6","",""
"USC00051816","1904-07","37.13333","-106.03333","2410.1","CONEJOS 3 NNW, CO US","","","6.6","4,6","5",",6","4",",6","0",",6","","","0",",6","0","4,6","0","4,6","0","2,6","29","2,6","0","2,6","","","","","2.8","4,6,06,","","","0",",,6,31,+","17.3",",,6,29,","30.6","2,6,26,","","","33.3","6","33.3","2,6","29.5",",,,6","0",",,,6","17.24","4,6","26.61","2,,,6","7.88","4,,,6","",""
"USC00051816","1904-08","37.13333","-106.03333","2410.1","CONEJOS 3 NNW, CO US","","","2.5",",6","16",",6","7",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","","","","","4.4",",6,22,","","","0",",,6,31,+","9.4",",,6,18,","29.4",",6,13,","","","96.6","6","63.3",",6","55.5",",,,6","0",",,,6","16.37",",6","24.37",",,,6","8.37",",,,6","",""
"USC00051816","1904-10","37.13333","-106.03333","2410.1","CONEJOS 3 NNW, CO US","","","0.0",",6","3",",6","3",",6","0",",6","","","","","0",",6","19",",6","0",",6","4",",6","0",",6","","","","","-8.9",",6,19,","","","","","13.2",",,6,08,","23.3",",6,04,+","","","","","339.7",",6","25.2",",,,6","","","7.37",",6","16.04",",,,6","-1.29",",,,6","",""
"USC00051816","1904-11","37.13333","-106.03333","2410.1","CONEJOS 3 NNW, CO US","","","0.0",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","30",",6","0",",6","0",",6","0",",6","","","","","-17.2",",6,11,","","","0",",,6,30,+","0.0",",,6,30,+","16.1",",6,23,","","","","","480.1",",6","0.0",",,,6","0",",,,6","2.33",",6","12.51",",,,6","-7.85",",,,6","",""
