"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00117896","2000-03","39.889","-89.6161","177.1","SHERMAN, IL US","11",",0","8",",0","0",",0","2",",0","2",",0","3","","3","","76",",,0,12,","41",",,0,11,","17.3",",,0,16,","69.8",",,,0","77",",,,0"
"USC00117896","2000-04","39.889","-89.6161","177.1","SHERMAN, IL US","10",",0","6",",0","0",",0","0",",0","0",",0","","","4","","0",",T,0,08,","3",",,0,08,","16.8",",,0,24,","54.6",",,,0","3",",,,0"
"USC00117896","2000-05","39.889","-89.6161","177.1","SHERMAN, IL US","10",",0","4",",0","0",",0","0",",0","0",",0","1","","6","","0",",,0,31,+","0",",,0,31,+","22.1",",,0,27,","42.3",",,,0","0",",,,0"
"USC00117896","2000-06","39.889","-89.6161","177.1","SHERMAN, IL US","11",",0","7",",0","2",",0","0",",0","0",",0","","","8","","0",",,0,30,+","0",",,0,30,+","76.7",",,0,21,","213.0",",,,0","0",",,,0"
"USC00117896","2000-07","39.889","-89.6161","177.1","SHERMAN, IL US","7",",0","5",",0","1",",0","0",",0","0",",0","2","","3","","0",",,0,31,+","0",",,0,31,+","29.0",",,0,05,","64.4",",,,0","0",",,,0"
"USC00117896","2000-08","39.889","-89.6161","177.1","SHERMAN, IL US","12",",0","7",",0","1",",0","0",",0","0",",0","2","","7","","0",",,0,31,+","0",",,0,31,+","38.1",",,0,06,","93.4",",,,0","0",",,,0"
"USC00117896","2000-09","39.889","-89.6161","177.1","SHERMAN, IL US","8",",0","7",",0","0",",0","0",",0","0",",0","","","3","","0",",,0,30,+","0",",,0,30,+","23.1",",,0,12,","80.7",",,,0","0",",,,0"
"USC00117896","2000-10","39.889","-89.6161","177.1","SHERMAN, IL US","7",",0","3",",0","1",",0","0",",0","0",",0","8","","3","","0",",,0,31,+","0",",,0,31,+","27.2",",,0,05,","58.8",",,,0","0",",,,0"
"USC00117896","2000-11","39.889","-89.6161","177.1","SHERMAN, IL US","10",",0","8",",0","1",",0","0",",0","0",",0","","","1","","0",",,0,30,+","0",",T,0,30,+","37.1",",,0,07,","96.1",",,,0","0",",T,,0"
"USC00117896","2000-12","39.889","-89.6161","177.1","SHERMAN, IL US","13",",0","4",",0","0",",0","20",",0","5",",0","2","","","","178",",,0,31,+","114",",,0,14,","11.2",",,0,11,","37.1",",,,0","349",",,,0"
"USC00117896","2001-01","39.889","-89.6161","177.1","SHERMAN, IL US","8",",0","4",",0","1",",0","16",",0","1",",0","3","","","","178",",,0,03,+","51",",,0,12,","31.2",",,0,29,","62.0",",,,0","87",",,,0"
"USC00117896","2001-02","39.889","-89.6161","177.1","SHERMAN, IL US","9",",0","4",",0","1",",0","1",",0","1",",0","","","4","","25",",,0,22,","33",",,0,22,","31.2",",,0,25,","73.7",",,,0","44",",,,0"
"USC00117896","2001-03","39.889","-89.6161","177.1","SHERMAN, IL US","4",",0","4",",0","0",",0","0",",0","0",",0","","","","","0",",T,0,17,+","10",",,0,17,","18.0",",,0,16,","31.2",",,,0","10",",,,0"
"USC00117896","2001-04","39.889","-89.6161","177.1","SHERMAN, IL US","15",",0","9",",0","0",",0","0",",0","0",",0","","","4","","0",",,0,30,+","0",",T,0,17,","8.4",",,0,10,","51.4",",,,0","0",",T,,0"
"USC00117896","2001-05","39.889","-89.6161","177.1","SHERMAN, IL US","15",",0","8",",0","0",",0","0",",0","0",",0","","","9","","0",",,0,31,+","0",",,0,31,+","17.3",",,0,31,","73.1",",,,0","0",",,,0"
