"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MGM00044215","1983-11","49.017","91.717","1590.0","OMNO GOBI, MG","","","0","3,S","0","3,S","0","3,S","","","","","","","","","","","","","","","","","0.0","3,,S,30,+","","","","","0.0","3,,,S","","","","","",""
"MGM00044215","1983-12","49.017","91.717","1590.0","OMNO GOBI, MG","","","0","3,S","0","3,S","0","3,S","","","","","","","","","","","","","","","","","0.0","3,,S,31,+","","","","","0.0","3,,,S","","","","","",""
"MGM00044215","1984-01","49.017","91.717","1590.0","OMNO GOBI, MG","","","0","1,S","0","1,S","0","1,S","","","","","","","","","","","","","","","","","0.0","1,,S,31,+","","","","","0.0","1,,,S","","","","","",""
"MGM00044215","1984-02","49.017","91.717","1590.0","OMNO GOBI, MG","","","0","3,S","0","3,S","0","3,S","","","","","","","","","","","","","","","","","0.0","3,,S,29,+","","","","","0.0","3,,,S","","","","","",""
"MGM00044215","1984-03","49.017","91.717","1590.0","OMNO GOBI, MG","","","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","","","","","0.0","4,,S,31,+","","","","","0.0","4,,,S","","","","","",""
"MGM00044215","1984-04","49.017","91.717","1590.0","OMNO GOBI, MG","","","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","","","","","0.0","4,,S,30,+","","","","","0.0","4,,,S","","","","","",""
"MGM00044215","1984-05","49.017","91.717","1590.0","OMNO GOBI, MG","","","0","5,S","0","5,S","0","5,S","","","","","","","0","5,S","1","5,S","0","5,S","","","","","0.0","5,,S,31,+","23.1","5,S,26,","","","0.0","5,,,S","","","16.05","5,,,S","",""
"MGM00044215","1984-10","49.017","91.717","1590.0","OMNO GOBI, MG","","","1","4,S","1","4,S","0","4,S","","","","","","","","","","","","","","","","","5.1","4,,S,23,","","","","","5.1","4,,,S","","","","","",""
"MGM00044215","1984-11","49.017","91.717","1590.0","OMNO GOBI, MG","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","","","","","0.0","5,,S,30,+","","","","","0.0","5,,,S","","","","","",""
"MGM00044215","1984-12","49.017","91.717","1590.0","OMNO GOBI, MG","","","0","2,S","0","2,S","0","2,S","","","","","","","","","","","","","","","","","0.0","2,,S,31,+","","","","","0.0","2,,,S","","","","","",""
"MGM00044215","1985-01","49.017","91.717","1590.0","OMNO GOBI, MG","","","0","1,S","0","1,S","0","1,S","","","","","","","26","5,S","0","5,S","0","5,S","","","","","0.0","1,,S,31,+","-5.1","5,S,09,","","","0.0","1,,,S","","","-12.18","5,,,S","",""
"MGM00044215","1985-02","49.017","91.717","1590.0","OMNO GOBI, MG","","","","","","","","","","","","","","","23","5,S","0","5,S","0","5,S","","","","","","","-0.8","5,S,03,","","","","","","","-13.37","5,,,S","",""
"MGM00044215","1985-03","49.017","91.717","1590.0","OMNO GOBI, MG","","","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","","","","","0.0","4,,S,31,+","","","","","0.0","4,,,S","","","","","",""
"MGM00044215","1985-05","49.017","91.717","1590.0","OMNO GOBI, MG","","","1","5,S","1","5,S","0","5,S","","","","","","","","","","","","","","","","","4.1","5,,S,10,","","","","","4.1","5,,,S","","","","","",""
"MGM00044215","1985-06","49.017","91.717","1590.0","OMNO GOBI, MG","","","","","","","","","","","","","","","0","3,S","9","3,S","0","3,S","","","","","","","25.5","3,S,20,","","","","","","","19.37","3,,,S","",""
