"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ARM00087349","1976-12","-31.667","-63.883","338.0","PILAR OBSERVATORIO, AR","7","3,S","6","3,S","3","3,S","","","","","","","38.1","3,,S,07,","136.4","3,,,S","",""
"ARM00087349","1978-01","-31.667","-63.883","338.0","PILAR OBSERVATORIO, AR","7","5,S","4","5,S","1","5,S","","","","","","","31.0","5,,S,13,","54.3","5,,,S","",""
"ARM00087349","1978-02","-31.667","-63.883","338.0","PILAR OBSERVATORIO, AR","6","5,S","5","5,S","2","5,S","","","","","","","45.0","5,,S,27,","111.2","5,,,S","",""
"ARM00087349","1979-12","-31.667","-63.883","338.0","PILAR OBSERVATORIO, AR","11","3,S","10","3,S","2","3,S","","","","","","","46.0","3,,S,09,","124.3","3,,,S","",""
"ARM00087349","1980-05","-31.667","-63.883","338.0","PILAR OBSERVATORIO, AR","4","5,S","2","5,S","0","5,S","","","","","","","11.9","5,,S,17,","22.8","5,,,S","",""
"ARM00087349","1980-09","-31.667","-63.883","338.0","PILAR OBSERVATORIO, AR","1","5,S","1","5,S","0","5,S","","","","","","","14.0","5,,S,27,","14.0","5,,,S","",""
"ARM00087349","1981-01","-31.667","-63.883","338.0","PILAR OBSERVATORIO, AR","12","4,S","9","4,S","2","4,S","","","","","","","34.0","4,,S,26,","145.4","4,,,S","",""
"ARM00087349","1981-02","-31.667","-63.883","338.0","PILAR OBSERVATORIO, AR","5","4,S","4","4,S","1","4,S","","","","","","","89.9","4,,S,11,","113.8","4,,,S","",""
"ARM00087349","1981-05","-31.667","-63.883","338.0","PILAR OBSERVATORIO, AR","3","4,S","1","4,S","1","4,S","","","","","","","35.1","4,,S,13,","36.4","4,,,S","",""
"ARM00087349","1981-09","-31.667","-63.883","338.0","PILAR OBSERVATORIO, AR","1","5,S","0","5,S","0","5,S","","","","","","","1.0","5,,S,13,","1.0","5,,,S","",""
"ARM00087349","1981-11","-31.667","-63.883","338.0","PILAR OBSERVATORIO, AR","8","3,S","7","3,S","3","3,S","","","","","","","48.0","3,,S,18,","163.5","3,,,S","",""
"ARM00087349","1981-12","-31.667","-63.883","338.0","PILAR OBSERVATORIO, AR","7","5,S","4","5,S","0","5,S","","","","","","","21.1","5,,S,13,","45.1","5,,,S","",""
"ARM00087349","1984-07","-31.667","-63.883","338.0","PILAR OBSERVATORIO, AR","","","","","","","0","5,S","8","5,S","-3.4","5,S,25,","","","","","3.56","5,,,S"
"ARM00087349","1997-07","-31.667","-63.883","338.0","PILAR OBSERVATORIO, AR","","","","","","","0","4,S","7","4,S","-3.0","4,S,03,","","","","","5.99","4,,,S"
"ARM00087349","1999-03","-31.667","-63.883","338.0","PILAR OBSERVATORIO, AR","","","","","","","0","4,S","0","4,S","9.7","4,S,29,","","","","","16.24","4,,,S"
"ARM00087349","2000-03","-31.667","-63.883","338.0","PILAR OBSERVATORIO, AR","","","","","","","0","4,S","0","4,S","2.5","4,S,28,","","","","","13.68","4,,,S"
"ARM00087349","2000-07","-31.667","-63.883","338.0","PILAR OBSERVATORIO, AR","","","","","","","0","5,S","9","5,S","-5.3","5,S,13,","","","","","0.92","5,,,S"
