"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00034422","1959-07","49.283","38.917","64.0","STAROBELSK, UP","","","5",",I","1",",I","0",",I","","","","","","","","","","","","","19.6",",,I,06,","","","","","23.3",",,,I","","","","","",""
"UPM00034422","1959-08","49.283","38.917","64.0","STAROBELSK, UP","","","6","1,I","3","1,I","0","1,I","","","","","","","","","","","","","15.8","1,,I,03,","","","","","33.5","1,,,I","","","","","",""
"UPM00034422","1959-09","49.283","38.917","64.0","STAROBELSK, UP","","","14","1,I","9","1,I","1","1,I","","","","","","","","","","","","","39.9","1,,I,02,","","","","","132.8","1,,,I","","","","","",""
"UPM00034422","1959-10","49.283","38.917","64.0","STAROBELSK, UP","","","10",",I","2",",I","0",",I","","","","","","","","","","","","","6.7",",,I,08,","","","","","19.8",",,,I","","","","","",""
"UPM00034422","1959-11","49.283","38.917","64.0","STAROBELSK, UP","","","3",",I","1",",I","0",",I","","","","","","","","","","","","","3.6",",,I,05,","","","","","7.5",",,,I","","","","","",""
"UPM00034422","1959-12","49.283","38.917","64.0","STAROBELSK, UP","","","12",",I","4",",I","0",",I","","","","","","","","","","","","","7.7",",,I,17,","","","","","29.9",",,,I","","","","","",""
"UPM00034422","1960-01","49.283","38.917","64.0","STAROBELSK, UP","","","14","2,I","4","2,I","0","2,I","","","","","","","","","","","","","5.9","2,,I,15,","","","","","29.9","2,,,I","","","","","",""
"UPM00034422","1960-02","49.283","38.917","64.0","STAROBELSK, UP","","","10","1,I","4","1,I","0","1,I","","","","","","","","","","","","","10.1","1,,I,17,","","","","","35.3","1,,,I","","","","","",""
"UPM00034422","1960-03","49.283","38.917","64.0","STAROBELSK, UP","","","3",",I","1",",I","0",",I","","","","","","","","","","","","","5.5",",,I,01,","","","","","8.0",",,,I","","","","","",""
"UPM00034422","1960-04","49.283","38.917","64.0","STAROBELSK, UP","","","7",",I","2",",I","0",",I","","","","","","","","","","","","","14.3",",,I,21,","","","","","24.1",",,,I","","","","","",""
"UPM00034422","1960-05","49.283","38.917","64.0","STAROBELSK, UP","","","5","3,I","4","3,I","0","3,I","","","","","","","","","","","","","9.3","3,,I,20,","","","","","24.3","3,,,I","","","","","",""
"UPM00034422","1960-06","49.283","38.917","64.0","STAROBELSK, UP","","","8",",I","4",",I","0",",I","","","","","","","","","","","","","11.2",",,I,15,","","","","","33.3",",,,I","","","","","",""
"UPM00034422","1960-07","49.283","38.917","64.0","STAROBELSK, UP","","","5","1,I","4","1,I","0","1,I","","","","","","","","","","","","","17.1","1,,I,06,","","","","","33.6","1,,,I","","","","","",""
"UPM00034422","1960-08","49.283","38.917","64.0","STAROBELSK, UP","","","13",",I","7",",I","0",",I","","","","","","","","","","","","","24.0",",,I,23,","","","","","84.1",",,,I","","","","","",""
"UPM00034422","1960-09","49.283","38.917","64.0","STAROBELSK, UP","","","5","2,I","3","2,I","0","2,I","","","","","","","","","","","","","8.3","2,,I,03,","","","","","22.8","2,,,I","","","","","",""
"UPM00034422","1960-11","49.283","38.917","64.0","STAROBELSK, UP","","","12",",I","8",",I","0",",I","","","","","","","","","","","","","20.4",",,I,19,","","","","","53.7",",,,I","","","","","",""
"UPM00034422","1960-12","49.283","38.917","64.0","STAROBELSK, UP","","","12",",I","5",",I","0",",I","","","","","","","","","","","","","14.3",",,I,21,","","","","","42.7",",,,I","","","","","",""
"UPM00034422","1961-01","49.283","38.917","64.0","STAROBELSK, UP","","","11","1,I","6","1,I","0","1,I","","","","","","","","","","","","","6.9","1,,I,26,","","","","","31.4","1,,,I","","","","","",""
