"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00341270","2009-02","35.59139","-99.27056","520.0","BUTLER 5 SW MESONET, OK US","","","0.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","7",",0","0",",0","-10.0",",0,04,","0",",,0,28,+","0",",,0,28,+","7.4",",,0,09,","26.1",",0,17,","","","  10.0",",,,0,3,2","296.9",",0","  16.1",",,,0,3,2","   0.0",",,,0,3,2","   7.8",",,,0,3,2","   4.5",",,,0,3,2","  12.5",",,,0,3,2","12.7",",,,0","0",",,,0","7.73",",0","16.39",",,,0","-0.93",",,,0"
"USC00341270","2009-03","35.59139","-99.27056","520.0","BUTLER 5 SW MESONET, OK US","","","8.3",",0","2","5,0","1","5,0","0","5,0","0",",0","0",",0","0",",0","11",",0","0",",0","15",",0","1",",0","-10.0",",0,01,","0",",,0,31,+","0",",,0,31,+","5.3","5,,0,09,","32.8",",0,05,","","","  14.4",",,,0,3,2","229.8",",0","  21.7",",,,0,3,2","   0.6",",,,0,3,2","   6.1",",,,0,3,2","   8.2",",,,0,3,2","  15.6",",,,0,3,2","20.1",",a,,0","0",",,,0","11.19",",0","19.33",",,,0","3.05",",,,0"
"USC00341270","2009-04","35.59139","-99.27056","520.0","BUTLER 5 SW MESONET, OK US","","","25.0",",0","9",",0","9",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","18",",0","1",",0","-7.2",",0,07,","0",",,0,30,+","0",",,0,30,+","24.6",",,0,26,","33.3",",0,22,","","","  19.4",",,,0,3,2","127.1",",0","  25.0",",,,0,3,2","   4.4",",,,0,3,2","  13.9",",,,0,3,2","  11.4",",,,0,3,2","  18.5",",,,0,3,2","86.0",",,,0","0",",,,0","14.93",",0","23.24",",,,0","6.62",",,,0"
"USC00341270","2009-05","35.59139","-99.27056","520.0","BUTLER 5 SW MESONET, OK US","","","54.1",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","3",",0","4.4",",0,17,","0",",,0,31,+","0",",,0,31,+","32.3",",,0,25,","33.3",",0,31,+","","","  20.6",",,,0,3,2","50.0",",0","  32.2",",,,0,3,2","  11.1",",,,0,3,2","  14.4",",,,0,3,2","  16.0",",,,0,3,2","  23.9",",,,0,3,2","113.8",",,,0","0",",,,0","18.47",",0","24.93",",,,0","12.00",",,,0"
"USC00341270","2009-06","35.59139","-99.27056","520.0","BUTLER 5 SW MESONET, OK US","","","223.3",",0","8",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","10.0",",0,04,","0",",,0,30,+","0",",,0,30,+","13.0",",,0,28,","38.3",",0,27,","","","  27.2",",,,0,3,2","0.0",",0","  38.9",",,,0,3,2","  16.7",",,,0,3,2","  23.9",",,,0,3,2","  23.0",",,,0,3,2","  33.0",",,,0,3,2","58.0",",,,0","0",",,,0","25.78",",0","32.49",",,,0","19.06",",,,0"
"USC00341270","2009-07","35.59139","-99.27056","520.0","BUTLER 5 SW MESONET, OK US","","","263.7",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","14.4",",0,31,","0",",,0,31,+","0",",,0,31,+","26.4",",,0,29,","41.7",",0,10,","0.0","0","  28.3",",,,0,3,2","0.0",",0","  38.3",",,,0,3,2","  19.4",",,,0,3,2","  26.7",",,,0,3,2","  24.6",",,,0,3,2","  34.6",",,,0,3,2","100.9",",,,0","0",",,,0","26.84",",0","34.19",",,,0","19.49",",,,0"
"USC00341270","2009-08","35.59139","-99.27056","520.0","BUTLER 5 SW MESONET, OK US","","","247.0",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","15.0",",0,30,+","0",",,0,31,+","0",",,0,31,+","67.1",",,0,18,","38.3",",0,17,+","0.0","0","  26.7",",,,0,3,2","0.0",",0","  37.8",",,,0,3,2","  19.4",",,,0,3,2","  28.3",",,,0,3,2","  23.6",",,,0,3,2","  33.8",",,,0,3,2","92.0",",,,0","0",",,,0","26.30",",0","33.52",",,,0","19.09",",,,0"
"USC00341270","2009-09","35.59139","-99.27056","520.0","BUTLER 5 SW MESONET, OK US","","","102.6",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","4.4",",0,29,","0",",,0,30,+","0",",,0,30,+","51.6",",,0,12,","36.7",",0,27,","17.2","0","  23.9",",,,0,3,2","17.2",",0","  31.7",",,,0,3,2","  11.7",",,,0,3,2","  18.3",",,,0,3,2","  18.5",",,,0,3,2","  24.7",",,,0,3,2","77.5",",,,0","0",",,,0","21.18",",0","28.06",",,,0","14.30",",,,0"
"USC00341270","2009-10","35.59139","-99.27056","520.0","BUTLER 5 SW MESONET, OK US","","","3.9",",0","13","3,0","5","3,0","2","3,0","0",",0","0",",0","0",",0","3",",0","0",",0","9",",0","0",",0","-1.7",",0,27,","0",",,0,31,+","0",",,0,31,+","36.8","3,,0,21,","27.2",",0,19,","220.5","0","  16.7",",,,0,3,2","203.3",",0","  22.2",",,,0,3,2","   5.0",",,,0,3,2","  10.0",",,,0,3,2","  10.4",",,,0,3,2","  14.7",",,,0,3,2","101.4",",a,,0","0",",,,0","11.90",",0","18.01",",,,0","5.80",",,,0"
"USC00341270","2009-11","35.59139","-99.27056","520.0","BUTLER 5 SW MESONET, OK US","","","2.5",",0","3","1,0","1","1,0","0","1,0","0","1,0","0","1,0","0",",0","9",",0","0",",0","12",",0","0",",0","-5.6",",0,25,","0","1,,0,30,+","0","1,,0,30,+","3.8","1,,0,15,","27.8",",0,06,","436.0","0","  13.3",",,,0,3,2","215.5",",0","  17.8",",,,0,3,2","   2.2",",,,0,3,2","   9.4",",,,0,3,2","   7.4",",,,0,3,2","  13.8",",,,0,3,2","5.4","1,,,0","0","1,,,0","11.23",",0","18.84",",,,0","3.63",",,,0"
