"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA006070QK6","1990-12","49.3833","-82.1167","245.0","BONNER LAKE, ON CA","","","0.0","2,C","16","1,C","7","1,C","0","1,C","31",",C","7","1,C","16","1,C","30","1,C","28","1,C","0","1,C","0","1,C","-37.0","1,C,31,+","320",",,C,31,+","116","1,,C,12,","11.6","1,,C,12,","5.0","1,C,09,","","","969.0","1,C","50.4","1,,,C","504","1,,,C","-14.87","2,C","-8.97","1,,,C","-20.77","1,,,C"
"CA006070QK6","1991-01","49.3833","-82.1167","245.0","BONNER LAKE, ON CA","0.0","C","0.0","3,C","17",",C","7",",C","0",",C","31",",C","7",",C","26","1,C","30","1,C","28","3,C","0","3,C","0","3,C","-40.0","1,C,29,","530",",,C,29,+","74",",,C,08,","7.4",",,C,08,","0.0","3,C,19,","","","1084.1","3,C","46.4",",,,C","464",",,,C","-20.61","3,C","-13.29","3,,,C","-27.93","1,,,C"
"CA006070QK6","1991-02","49.3833","-82.1167","245.0","BONNER LAKE, ON CA","0.0","C","0.0","1,C","9",",C","6",",C","0",",C","28",",C","6",",C","16","1,C","27","1,C","21","1,C","0","1,C","0","1,C","-37.5","1,C,01,","600",",,C,22,+","80",",,C,19,","8.0",",,C,19,","10.5","1,C,03,","","","831.2","1,C","27.8",",,,C","278",",,,C","-12.45","1,C","-5.28","1,,,C","-19.63","1,,,C"
"CA006070QK6","1991-03","49.3833","-82.1167","245.0","BONNER LAKE, ON CA","0.0","C","0.0","1,C","5","4,C","3","4,C","0","4,C","31",",","2","1,","14","1,C","30","1,C","14",",C","0",",C","0",",C","-31.0","1,C,08,","660",",,C,30,+","248","1,,,23,","24.8","4,,C,23,","11.5",",C,16,","","","787.0",",C","62.6","1,a,,C","546","1,a,,","-7.80","1,C","0.10",",,,C","-15.70","1,,,C"
"CA006070QK6","1991-04","49.3833","-82.1167","245.0","BONNER LAKE, ON CA","0.0","C","0.0",",C","11",",C","2",",C","0",",C","","","0",",C","1",",C","22",",C","2",",C","3",",C","0",",C","-25.0",",C,02,","","","10",",,C,22,+","5.8",",,C,22,","24.0",",C,29,","","","445.7",",C","18.8",",,,C","32",",,,C","3.48",",C","10.35",",,,C","-3.40",",,,C"
"CA006070QK6","1991-05","49.3833","-82.1167","245.0","BONNER LAKE, ON CA","12.3","C","12.3","1,C","13","2,C","8","2,C","0","2,C","","","0",",C","0",",C","12",",C","0","1,C","14","1,C","0","1,C","-7.0",",C,18,","","","0",",T,C,17,+","9.0","2,,C,23,+","31.0","1,C,23,","","","238.6","1,C","71.0",",a,,C","0",",T,,C","10.74","1,C","17.72","1,,,C","3.76",",,,C"
"CA006070QK6","1991-06","49.3833","-82.1167","245.0","BONNER LAKE, ON CA","35.7","C","23.4","2,C","9",",C","6",",C","0",",C","0",",C","0",",C","0","1,C","1","1,C","0","1,C","20","1,C","0","1,C","-2.0","1,C,13,","0",",,C,30,+","0",",,C,30,+","22.0",",,C,16,","30.0","1,C,18,+","","","94.5","1,C","71.6",",,,C","0",",,,C","15.96","2,C","23.72","1,,,C","8.19","1,,,C"
"CA006070QK6","1991-07","49.3833","-82.1167","245.0","BONNER LAKE, ON CA","65.0","C","29.3",",C","","","","","","","","","0",",C","0",",C","0",",C","0",",C","24",",C","1",",C","1.5",",C,01,","","","0",",,C,31,+","","","33.5",",C,18,","67.7","C","67.7",",C","","","0",",,,C","17.10",",C","23.68",",,,C","10.52",",,,C"
"CA006070QK6","1991-08","49.3833","-82.1167","245.0","BONNER LAKE, ON CA","96.2","C","31.2","5,C","9","3,C","5","3,C","1","3,C","0",",C","0",",C","0","4,C","2","4,C","0","2,C","19","2,C","2","2,C","0.0","4,C,24,+","0",",,C,31,+","0",",,C,31,+","45.6","3,,C,26,","33.0","2,C,13,+","131.8","C","64.1","2,C","126.6","1,a,,C","0",",,,C","16.88","5,C","23.71","2,,,C","10.06","4,,,C"
"CA006070QK6","1991-09","49.3833","-82.1167","245.0","BONNER LAKE, ON CA","97.1","C","0.9",",C","14","3,C","8","3,C","0","3,C","","","1",",C","0",",C","8",",C","0",",C","4",",C","0",",C","-4.0",",C,30,","","","30",",,C,28,","14.6","3,,C,17,","25.0",",C,15,","405.0","C","273.2",",C","96.7","1,a,,C","30",",,,C","9.26",",C","14.92",",,,C","3.60",",,,C"
"CA006070QK6","1991-10","49.3833","-82.1167","245.0","BONNER LAKE, ON CA","97.1","C","0.0","1,C","10","4,C","8","4,C","1","4,C","","","0","4,C","0","1,C","21","1,C","2",",C","1",",C","0",",C","-8.0","1,C,20,","","","0","4,T,C,28,+","35.8","4,,C,24,","22.0",",C,17,","878.2","C","473.2",",C","103.4","4,,,C","0","4,T,,C","2.66","1,C","6.66",",,,C","-1.33","1,,,C"
"CA006070QK6","1991-11","49.3833","-82.1167","245.0","BONNER LAKE, ON CA","97.1","C","0.0","1,C","","","","","","","","","6","3,C","2","1,C","28","1,C","16",",C","0",",C","0",",C","-24.0","1,C,08,","","","240","3,,C,29,","","","8.5",",C,02,+","1530.1","C","651.9",",C","","","849","3,,,C","-4.00","1,C","0.00",",,,C","-8.00","1,,,C"
"CA006070QK6","1991-12","49.3833","-82.1167","245.0","BONNER LAKE, ON CA","97.1","C","0.0","1,C","15",",C","8",",C","0",",C","31",",C","8",",C","18","1,C","30","1,C","26",",C","0",",C","0",",C","-37.5","1,C,16,","580",",,C,25,","116",",,C,08,","11.6",",,C,08,","3.0",",C,22,","2495.6","C","965.5",",C","53.8",",,,C","538",",,,C","-13.74","1,C","-7.81",",,,C","-19.67","1,,,C"
"CA006070QK6","1992-01","49.3833","-82.1167","245.0","BONNER LAKE, ON CA","0.0","C","0.0",",C","13","1,C","6","1,C","0","1,C","31",",C","6","1,C","19",",C","31",",C","28",",C","0",",C","0",",C","-42.0",",C,16,","800",",,C,31,+","134","1,,C,29,","13.4","1,,C,29,","2.0",",C,04,","3575.2","C","1079.6",",C","51.0","1,,,C","510","1,,,C","-16.49",",C","-10.95",",,,C","-22.03",",,,C"
"CA006070QK6","1992-02","49.3833","-82.1167","245.0","BONNER LAKE, ON CA","0.0","C","0.0",",C","14",",C","6",",C","0",",C","29",",C","6",",C","17",",C","29",",C","29",",C","0",",C","0",",C","-35.5",",C,10,","860",",,C,05,+","98",",,C,03,","9.8",",,C,03,","0.0",",C,26,","4567.9","C","992.7",",C","32.2",",,,C","322",",,,C","-15.90",",C","-8.57",",,,C","-23.22",",,,C"
