"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00292030","1936-11","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,6,28,","","","","","","","","","","","","","0.0",",T,,6","","","","","","","","","",""
"USC00292030","1936-12","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","","","0.0","2,6","4",",6","1",",6","0",",6","","","","","0","1,6","24","1,6","0","2,6","0","2,6","0","2,6","","","","","-8.3","1,6,18,+","","","","","3.8",",,6,17,","19.4","2,6,15,","872.1","1,,,6","","","385.2","2,6","","","","","8.2",",,,6","","","5.10","2,6","12.95","2,,,6","-2.76","1,,,6","",""
"USC00292030","1937-01","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","0.0","6","0.0",",6","1",",6","1",",6","0",",6","","","","","0",",6","30",",6","4",",6","0",",6","0",",6","","","","","-16.7",",6,08,","","","","","3.0",",,6,08,","16.7",",6,05,","","","","","572.1",",6","","","","","3.0",",,,6","","","-0.12",",6","7.30",",,,6","-7.54",",,,6","8749",",,,6"
"USC00292030","1937-02","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","0.0","6","0.0","2,6","2",",6","0",",6","0",",6","","","","","0","2,6","17","2,6","0",",6","2",",6","0",",6","","","","","-10.6","2,6,28,+","","","","","1.5",",,6,20,","22.2",",6,05,","1529.7",",,,6","","","330.6",",6","","","","","1.8",",,,6","","","5.36","2,6","13.04",",,,6","-2.31","2,,,6","9281",",,,6"
"USC00292030","1937-03","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","0.0","6","0.0","4,6","4",",6","4",",6","0",",6","","","","","0","2,6","15","2,6","2","2,6","4","2,6","0","2,6","","","","","-7.2","2,6,14,","","","","","11.4",",,6,05,","23.3","2,6,22,","1843.2",",,,6","","","311.1","2,6","","","","","21.8",",,,6","","","6.90","4,6","14.10","2,,,6","-0.30","2,,,6","8591",",,,6"
"USC00292030","1937-04","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","9.7","6","9.7",",6","3",",6","3",",6","0",",6","","","","","0",",6","1",",6","0",",6","16",",6","1",",6","","","","","-0.6",",6,04,","","","","","24.1",",,6,19,","32.2",",6,16,","2842.8","1,,,6","","","139.6",",6","","","","","33.5",",,,6","","","14.00",",6","21.58",",,,6","6.43",",,,6","8379",",,,6"
"USC00292030","1937-05","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","78.3","6","68.6","1,6","10",",6","7",",6","3",",6","","","","","0",",6","0",",6","0","1,6","26","1,6","8","1,6","","","","","6.7",",6,02,","","","","","52.6",",,6,28,","33.9","1,6,17,","3085.2",",,,6","","","25.7","1,6","","","","","170.5",",,,6","","","19.82","1,6","26.76","1,,,6","12.87",",,,6","6516","1,,,6"
"USC00292030","1937-06","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","238.7","6","160.4",",6","4",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","29",",6","14",",6","","","","","7.8",",6,05,","","","","","38.1",",,6,27,","37.2",",6,24,","3278.1","1,,,6","","","9.7",",6","","","","","74.2",",,,6","","","23.36",",6","30.39",",,,6","16.32",",,,6","5860",",,,6"
"USC00292030","1937-07","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","494.8","6","256.1",",6","8",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","25",",6","","","","","14.4",",6,21,","","","","","3.3",",,6,21,","39.4",",6,24,","3540.8",",,,6","0.0","6","0.0",",6","","","","","11.7",",,,6","","","26.59",",6","34.31",",,,6","18.87",",,,6","4660",",,,6"
"USC00292030","1937-08","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","782.8","6","288.0",",6","3",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","28",",6","","","","","14.4",",6,21,","","","","","2.8",",,6,05,","39.4",",6,06,","3867.9",",,,6","0.0","6","0.0",",6","","","","","5.6",",,,6","","","27.62",",6","35.45",",,,6","19.79",",,,6","4827",",,,6"
