"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00037004","1959-01","44.567","38.017","27.0","GELENDZIK, RS","15",",I","11",",I","0",",I","","","","","","","","","","","","","17.4",",,I,26,","","","86.4",",,,I","","","",""
"RSM00037004","1959-02","44.567","38.017","27.0","GELENDZIK, RS","10",",I","6",",I","0",",I","","","","","","","","","","","","","17.0",",,I,28,","","","59.7",",,,I","","","",""
"RSM00037004","1959-03","44.567","38.017","27.0","GELENDZIK, RS","9","2,I","7","2,I","0","2,I","","","","","","","","","","","","","12.5","2,,I,18,","","","55.8","2,,,I","","","",""
"RSM00037004","1959-04","44.567","38.017","27.0","GELENDZIK, RS","11","2,I","6","2,I","0","2,I","","","","","","","","","","","","","20.6","2,,I,07,","","","50.0","2,,,I","","","",""
"RSM00037004","1959-05","44.567","38.017","27.0","GELENDZIK, RS","14","3,I","7","3,I","0","3,I","","","","","","","","","","","","","18.9","3,,I,10,","","","74.4","3,,,I","","","",""
"RSM00037004","1959-06","44.567","38.017","27.0","GELENDZIK, RS","5","2,I","3","2,I","0","2,I","","","","","","","","","","","","","20.1","2,,I,18,","","","39.6","2,,,I","","","",""
"RSM00037004","1959-07","44.567","38.017","27.0","GELENDZIK, RS","6",",I","3",",I","0",",I","","","","","","","","","","","","","9.2",",,I,10,","","","23.2",",,,I","","","",""
"RSM00037004","1959-08","44.567","38.017","27.0","GELENDZIK, RS","5",",I","1",",I","0",",I","","","","","","","","","","","","","8.0",",,I,05,","","","11.0",",,,I","","","",""
"RSM00037004","1959-09","44.567","38.017","27.0","GELENDZIK, RS","10","1,I","6","1,I","0","1,I","","","","","","","","","","","","","22.9","1,,I,15,","","","63.5","1,,,I","","","",""
"RSM00037004","1959-10","44.567","38.017","27.0","GELENDZIK, RS","7",",I","4",",I","0",",I","","","","","","","","","","","","","14.8",",,I,04,","","","38.6",",,,I","","","",""
"RSM00037004","1959-11","44.567","38.017","27.0","GELENDZIK, RS","7",",I","5",",I","0",",I","","","","","","","","","","","","","22.2",",,I,18,","","","47.2",",,,I","","","",""
"RSM00037004","1959-12","44.567","38.017","27.0","GELENDZIK, RS","9","2,I","4","2,I","0","2,I","","","","","","","","","","","","","7.0","2,,I,10,","","","24.3","2,,,I","","","",""
"RSM00037004","1960-01","44.567","38.017","27.0","GELENDZIK, RS","14","1,I","8","1,I","0","1,I","","","","","","","","","","","","","12.9","1,,I,21,","","","54.7","1,,,I","","","",""
"RSM00037004","1960-02","44.567","38.017","27.0","GELENDZIK, RS","8","4,I","7","4,I","1","4,I","","","","","","","","","","","","","26.1","4,,I,20,","","","65.1","4,,,I","","","",""
"RSM00037004","1960-03","44.567","38.017","27.0","GELENDZIK, RS","5","1,I","1","1,I","0","1,I","","","","","","","","","","","","","12.3","1,,I,01,","","","15.9","1,,,I","","","",""
"RSM00037004","1960-04","44.567","38.017","27.0","GELENDZIK, RS","10",",I","3",",I","0",",I","","","","","","","","","","","","","5.1",",,I,22,","","","21.9",",,,I","","","",""
"RSM00037004","1960-05","44.567","38.017","27.0","GELENDZIK, RS","10",",I","6",",I","0",",I","","","","","","","","","","","","","22.2",",,I,16,","","","83.7",",,,I","","","",""
"RSM00037004","1960-06","44.567","38.017","27.0","GELENDZIK, RS","7",",I","5",",I","0",",I","","","","","","","","","","","","","22.5",",,I,26,","","","50.0",",,,I","","","",""
"RSM00037004","1960-07","44.567","38.017","27.0","GELENDZIK, RS","5",",I","3",",I","0",",I","","","","","","","","","","","","","11.0",",,I,16,","","","29.3",",,,I","","","",""
"RSM00037004","1960-08","44.567","38.017","27.0","GELENDZIK, RS","11",",I","7",",I","1",",I","","","","","","","","","","","","","47.2",",,I,01,","","","128.6",",,,I","","","",""
"RSM00037004","1960-09","44.567","38.017","27.0","GELENDZIK, RS","1",",I","0",",I","0",",I","","","","","","","","","","","","","0.6",",,I,24,","","","0.9",",,,I","","","",""
"RSM00037004","1960-10","44.567","38.017","27.0","GELENDZIK, RS","4","1,I","1","1,I","0","1,I","","","","","","","","","","","","","9.3","1,,I,20,","","","12.6","1,,,I","","","",""
"RSM00037004","1960-11","44.567","38.017","27.0","GELENDZIK, RS","7","1,I","4","1,I","0","1,I","","","","","","","","","","","","","21.5","1,,I,22,","","","65.1","1,,,I","","","",""
"RSM00037004","1960-12","44.567","38.017","27.0","GELENDZIK, RS","10",",I","5",",I","0",",I","","","","","","","","","","","","","21.1",",,I,15,","","","73.2",",,,I","","","",""
"RSM00037004","1961-01","44.567","38.017","27.0","GELENDZIK, RS","8",",I","6",",I","0",",I","","","","","","","","","","","","","10.6",",,I,24,","","","46.7",",,,I","","","",""
"RSM00037004","1961-02","44.567","38.017","27.0","GELENDZIK, RS","10",",I","3",",I","0",",I","","","","","","","","","","","","","13.9",",,I,07,","","","34.3",",,,I","","","",""
"RSM00037004","1961-03","44.567","38.017","27.0","GELENDZIK, RS","19",",I","12",",I","0",",I","","","","","","","","","","","","","22.2",",,I,06,","","","131.0",",,,I","","","",""
"RSM00037004","1961-04","44.567","38.017","27.0","GELENDZIK, RS","5",",I","2",",I","0",",I","","","","","","","","","","","","","13.0",",,I,26,","","","22.2",",,,I","","","",""
"RSM00037004","1961-05","44.567","38.017","27.0","GELENDZIK, RS","12",",I","3",",I","0",",I","","","","","","","","","","","","","15.9",",,I,28,","","","36.1",",,,I","","","",""
"RSM00037004","1961-06","44.567","38.017","27.0","GELENDZIK, RS","8",",I","6",",I","2",",I","","","","","","","","","","","","","30.6",",,I,05,","","","99.7",",,,I","","","",""
