"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MUM00041256","1983-01","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","0","1,S","0","1,S","0","1,S","0","3,S","0","3,S","0","4,S","27","4,S","0","4,S","14.6","3,S,23,","0.0","1,,S,31,+","29.5","4,S,03,","","","0.0","1,,,S","20.98","7,S","24.94","4,,,S","17.03","3,,,S"
"MUM00041256","1983-02","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","3","4,S","3","4,S","0","4,S","","","","","","","","","","","","","15.0","4,,S,13,","","","","","28.9","4,,,S","","","","","",""
"MUM00041256","1983-03","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","3",",S","1",",S","0",",S","","","","","0","2,S","29","2,S","0","2,S","","","3.0",",,S,31,","32.0","2,S,06,","","","4.3",",,,S","","","26.31","2,,,S","",""
"MUM00041256","1983-04","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","7","2,S","5","2,S","0","2,S","","","","","","","","","","","","","20.1","2,,S,13,","","","","","51.8","2,,,S","","","","","",""
"MUM00041256","1983-05","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","2","2,S","2","2,S","0","2,S","","","","","0","5,S","26","5,S","26","5,S","","","5.1","2,,S,17,","44.8","5,S,26,","","","9.2","2,,,S","","","40.69","5,,,S","",""
"MUM00041256","1983-06","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","1",",S","1",",S","1",",S","0","5,S","0","5,S","0","1,S","29","1,S","29","1,S","27.0","5,S,02,","61.0",",,S,23,","47.1","1,S,08,","","","61.0",",,,S","36.05","6,S","41.11","1,,,S","31.00","5,,,S"
"MUM00041256","1983-07","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","0","1,S","0","1,S","0","1,S","","","","","0","3,S","28","3,S","28","3,S","","","0.0","1,,S,31,+","44.6","3,S,05,","","","0.0","1,,,S","","","38.06","3,,,S","",""
"MUM00041256","1983-08","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","1","3,S","0","3,S","0","3,S","","","","","0","5,S","26","5,S","26","5,S","","","1.0","3,,S,11,","44.1","5,S,17,","","","1.0","3,,,S","","","36.56","5,,,S","",""
"MUM00041256","1983-09","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","0",",S","0",",S","0",",S","","","","","0","4,S","26","4,S","26","4,S","","","0.0",",,S,30,+","42.3","4,S,02,","","","0.0",",,,S","","","35.55","4,,,S","",""
"MUM00041256","1983-10","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","0",",S","0",",S","0",",S","","","","","0","4,S","27","4,S","23","4,S","","","0.0",",,S,31,+","40.0","4,S,04,+","","","0.0",",,,S","","","34.59","4,,,S","",""
"MUM00041256","1983-11","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","172.5","4,S","1",",S","0",",S","0",",S","0","3,S","0","3,S","0","1,S","29","1,S","2","1,S","16.7","3,S,05,","2.0",",,S,11,","33.3","1,S,02,","0.0","1,S","2.0",",,,S","24.97","4,S","30.17","1,,,S","19.77","3,,,S"
"MUM00041256","1983-12","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","1",",S","1",",S","0",",S","","","","","","","","","","","","","3.0",",,S,24,","","","","","3.0",",,,S","","","","","",""
"MUM00041256","1984-01","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","1","1,S","0","1,S","0","1,S","","","","","0","4,S","27","4,S","0","4,S","","","0.5","1,,S,25,","29.0","4,S,17,","","","0.5","1,,,S","","","25.46","4,,,S","",""
"MUM00041256","1984-02","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","0",",S","0",",S","0",",S","","","","","0","1,S","26","1,S","0","1,S","","","0.0",",,S,29,+","31.0","1,S,09,","","","0.0",",,,S","","","25.36","1,,,S","",""
"MUM00041256","1984-03","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","0","2,S","0","2,S","0","2,S","","","","","0","5,S","26","5,S","16","5,S","","","0.0","2,,S,31,+","38.2","5,S,13,","","","0.0","2,,,S","","","32.58","5,,,S","",""
"MUM00041256","1984-04","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","1","2,S","0","2,S","0","2,S","","","","","","","","","","","","","1.0","2,,S,26,","","","","","1.0","2,,,S","","","","","",""
"MUM00041256","1984-05","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","0",",S","0",",S","0",",S","","","","","0",",S","31",",S","31",",S","","","0.0",",,S,31,+","43.0",",S,22,","","","0.0",",,,S","","","39.36",",,,S","",""
"MUM00041256","1984-06","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","0",",S","0",",S","0",",S","","","","","","","","","","","","","0.0",",,S,30,+","","","","","0.0",",,,S","","","","","",""
"MUM00041256","1984-07","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","0","1,S","0","1,S","0","1,S","","","","","0","3,S","28","3,S","27","3,S","","","0.0","1,,S,31,+","45.5","3,S,04,","","","0.0","1,,,S","","","37.54","3,,,S","",""
"MUM00041256","1984-08","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","0",",S","0",",S","0",",S","0","5,S","0","5,S","0","1,S","30","1,S","30","1,S","23.1","5,S,05,","0.0",",,S,31,+","42.2","1,S,02,","","","0.0",",,,S","31.78","6,S","35.92","1,,,S","27.65","5,,,S"
"MUM00041256","1984-09","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","0",",S","0",",S","0",",S","","","","","0","2,S","28","2,S","28","2,S","","","0.0",",,S,30,+","43.5","2,S,08,","","","0.0",",,,S","","","37.76","2,,,S","",""
"MUM00041256","1984-10","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","0",",S","0",",S","0",",S","","","","","0","3,S","28","3,S","17","3,S","","","0.0",",,S,31,+","38.2","3,S,07,","","","0.0",",,,S","","","33.42","3,,,S","",""
"MUM00041256","1984-11","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","0","1,S","0","1,S","0","1,S","0","5,S","0","5,S","0","1,S","29","1,S","10","1,S","17.3","5,S,27,","0.0","1,,S,30,+","36.0","1,S,21,","","","0.0","1,,,S","25.77","6,S","31.37","1,,,S","20.17","5,,,S"
"MUM00041256","1984-12","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","","","","","1",",S","0",",S","0",",S","","","","","0","3,S","28","3,S","1","3,S","","","2.0",",,S,30,","32.5","3,S,06,","","","2.0",",,,S","","","27.41","3,,,S","",""
"MUM00041256","1985-01","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","113.2","S","113.2","4,S","0","1,S","0","1,S","0","1,S","0","3,S","0","3,S","0","1,S","30","1,S","0","1,S","15.8","3,S,09,","0.0","1,,S,31,+","31.2","1,S,04,","0.0","1,S","0.0","1,,,S","22.45","4,S","26.62","1,,,S","18.28","3,,,S"
