"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00368263","1983-08","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6",",6","2",",6","1",",6","","","","","","","31.0",",,6,12,","51.1",",,,6","",""
"USC00368263","1983-09","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","4",",6","3",",6","0",",6","","","","","","","11.4",",,6,13,","25.4",",,,6","",""
"USC00368263","1983-10","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","10",",6","8",",6","1",",6","","","","","","","54.6",",,6,24,","129.0",",,,6","",""
"USC00368263","1983-11","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","10",",6","8",",6","1",",6","","","","","","","38.4",",,6,11,","119.2",",,,6","",""
"USC00368263","1983-12","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","10",",6","9",",6","3",",6","","","","","","","33.5",",,6,13,","165.3",",,,6","",""
"USC00368263","1984-01","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","5",",6","5",",6","0",",6","3",",6","","","152",",,6,19,","16.5",",,6,19,","52.4",",,,6","381",",,,6"
"USC00368263","1984-02","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","9",",6","6",",6","0",",6","","","","","","","22.1",",,6,16,","86.9",",,,6","",""
"USC00368263","1984-03","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","9",",6","9",",6","2",",6","","","","","","","44.5",",,6,28,","155.5",",,,6","",""
"USC00368263","1984-04","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","11",",6","10",",6","1",",6","","","","","","","44.5",",,6,05,","116.7",",,,6","",""
"USC00368263","1984-05","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","13",",6","10",",6","2",",6","","","","","","","62.2",",,6,30,","195.9",",,,6","",""
"USC00368263","1984-06","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","4",",6","4",",6","1",",6","","","","","","","43.7",",,6,25,","79.1",",,,6","",""
"USC00368263","1984-07","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","13",",6","12",",6","4",",6","","","","","","","64.8",",,6,07,","266.6",",,,6","",""
"USC00368263","1984-08","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",6","3",",6","1",",6","","","","","","","31.2",",,6,06,","51.8",",,,6","",""
"USC00368263","1984-09","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","8",",6","5",",6","0",",6","","","","","","","21.1",",,6,04,","64.5",",,,6","",""
"USC00368263","1984-10","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","8",",6","6",",6","0",",6","","","","","","","18.3",",,6,02,","52.1",",,,6","",""
"USC00368263","1984-11","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","5",",6","4",",6","0",",6","","","","","","","22.1",",,6,05,","41.4",",,,6","",""
"USC00368263","1984-12","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","9",",6","7",",6","1",",6","","","","","","","27.9",",,6,06,","67.7",",,,6","",""
"USC00368263","1985-01","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",6","4",",6","0",",6","4",",6","","","102",",,6,18,","10.4",",,6,11,","33.2",",,,6","254",",,,6"
"USC00368263","1985-02","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","8",",6","5",",6","0",",6","4",",6","","","127",",,6,06,","24.6",",,6,13,","68.8",",,,6","279",",,,6"
"USC00368263","1985-03","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","8",",6","5",",6","0",",6","","","","","","","18.5",",,6,31,","51.7",",,,6","",""
"USC00368263","1985-04","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",6","2",",6","0",",6","","","","","","","18.5",",,6,01,","25.9",",,,6","",""
"USC00368263","1985-05","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","10",",6","7",",6","1",",6","","","","","","","58.4",",,6,03,","118.6",",,,6","",""
"USC00368263","1985-06","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","10",",6","7",",6","0",",6","","","","","","","19.1",",,6,16,","68.9",",,,6","",""
"USC00368263","1985-07","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","8",",6","7",",6","2",",6","","","","","","","38.1",",,6,26,","115.2",",,,6","",""
"USC00368263","1985-08","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","11",",6","6",",6","3",",6","","","","","","","64.0",",,6,08,","161.1",",,,6","",""
"USC00368263","1985-09","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",6","5",",6","2",",6","","","","","","","60.2",",,6,27,","130.5",",,,6","",""
"USC00368263","1985-10","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",6","4",",6","0",",6","","","","","","","24.4",",,6,03,","53.2",",,,6","",""
"USC00368263","1985-11","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","15",",6","10",",6","3",",6","","","","","","","43.2",",,6,17,","176.3",",,,6","",""
"USC00368263","1985-12","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6",",6","5",",6","0",",6","2",",6","","","64",",,6,06,","7.6",",,6,14,","25.4",",,,6","89",",,,6"
"USC00368263","1986-01","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","11",",6","8",",6","1",",6","1",",6","","","25",",,6,28,","58.4",",,6,26,","124.9",",,,6","48",",,,6"
"USC00368263","1986-02","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","12",",6","8",",6","0",",6","4",",6","","","107",",,6,07,","20.8",",,6,19,","82.6",",,,6","259",",,,6"
"USC00368263","1986-03","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6",",6","3",",6","0",",6","","","","","","","13.2",",,6,15,","36.3",",,,6","",""
"USC00368263","1986-04","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","11",",6","8",",6","2",",6","","","","","","","65.0",",,6,17,","152.3",",,,6","",""
"USC00368263","1986-05","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","4",",6","2",",6","1",",6","","","","","","","31.8",",,6,22,","36.9",",,,6","",""
"USC00368263","1986-06","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","5",",6","2",",6","0",",6","","","3","","","","20.3",",,6,12,","29.4",",,,6","",""
"USC00368263","1986-07","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","12",",6","8",",6","2",",6","","","","","","","41.9",",,6,19,","155.7",",,,6","",""
"USC00368263","1986-08","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","10","1,6","8","1,6","3","1,6","","","","","","","45.7","1,,6,01,","177.1","1,,,6","",""
"USC00368263","1986-09","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","9",",6","7",",6","2",",6","","","","","","","39.4",",,6,26,","97.0",",,,6","",""
"USC00368263","1986-10","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6",",6","5",",6","0",",6","","","","","","","16.5",",,6,27,","53.6",",,,6","",""
"USC00368263","1986-11","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","13",",6","12",",6","5",",6","","","","","","","49.0",",,6,27,","254.9",",,,6","",""
"USC00368263","1986-12","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",6","7",",6","2",",6","","","","","","","58.4",",,6,24,+","177.0",",,,6","",""
"USC00368263","1987-01","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","","","","","","","2",",6","","","305",",,6,23,","","","","","407",",,,6"
"USC00368263","1987-02","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","1","3,6","1","3,6","0","3,6","3",",6","","","432",",,6,23,","15.2","3,,6,28,","15.2","3,,,6","559",",,,6"
"USC00368263","1987-03","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","3",",6","3",",6","0",",6","","","","","","","20.3",",,6,30,","53.1",",,,6","",""
"USC00368263","1987-04","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","9",",6","8",",6","2",",6","","","","","","","40.6",",,6,03,","133.9",",,,6","",""
"USC00368263","1987-06","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","9",",6","8",",6","1",",6","","","","","","","49.5",",,6,22,","133.8",",,,6","",""
"USC00368263","1987-07","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","10",",6","8",",6","3",",6","","","","","","","57.2",",,6,03,","184.0",",,,6","",""
"USC00368263","1987-08","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6",",6","6",",6","2",",6","","","","","","","68.6",",,6,10,+","188.6",",,,6","",""
"USC00368263","1987-09","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","9",",6","9",",6","1",",6","","","","","","","40.6",",,6,18,","117.2",",,,6","",""
"USC00368263","1987-12","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","5",",6","4",",6","0",",6","","","","","","","17.8",",,6,15,","32.2",",,,6","",""
"USC00368263","1988-01","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6",",6","6",",6","0",",6","","","","","","","20.3",",,6,17,","79.4",",,,6","",""
"USC00368263","1988-02","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6",",6","6",",6","1",",6","","","","","","","47.0",",,6,11,","113.8",",,,6","",""
"USC00368263","1988-03","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","3",",6","3",",6","1",",6","","","","","","","29.2",",,6,26,","46.7",",,,6","",""
"USC00368263","1988-04","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",6","7",",6","1",",6","","","","","","","33.8",",,6,27,","80.8",",,,6","",""
"USC00368263","1988-05","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","13",",6","13",",6","0",",6","","","","","","","18.5",",,6,19,","112.4",",,,6","",""
"USC00368263","1988-06","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","2",",6","2",",6","0",",6","","","","","","","24.9",",,6,02,","27.4",",,,6","",""
"USC00368263","1988-07","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","10",",6","10",",6","2",",6","","","","","","","38.9",",,6,24,","167.9",",,,6","",""
"USC00368263","1988-10","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","5",",6","3",",6","1",",6","","","","","","","49.5",",,6,21,","68.5",",,,6","",""
"USC00368263","1988-11","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","9",",6","9",",6","2",",6","","","","","","","46.5",",,6,28,","169.5",",,,6","",""
"USC00368263","1988-12","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","3",",6","3",",6","0",",6","","","","","","","6.1",",,6,24,","17.5",",,,6","",""
"USC00368263","1989-01","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6",",6","4",",6","0",",6","","","","","","","19.1",",,6,15,","55.5",",,,6","",""
"USC00368263","1989-02","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6",",6","6",",6","1",",6","","","","","","","30.5",",,6,22,","86.8",",,,6","",""
"USC00368263","1989-03","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","9",",6","8",",6","1",",6","","","","","","","26.7",",,6,24,","118.1",",,,6","",""
"USC00368263","1989-04","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","5",",6","4",",6","1",",6","","","","","","","29.2",",,6,15,","58.7",",,,6","",""
"USC00368263","1989-05","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","11",",6","11",",6","4",",6","","","","","","","62.2",",,6,02,","247.2",",,,6","",""
"USC00368263","1989-06","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","14",",6","14",",6","4",",6","","","","","","","81.3",",,6,09,","311.3",",,,6","",""
"USC00368263","1989-07","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","11",",6","11",",6","3",",6","","","","","","","45.7",",,6,05,","202.7",",,,6","",""
"USC00368263","1989-08","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6",",6","5",",6","1",",6","","","","","","","27.9",",,6,12,","54.1",",,,6","",""
"USC00368263","1989-11","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",6","4",",6","0",",6","","","","","","","18.5",",,6,08,","50.3",",,,6","",""
"USC00368263","1989-12","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","2",",6","1",",6","0",",6","","","","","","","20.3",",,6,31,","20.8",",,,6","",""
"USC00368263","1990-02","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",6","5",",6","0",",6","","","","","","","8.9",",,6,22,","32.4",",,,6","",""
"USC00368263","1990-03","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","4",",6","4",",6","1",",6","","","","","","","27.9",",,6,17,","52.1",",,,6","",""
"USC00368263","1990-05","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","10",",6","10",",6","2",",6","","","","","","","61.0",",,6,30,","179.9",",,,6","",""
"USC00368263","1990-06","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6",",6","5",",6","3",",6","","","","","","","41.9",",,6,15,","103.4",",,,6","",""
"USC00368263","1990-07","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","9",",6","8",",6","1",",6","","","","","","","32.5",",,6,13,","118.3",",,,6","",""
"USC00368263","1990-08","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","12",",6","10",",6","2",",6","","","","","","","50.3",",,6,11,","159.0",",,,6","",""
"USC00368263","1990-09","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","4",",6","4",",6","1",",6","","","","","","","31.2",",,6,23,","56.5",",,,6","",""
"USC00368263","1990-11","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","3",",6","2",",6","1",",6","","","","","","","44.5",",,6,10,","54.1",",,,6","",""
"USC00368263","1990-12","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","10",",6","10",",6","1",",6","","","","","","","50.8",",,6,03,","155.4",",,,6","",""
"USC00368263","1991-01","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","8","1,6","8","1,6","2","1,6","1",",6","","","51",",,6,07,","41.4","1,,6,11,","116.7","1,,,6","51",",,,6"
"USC00368263","1991-02","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","5",",6","4",",6","0",",6","","","","","","","8.9",",,6,07,","28.0",",,,6","",""
"USC00368263","1991-03","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","9",",6","9",",6","1",",6","","","","","","","31.8",",,6,03,","104.0",",,,6","",""
"USC00368263","1991-04","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6",",6","5",",6","1",",6","","","","","","","26.7",",,6,21,","81.1",",,,6","",""
"USC00368263","1991-05","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","5",",6","4",",6","2",",6","","","","","","","49.5",",,6,06,","120.9",",,,6","",""
"USC00368263","1991-06","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","3",",6","3",",6","1",",6","","","","","","","50.8",",,6,18,","64.5",",,,6","",""
"USC00368263","1991-07","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","10",",6","8",",6","2",",6","","","","","","","66.0",",,6,14,","154.4",",,,6","",""
"USC00368263","1991-08","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6",",6","6",",6","2",",6","","","","","","","83.8",",,6,09,","181.9",",,,6","",""
"USC00368263","1991-09","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","4",",6","4",",6","2",",6","","","","","","","36.8",",,6,25,","89.3",",,,6","",""
"USC00368263","1991-10","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","3",",6","3",",6","0",",6","","","","","","","24.4",",,6,15,","49.8",",,,6","",""
"USC00368263","1991-11","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","5",",6","5",",6","1",",6","","","","","","","27.9",",,6,23,","72.3",",,,6","",""
"USC00368263","1991-12","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6",",6","6",",6","1",",6","","","","","","","34.3",",,6,02,","98.6",",,,6","",""
"USC00368263","1992-09","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","8",",6","7",",6","2",",6","","","","","","","48.3",",,6,26,","116.4",",,,6","",""
"USC00368263","1992-10","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","2",",6","2",",6","0",",6","","","","","","","17.8",",,6,10,","34.3",",,,6","",""
"USC00368263","1992-11","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",6","6",",6","2",",6","","","","","","","48.3",",,6,03,","134.5",",,,6","",""
"USC00368263","1993-01","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","3",",6","3",",6","0",",6","","","","","","","19.1",",,6,05,","50.9",",,,6","",""
"USC00368263","1993-02","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","2",",6","1",",6","0",",6","","","","","","","20.3",",,6,16,","21.3",",,,6","",""
"USC00368263","1993-03","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7","1,6","7","1,6","3","1,6","","","","","","","47.0","1,,6,04,","143.0","1,,,6","",""
"USC00368263","1993-04","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",6","6",",6","2",",6","","","","","","","45.2",",,6,16,","120.2",",,,6","",""
"USC00368263","1993-05","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",6","4",",6","1",",6","","","","","","","34.5",",,6,31,","62.7",",,,6","",""
"USC00368263","1993-06","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","5",",6","5",",6","0",",6","","","","","","","12.7",",,6,20,","34.5",",,,6","",""
"USC00368263","1993-07","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","4",",6","3",",6","2",",6","","","","","","","81.8",",,6,14,","165.6",",,,6","",""
"USC00368263","1993-08","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","3",",6","3",",6","2",",6","","","","","","","147.3",",,6,17,","180.3",",,,6","",""
"USC00368263","1993-09","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","11",",6","11",",6","2",",6","","","","","","","31.8",",,6,10,","169.8",",,,6","",""
"USC00368263","1993-11","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","4",",6","4",",6","1",",6","","","","","","","58.4",",,6,28,","95.9",",,,6","",""
"USC00368263","1994-01","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","5",",6","5",",6","4",",6","","","","","","","45.7",",,6,17,","163.1",",,,6","",""
"USC00368263","1994-06","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","3",",6","2",",6","1",",6","","","","","","","35.6",",,6,25,","44.2",",,,6","",""
"USC00368263","1994-07","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",6","7",",6","1",",6","","","","","","","80.0",",,6,14,","156.0",",,,6","",""
"USC00368263","1994-09","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","3",",6","3",",6","1",",6","","","","","","","26.7",",,6,22,","50.6",",,,6","",""
"USC00368263","1994-11","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6",",6","4",",6","1",",6","","","","","","","36.1",",,6,27,","83.4",",,,6","",""
"USC00368263","1994-12","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","4",",6","4",",6","0",",6","","","","","","","20.8",",,6,10,","55.3",",,,6","",""
