"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00260770","1890-03","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","9",",6","3",",6","0",",6","","","","","0",",6","25",",6","5",",6","0",",6","0",",6","","","-12.2",",6,10,","","","","","6.6",",,6,19,","11.7",",6,15,","3497.7","6","526.1",",6","19.6",",,,6","","","1.36",",6","6.29",",,,6","-3.56",",,,6"
"USC00260770","1890-05","38.6","-116.883333","2468.9","BELMONT, NV US","","","0.3",",6","9",",6","3",",6","0",",6","","","","","0",",6","3",",6","0",",6","12",",6","0",",6","","","-1.1",",6,11,+","","","","","11.9",",,6,07,","26.1",",6,25,","","","204.4",",6","30.1",",,,6","","","11.75",",6","17.90",",,,6","5.59",",,,6"
"USC00260770","1890-06","38.6","-116.883333","2468.9","BELMONT, NV US","","","4.5","1,6","0",",6","0",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","21",",6","0",",6","","","0.6","1,6,02,","","","","","0.0",",T,6,29,","28.3",",6,28,","","","109.2",",6","0.0",",T,,6","","","14.75","1,6","21.83",",,,6","7.67","1,,,6"
"USC00260770","1890-07","38.6","-116.883333","2468.9","BELMONT, NV US","","","113.8",",6","1",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","4",",6","","","8.9",",6,10,","","","","","3.3",",,6,20,","33.9",",6,27,+","0.8","6","0.8",",6","3.3",",,,6","","","21.98",",6","29.28",",,,6","14.67",",,,6"
"USC00260770","1890-08","38.6","-116.883333","2468.9","BELMONT, NV US","","","33.1",",6","11",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","26",",6","1",",6","","","8.9",",6,30,+","","","","","4.3",",,6,12,","32.2",",6,03,","26.3","6","25.5",",6","23.9",",,,6","","","18.58",",6","24.81",",,,6","12.35",",,,6"
"USC00260770","1890-09","38.6","-116.883333","2468.9","BELMONT, NV US","","","2.3",",6","4",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","22",",6","0",",6","","","3.3",",6,29,","","","","","23.1",",,6,29,","27.2",",6,14,","107.6","6","81.3",",6","44.5",",,,6","","","15.70",",6","22.48",",,,6","8.92",",,,6"
"USC00260770","1890-10","38.6","-116.883333","2468.9","BELMONT, NV US","","","0.0",",6","3",",6","2",",6","0",",6","","","","","0",",6","7",",6","0",",6","0",",6","0",",6","","","-2.8",",6,11,+","","","","","4.1",",,6,09,","20.6",",6,25,","403.6","6","296.0",",6","8.1",",,,6","","","8.79",",6","13.99",",,,6","3.58",",,,6"
"USC00260770","1890-11","38.6","-116.883333","2468.9","BELMONT, NV US","","","0.0",",6","1",",6","0",",6","0",",6","","","0",",6","0",",6","23",",6","0",",6","0",",6","0",",6","","","-7.2",",6,11,","","","23",",,6,06,","2.3",",,6,06,","18.9",",6,03,","811.5","6","407.9",",6","2.3",",,,6","23",",,,6","4.74",",6","11.37",",,,6","-1.90",",,,6"
"USC00260770","1890-12","38.6","-116.883333","2468.9","BELMONT, NV US","","","0.0",",6","","","","","","","","","","","0",",6","30",",6","6",",6","0",",6","0",",6","","","-12.2",",6,08,","","","","","","","12.2",",6,01,","1386.1","6","574.6",",6","","","","","-0.20",",6","4.46",",,,6","-4.86",",,,6"
"USC00260770","1891-01","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","3",",6","0",",6","0",",6","","","0",",6","0",",6","31",",6","10",",6","0",",6","0",",6","","","-15.0",",6,11,+","","","20",",,6,26,","2.0",",,6,26,","8.9",",6,21,","2065.5","6","679.4",",6","3.1",",,,6","31",",,,6","-3.58",",6","1.56",",,,6","-8.73",",,,6"
"USC00260770","1891-02","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","","","","","","","","","","","1",",6","28",",6","9",",6","0",",6","0",",6","","","-18.9",",6,08,","","","","","","","4.4",",6,28,+","2686.7","6","621.2",",6","","","","","-3.85",",6","0.69",",,,6","-8.40",",,,6"
"USC00260770","1891-03","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","","","","","","","","","3",",6","0",",6","29",",6","4",",6","0",",6","0",",6","","","-12.2",",6,05,","","","76",",,6,22,","","","13.9",",6,21,","3249.3","6","562.6",",6","","","193",",,,6","0.18",",6","5.28",",,,6","-4.91",",,,6"
"USC00260770","1891-04","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","","","","","","","","","","","0",",6","17",",6","0",",6","1",",6","0",",6","","","-10.6",",6,07,","","","","","","","22.2",",6,30,","3623.2","6","373.9",",6","","","","","5.87",",6","11.89",",,,6","-0.15",",,,6"
"USC00260770","1891-05","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","","","","","","","","","0",",6","0",",6","6",",6","0",",6","7",",6","0",",6","","","-1.1",",6,07,","","","0",",,6,31,+","","","23.3",",6,05,","3886.7","6","263.5",",6","","","0",",,,6","9.83",",6","15.76",",,,6","3.91",",,,6"
"USC00260770","1891-06","38.6","-116.883333","2468.9","BELMONT, NV US","8.1","6","8.1",",6","7",",6","3",",6","0",",6","","","","","0",",6","1",",6","0",",6","18",",6","0",",6","","","0.0",",6,21,","","","","","16.5",",,6,11,","28.9",",6,30,+","4048.8","6","162.1",",6","30.3",",,,6","","","13.20",",6","20.31",",,,6","6.09",",,,6"
"USC00260770","1891-07","38.6","-116.883333","2468.9","BELMONT, NV US","62.0","6","53.9",",6","6",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","0",",6","","","2.8",",6,11,","","","","","13.2",",,6,28,","31.7",",6,21,+","29.4","6","29.4",",6","29.4",",,,6","","","19.12",",6","26.68",",,,6","11.57",",,,6"
"USC00260770","1891-08","38.6","-116.883333","2468.9","BELMONT, NV US","119.7","6","57.7",",6","7",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","2.2",",6,06,","","","","","13.5",",,6,15,","30.6",",6,22,+","48.8","6","19.4",",6","32.8",",,,6","","","19.57",",6","26.78",",,,6","12.36",",,,6"
"USC00260770","1891-09","38.6","-116.883333","2468.9","BELMONT, NV US","132.3","6","12.6",",6","11",",6","3",",6","0",",6","","","","","0",",6","5",",6","0",",6","15",",6","0",",6","","","-7.8",",6,30,","","","","","9.1",",,6,06,","27.8",",6,01,","214.2","6","165.4",",6","27.0",",,,6","","","13.24",",6","19.72",",,,6","6.75",",,,6"
"USC00260770","1891-10","38.6","-116.883333","2468.9","BELMONT, NV US","132.3","6","0.0","3,6","0",",6","0",",6","0",",6","","","","","0","3,6","4","3,6","1","3,6","2","3,6","0","3,6","","","-6.7","3,6,01,","","","","","0.0",",T,6,01,","21.1","3,6,07,+","431.6","6","217.4","3,6","0.0",",T,,6","","","10.57","3,6","17.25","3,,,6","3.88","3,,,6"
"USC00260770","1891-11","38.6","-116.883333","2468.9","BELMONT, NV US","132.3","6","0.0",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","18",",6","0",",6","0",",6","0",",6","","","-9.4",",6,14,","","","0",",T,6,19,","0.0",",T,6,19,","17.2",",6,04,+","829.7","6","398.1",",6","0.0",",T,,6","0",",T,,6","5.06",",6","11.40",",,,6","-1.27",",,,6"
"USC00260770","1891-12","38.6","-116.883333","2468.9","BELMONT, NV US","132.3","6","0.0",",6","12","3,6","5","3,6","0","3,6","","","","","3",",6","31",",6","20",",6","0",",6","0",",6","","","-23.9",",6,24,","","","","","8.4","3,,6,03,","9.4",",6,15,+","1574.5","6","744.8",",6","32.0","3,,,6","","","-5.69",",6","-0.99",",,,6","-10.39",",,,6"
"USC00260770","1892-01","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0","2,6","7","2,6","1","2,6","0","2,6","","","","","0","2,6","29","2,6","5","2,6","0","2,6","0","2,6","","","-13.9","2,6,17,","","","","","3.8","2,,6,29,","8.3","2,6,29,+","2178.8","6","604.3","2,6","7.7","2,,,6","","","-2.51","2,6","2.81","2,,,6","-7.82","2,,,6"
"USC00260770","1892-02","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","9",",6","5",",6","0",",6","","","","","1",",6","29",",6","7",",6","0",",6","0",",6","","","-17.8",",6,08,","","","","","22.9",",,6,04,","10.6",",6,27,","2735.7","6","556.9",",6","41.8",",,,6","","","-0.87",",6","3.73",",,,6","-5.47",",,,6"
"USC00260770","1892-03","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","","","","","","","","","","","0",",6","25",",6","4",",6","0",",6","0",",6","","","-10.0",",6,30,","","","","","","","16.7",",6,11,","3239.0","6","503.3",",6","","","","","2.10",",6","7.43",",,,6","-3.23",",,,6"
"USC00260770","1892-04","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0","2,6","4",",6","1",",6","0",",6","","","","","0","1,6","18","1,6","1","1,6","0","1,6","0","1,6","","","-10.0","1,6,04,","","","","","2.5",",,6,02,","16.7","1,6,24,","3616.1","6","377.1","1,6","4.9",",,,6","","","4.70","2,6","11.08","1,,,6","-1.68","1,,,6"
"USC00260770","1892-05","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","","","","","","","","","2",",6","0",",6","12",",6","0",",6","8",",6","0",",6","","","-6.7",",6,04,","","","229",",,6,04,","","","26.7",",6,19,","3915.9","6","299.8",",6","","","381",",,,6","8.66",",6","15.31",",,,6","2.02",",,,6"
"USC00260770","1892-06","38.6","-116.883333","2468.9","BELMONT, NV US","29.7","6","29.7",",6","4",",6","1",",6","0",",6","","","","","0",",6","6",",6","0",",6","19",",6","2",",6","","","-2.8",",6,09,","","","","","3.0",",,6,09,","32.2",",6,27,+","4062.6","6","146.7",",6","4.6",",,,6","","","14.43",",6","22.44",",,,6","6.42",",,,6"
"USC00260770","1892-07","38.6","-116.883333","2468.9","BELMONT, NV US","76.2","6","46.5",",6","2",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","5.0",",6,10,","","","","","4.1",",,6,08,","31.7",",6,03,","11.9","6","11.9",",6","5.1",",,,6","","","19.45",",6","27.96",",,,6","10.94",",,,6"
"USC00260770","1892-08","38.6","-116.883333","2468.9","BELMONT, NV US","145.4","6","69.2",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","6.7",",6,27,","","","","","","","31.1",",6,01,","19.4","6","7.5",",6","","","","","20.33",",6","28.14",",,,6","12.52",",,,6"
"USC00260770","1892-09","38.6","-116.883333","2468.9","BELMONT, NV US","151.6","6","6.2",",6","1",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","26",",6","0",",6","","","1.1",",6,19,","","","","","0.8",",,6,28,","27.8",",6,11,","88.1","6","68.7",",6","0.8",",,,6","","","16.25",",6","23.64",",,,6","8.86",",,,6"
"USC00260770","1892-10","38.6","-116.883333","2468.9","BELMONT, NV US","151.6","6","0.0",",6","","","","","","","","","","","0",",6","17",",6","0",",6","5",",6","0",",6","","","-9.4",",6,16,+","","","","","","","23.3",",6,04,+","439.6","6","351.5",",6","","","","","6.99",",6","13.85",",,,6","0.14",",,,6"
"USC00260770","1892-11","38.6","-116.883333","2468.9","BELMONT, NV US","151.6","6","0.0",",6","1",",6","1",",6","0",",6","","","1",",6","0",",6","24",",6","4",",6","0",",6","0",",6","","","-12.8",",6,25,","","","51",",,6,24,","4.6",",,6,24,","16.7",",6,11,","898.0","6","458.4",",6","4.6",",,,6","51",",,,6","3.05",",6","8.85",",,,6","-2.74",",,,6"
"USC00260770","1892-12","38.6","-116.883333","2468.9","BELMONT, NV US","151.6","6","0.0","2,6","11",",6","4",",6","0",",6","","","","","3","1,6","28","1,6","15","1,6","0","1,6","0","1,6","","","-18.3","1,6,13,","","","","","22.1",",,6,24,","7.2","1,6,26,","1576.3","6","678.3","1,6","52.5",",,,6","","","-4.94","2,6","-0.56","1,,,6","-9.33","1,,,6"
"USC00260770","1893-01","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","6",",6","3",",6","1",",6","","","2",",6","0",",6","28",",6","3",",6","0",",6","0",",6","","","-12.2",",6,31,+","","","89",",,6,15,","25.4",",,6,30,","13.3",",6,05,","2133.6","6","557.3",",6","41.2",",,,6","178",",,,6","0.36",",6","5.79",",,,6","-5.08",",,,6"
"USC00260770","1893-02","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","5",",6","2",",6","0",",6","","","1",",6","2",",6","28",",6","11",",6","0",",6","0",",6","","","-20.6",",6,15,","","","381",",,6,09,","20.3",",,6,09,","7.8",",6,18,","2759.1","6","625.5",",6","41.5",",,,6","394",",,,6","-4.01",",6","1.15",",,,6","-9.16",",,,6"
"USC00260770","1893-03","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","11","1,6","7","1,6","0","1,6","","","","","0",",6","28",",6","11",",6","0",",6","0",",6","","","-16.1",",6,12,","","","","","11.4","1,,6,20,","15.0",",6,28,","3368.7","6","609.6",",6","48.0","1,,,6","","","-1.33",",6","3.39",",,,6","-6.05",",,,6"
"USC00260770","1893-04","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","9","3,6","4","3,6","0","3,6","","","4",",6","0",",6","25",",6","2",",6","0",",6","0",",6","","","-11.1",",6,06,","","","64",",,6,07,","5.1","3,,6,09,","16.1",",6,04,","3835.2","6","466.5",",6","16.9","3,,,6","165",",,,6","2.78",",6","9.16",",,,6","-3.60",",,,6"
"USC00260770","1893-05","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","3",",6","0",",6","0",",6","","","0",",6","0",",6","15",",6","0",",6","9",",6","0",",6","","","-3.9",",6,24,","","","0",",T,6,24,+","0.5",",,6,02,","26.1",",6,11,","4114.1","6","278.9",",6","1.1",",,,6","0",",T,,6","9.34",",6","16.95",",,,6","1.72",",,,6"
"USC00260770","1893-06","38.6","-116.883333","2468.9","BELMONT, NV US","6.9","6","6.9","2,6","0",",6","0",",6","0",",6","","","","","0","1,6","0","1,6","0","1,6","26","1,6","0","1,6","","","1.1","1,6,13,","","","","","0.0",",,6,30,+","29.4","1,6,17,","4183.2","6","69.1","1,6","0.0",",,,6","","","16.22","2,6","25.10","1,,,6","7.33","1,,,6"
"USC00260770","1893-07","38.6","-116.883333","2468.9","BELMONT, NV US","49.8","6","42.9","1,6","3",",6","2",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","30",",6","0",",6","","","6.7","1,6,04,","","","","","10.4",",,6,25,","31.7",",6,18,+","13.3","6","13.3",",6","18.0",",,,6","","","19.27","1,6","27.03",",,,6","11.52","1,,,6"
"USC00260770","1893-08","38.6","-116.883333","2468.9","BELMONT, NV US","77.1","6","27.3","1,6","7",",6","2",",6","0",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","0","1,6","","","9.4",",6,29,+","","","","","5.6",",,6,01,","29.4","1,6,24,+","26.7","6","13.4","1,6","14.9",",,,6","","","18.75","1,6","25.53","1,,,6","11.98",",,,6"
"USC00260770","1893-09","38.6","-116.883333","2468.9","BELMONT, NV US","77.1","6","0.0",",6","7",",6","1",",6","0",",6","","","1",",6","0",",6","4",",6","0",",6","10",",6","0",",6","","","-2.2",",6,30,+","","","76",",,6,13,","13.0",",,6,13,","23.9",",6,24,+","215.5","6","188.8",",6","16.9",",,,6","86",",,,6","12.04",",6","18.63",",,,6","5.45",",,,6"
"USC00260770","1893-10","38.6","-116.883333","2468.9","BELMONT, NV US","77.1","6","0.0",",6","2",",6","0",",6","0",",6","","","0",",6","0",",6","14",",6","0",",6","1",",6","0",",6","","","-3.9",",6,17,+","","","0",",T,6,22,+","0.8",",,6,22,","21.1",",6,13,","537.1","6","321.6",",6","1.1",",,,6","0",",T,,6","7.96",",6","14.84",",,,6","1.08",",,,6"
"USC00260770","1893-11","38.6","-116.883333","2468.9","BELMONT, NV US","77.1","6","0.0",",6","","","","","","","","","","","0",",6","26",",6","1",",6","0",",6","0",",6","","","-14.4",",6,16,","","","","","","","13.9",",6,04,","1029.8","6","492.7",",6","","","","","1.91",",6","7.65",",,,6","-3.83",",,,6"
"USC00260770","1893-12","38.6","-116.883333","2468.9","BELMONT, NV US","77.1","6","0.0",",6","5",",6","5",",6","0",",6","","","","","0",",6","31",",6","8",",6","0",",6","0",",6","","","-13.3",",6,29,+","","","","","7.6",",,6,22,","12.2",",6,01,","1612.7","6","582.9",",6","26.6",",,,6","","","-0.47",",6","4.72",",,,6","-5.66",",,,6"
"USC00260770","1894-01","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0","1,6","10",",6","3",",6","0",",6","","","","","7","1,6","30","1,6","15",",6","0",",6","0",",6","","","-24.4","1,6,05,","","","","","7.1",",,6,15,","6.7",",6,29,","2362.3","6","749.6",",6","26.5",",,,6","","","-6.57","1,6","-0.77",",,,6","-12.37","1,,,6"
"USC00260770","1894-02","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","6",",6","1",",6","1",",6","","","","","6",",6","28",",6","16",",6","0",",6","0",",6","","","-20.6",",6,10,","","","","","27.9",",,6,08,","8.3",",6,27,+","3050.5","6","688.2",",6","30.9",",,,6","","","-6.25",",6","-0.84",",,,6","-11.65",",,,6"
"USC00260770","1894-03","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","5",",6","2",",6","0",",6","","","","","1",",6","24",",6","9",",6","0",",6","0",",6","","","-17.8",",6,04,","","","","","5.6",",,6,04,+","16.7",",6,25,","3598.1","6","547.6",",6","13.0",",,,6","","","0.67",",6","6.40",",,,6","-5.06",",,,6"
"USC00260770","1894-04","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","4",",6","2",",6","0",",6","","","","","0",",6","16",",6","1",",6","1",",6","0",",6","","","-8.9",",6,16,","","","","","9.9",",,6,21,","21.1",",6,10,","3963.4","6","365.3",",6","18.3",",,,6","","","6.16",",6","12.83",",,,6","-0.52",",,,6"
"USC00260770","1894-05","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","2",",6","2",",6","0",",6","","","2",",6","0",",6","5",",6","0",",6","8",",6","0",",6","","","-5.0",",6,15,","","","76",",,6,14,","10.2",",,6,14,","23.9",",6,23,","4182.4","6","219.0",",6","13.8",",,,6","101",",,,6","11.27",",6","18.10",",,,6","4.44",",,,6"
"USC00260770","1894-06","38.6","-116.883333","2468.9","BELMONT, NV US","0.3","6","0.3",",6","4",",6","2",",6","0",",6","","","0",",6","0",",6","6",",6","0",",6","15",",6","0",",6","","","-5.0",",6,11,+","","","15",",,6,17,","15.7",",,6,17,","28.9",",6,29,+","4386.0","6","203.6",",6","21.5",",,,6","15",",,,6","11.56",",6","19.15",",,,6","3.96",",,,6"
"USC00260770","1894-07","38.6","-116.883333","2468.9","BELMONT, NV US","52.0","6","51.7",",6","9",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","7.8",",6,16,","","","","","16.5",",,6,10,","31.7",",6,09,","8.6","6","8.6",",6","24.8",",,,6","","","19.72",",6","26.85",",,,6","12.60",",,,6"
"USC00260770","1894-08","38.6","-116.883333","2468.9","BELMONT, NV US","82.4","6","30.4",",6","10",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","8.9",",6,10,","","","","","4.6",",,6,21,","30.0",",6,16,","22.5","6","13.9",",6","13.6",",,,6","","","18.86",",6","25.55",",,,6","12.17",",,,6"
"USC00260770","1894-09","38.6","-116.883333","2468.9","BELMONT, NV US","82.7","6","0.3",",6","3","1,6","2","1,6","0","1,6","","","","","0",",6","6",",6","0",",6","21",",6","0",",6","","","-4.4",",6,30,","","","","","3.8","1,,6,29,","26.7",",6,22,","168.6","6","146.1",",6","8.3","1,,,6","","","13.47",",6","21.57",",,,6","5.37",",,,6"
"USC00260770","1894-10","38.6","-116.883333","2468.9","BELMONT, NV US","82.7","6","0.0","1,6","2",",6","0",",6","0",",6","","","","","0","1,6","10","1,6","0",",6","10",",6","0",",6","","","-7.2","1,6,27,","","","","","1.3",",,6,17,","23.3",",6,15,","440.5","6","271.9",",6","2.3",",,,6","","","9.35","1,6","16.94",",,,6","1.76","1,,,6"
"USC00260770","1894-11","38.6","-116.883333","2468.9","BELMONT, NV US","82.7","6","0.0",",6","","","","","","","","","","","0",",6","12",",6","0",",6","0",",6","0",",6","","","-10.0",",6,22,","","","","","","","20.0",",6,14,+","766.7","6","326.2",",6","","","","","7.46",",6","15.41",",,,6","-0.49",",,,6"
"USC00260770","1894-12","38.6","-116.883333","2468.9","BELMONT, NV US","82.7","6","0.0","1,6","12","1,6","7","1,6","0","1,6","","","","","2","1,6","30","1,6","20",",6","0",",6","0",",6","","","-18.9","1,6,25,","","","","","14.7","1,,6,19,+","7.2",",6,03,+","1464.4","6","697.7",",6","53.4","1,,,6","","","-4.92","1,6","-0.32",",,,6","-9.52","1,,,6"
"USC00260770","1895-01","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","10",",6","5",",6","0",",6","","","","","5",",6","31",",6","25",",6","0",",6","0",",6","","","-21.1",",6,27,","","","","","12.2",",,6,18,","5.6",",6,12,","2226.1","6","761.7",",6","41.1",",,,6","","","-6.24",",6","-1.84",",,,6","-10.64",",,,6"
"USC00260770","1895-02","38.6","-116.883333","2468.9","BELMONT, NV US","0.0","6","0.0",",6","5","4,6","2","4,6","1","4,6","","","3",",6","0",",6","28",",6","8",",6","0",",6","0",",6","","","-16.1",",6,14,","","","305",",,6,12,","25.9","4,,6,11,","7.2",",6,24,+","2813.6","6","587.5",",6","47.2","4,,,6","534",",,,6","-2.65",",6","2.39",",,,6","-7.69",",,,6"
