"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00345713","1982-07","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","","","292.3",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","","","","","19.4",",0,08,","0",",,0,31,+","0",",,0,31,+","51.1",",,0,07,","37.2",",0,23,","169.6","1,,,0","0.0","0","0.0",",0","","","","","93.2",",,,0","0",",,,0","27.76",",0","33.40",",,,0","22.12",",,,0","",""
"USC00345713","1982-08","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","","","271.8","4,0","5",",0","3",",0","1",",0","0",",0","0",",0","0","4,0","0","4,0","0","2,0","29","2,0","26","2,0","","","","","20.0","4,0,28,","0",",,0,31,+","0",",,0,31,+","31.8",",,0,01,","38.3","2,0,28,+","185.1","2,,,0","0.0","0","0.0","2,0","","","","","51.9",",,,0","0",",,,0","28.43","4,0","34.68","2,,,0","22.19","4,,,0","",""
"USC00345713","1982-09","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","","","172.4","1,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","20",",0","","","","","4.4","1,0,26,","0",",,0,30,+","0",",,0,30,+","4.6",",,0,20,","37.8",",0,13,","136.4",",,,0","9.7","0","9.7",",0","17.85",",,,0","32.93",",,,0","4.6",",,,0","0",",,,0","24.00","1,0","32.46",",,,0","15.53","1,,,0","513",",,,0"
"USC00345713","1982-10","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","","","55.1","4,0","3",",0","3",",0","2",",0","0",",0","0",",0","0","4,0","0","4,0","0","1,0","27","1,0","6","1,0","","","","","0.6","4,0,25,","0",",,0,31,+","0",",,0,31,+","41.9",",,0,09,","35.6","1,0,06,+","","","58.8","0","49.1","1,0","","","","","87.6",",,,0","0",",,,0","18.49","4,0","27.09","1,,,0","9.90","4,,,0","",""
"USC00345713","1982-11","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","","","10.3","1,0","11",",0","6",",0","3",",0","0",",0","0",",0","0","1,0","9","1,0","0",",0","13",",0","0",",0","","","","","-6.1","1,0,15,","0",",,0,30,+","0",",,0,30,+","44.2",",,0,27,","28.9",",0,01,","","","282.9","0","224.1",",0","","","","","138.4",",,,0","0",",,,0","11.07","1,0","17.41",",,,0","4.73","1,,,0","1163",",,,0"
"USC00345713","1982-12","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","","","3.9",",0","10",",0","6",",0","3",",0","0",",0","0",",0","0",",0","11",",0","0",",0","5",",0","0",",0","","","","","-8.3",",0,12,","0",",,0,31,+","15",",,0,12,","61.0",",,0,02,","27.8",",0,02,","","","600.5","0","317.6",",0","","","10.88","4,,,0","182.9",",,,0","15",",,,0","8.21",",0","14.27",",,,0","2.15",",,,0","1476",",,,0"
"USC00345713","1983-01","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","0.0","0","0.0","3,0","7",",0","5",",0","0",",0","0","2,0","0","1,0","0","3,0","24","3,0","0",",0","1",",0","0",",0","","","","","-7.2","3,0,16,","0","2,,0,31,+","0","1,,0,31,+","16.8",",,0,26,","22.8",",0,14,","","","981.0","0","380.5",",0","","","","","35.3",",,,0","0","1,,,0","4.88","3,0","11.45",",,,0","-1.69","3,,,0","",""
"USC00345713","1983-02","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","0.0","0","0.0","5,0","7","1,0","5","1,0","3","1,0","","","0","1,0","0","5,0","7","5,0","0","1,0","2","1,0","0","1,0","","","","","-4.4","5,0,04,","","","0","1,,0,28,+","54.6","1,,0,21,","25.6","1,0,28,","","","1224.3","0","243.3","1,0","","","","","132.3","1,,,0","0","1,,,0","7.72","5,0","13.36","1,,,0","2.08","5,,,0","",""
"USC00345713","1983-03","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","1.1","0","1.1","4,0","6","2,0","4","2,0","1","2,0","0",",0","0",",0","0","4,0","4","4,0","0","2,0","5","2,0","0","2,0","","","","","-4.4","4,0,22,","0",",,0,31,+","0",",,0,31,+","30.7","2,,0,26,","27.8","2,0,03,","","","1443.5","0","219.2","2,0","","","","","67.8","2,,,0","0",",,,0","10.32","4,0","17.12","2,,,0","3.52","4,,,0","",""
"USC00345713","1983-04","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","16.4","0","15.3","3,0","9",",0","8",",0","0",",0","0",",0","0",",0","0","1,0","2","1,0","0","2,0","17","2,0","0","2,0","","","","","-1.1","1,0,14,+","0",",,0,30,+","0",",,0,30,+","14.5",",,0,13,","30.6","2,0,12,","108.9","1,,,0","1570.3","0","126.8","2,0","7.46",",,,0","19.70",",,,0","57.8",",,,0","0",",,,0","14.25","3,0","21.65","2,,,0","6.84","1,,,0","2347",",,,0"
"USC00345713","1983-05","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","71.5","0","55.1","5,0","12",",0","11",",0","4",",0","0",",0","0",",0","0","4,0","0","4,0","0","1,0","29","1,0","0","1,0","","","","","5.0","4,0,04,","0",",,0,31,+","0",",,0,31,+","63.5",",,0,27,","31.1","1,0,27,+","128.2","4,,,0","1584.5","0","14.2","1,0","14.28","1,,,0","27.53","1,,,0","257.2",",,,0","0",",,,0","19.89","5,0","27.02","1,,,0","12.76","4,,,0","1288","1,,,0"
"USC00345713","1983-06","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","212.5","0","141.0","2,0","7","3,0","7","3,0","1","3,0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","28","2,0","10","2,0","","","","","8.9","2,0,01,","0",",,0,30,+","0",",,0,30,+","49.0","3,,0,28,","34.4","2,0,23,+","127.3","5,,,0","1587.9","0","3.4","2,0","16.98","2,,,0","32.01","3,,,0","111.3",",a,,0","0",",,,0","23.25","2,0","30.94","2,,,0","15.56","2,,,0","",""
"USC00345713","1983-07","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","507.1","0","294.6",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","","","15.0",",0,08,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,05,","38.3",",0,26,","170.5",",,,0","0.0","0","0.0",",0","20.73",",,,0","34.54",",,,0","51.6",",,,0","0",",,,0","27.84",",0","34.57",",,,0","21.10",",,,0","",""
"USC00345713","1983-08","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","843.7","0","336.6",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","20.0",",0,13,+","0",",,0,31,+","0",",,0,31,+","25.1",",,0,02,","39.4",",0,28,+","154.9","1,,,0","0.0","0","0.0",",0","18.99",",,,0","32.05",",,,0","63.0",",,,0","0",",,,0","29.19",",0","36.65",",,,0","21.73",",,,0","297",",,,0"
"USC00345713","1983-09","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","1044.3","0","200.6","1,0","5",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","21",",0","","","","","3.9","1,0,22,","0",",,0,30,+","0",",,0,30,+","22.9",",,0,16,","37.8",",0,13,","122.4",",,,0","12.2","0","12.2",",0","12.73","2,,,0","25.84","2,,,0","53.7",",,,0","0",",,,0","24.77","1,0","32.93",",,,0","16.61","1,,,0","544",",,,0"
"USC00345713","1983-10","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","1081.3","0","37.0","3,0","7",",0","6",",0","1",",0","0",",0","0",",0","0","3,0","0","3,0","0",",0","30",",0","3",",0","","","","","0.6","3,0,26,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,21,","33.3",",0,05,","88.6",",,,0","56.7","0","44.5",",0","8.02","1,,,0","22.11","1,,,0","89.4",",,,0","0",",,,0","18.08","3,0","26.65",",,,0","9.50","3,,,0","",""
