"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000VGDR","1998-01","36.6128","-76.5542","9.1","GREAT DISMAL NWR VIRGINIA, VA US","6.1","U","6.1",",U","0",",U","14",",U","0",",U","4",",U","0",",U","-8.3",",U,01,","23.9",",U,06,","","","350.2",",U","7.23",",U","12.82",",,,U","1.65",",,,U"
"USR0000VGDR","1998-02","36.6128","-76.5542","9.1","GREAT DISMAL NWR VIRGINIA, VA US","6.1","U","0.0",",U","0",",U","10",",U","0",",U","1",",U","0",",U","-5.6",",U,01,","22.8",",U,28,","","","292.5",",U","7.89",",U","13.30",",,,U","2.48",",,,U"
"USR0000VGDR","1998-03","36.6128","-76.5542","9.1","GREAT DISMAL NWR VIRGINIA, VA US","22.8","U","16.7","2,U","0","1,U","12","1,U","0","1,U","7","1,U","0","1,U","-6.1","1,U,13,+","30.0","1,U,30,","","","257.6","1,U","10.11","2,U","16.14","1,,,U","4.08","1,,,U"
"USR0000VGDR","1998-04","36.6128","-76.5542","9.1","GREAT DISMAL NWR VIRGINIA, VA US","38.9","U","16.1",",U","0",",U","5",",U","0",",U","14",",U","0",",U","-1.1",",U,13,+","28.3",",U,08,","","","145.0",",U","14.04",",U","20.97",",,,U","7.11",",,,U"
"USR0000VGDR","1998-05","36.6128","-76.5542","9.1","GREAT DISMAL NWR VIRGINIA, VA US","111.0","U","72.1","1,U","0","1,U","0","1,U","0","1,U","24","1,U","5","1,U","5.6","1,U,15,","34.4","1,U,30,","","","25.0","1,U","19.91","1,U","26.33","1,,,U","13.48","1,,,U"
"USR0000VGDR","1998-06","36.6128","-76.5542","9.1","GREAT DISMAL NWR VIRGINIA, VA US","282.8","U","171.8",",U","0",",U","0",",U","0",",U","30",",U","14",",U","5.6",",U,08,","36.1",",U,27,+","","","6.3",",U","23.85",",U","30.15",",,,U","17.55",",,,U"
"USR0000VGDR","1998-07","36.6128","-76.5542","9.1","GREAT DISMAL NWR VIRGINIA, VA US","495.4","U","212.6",",U","0",",U","0",",U","0",",U","31",",U","15",",U","11.1",",U,14,+","37.2",",U,22,","0.0","U","0.0",",U","25.19",",U","31.92",",,,U","18.46",",,,U"
"USR0000VGDR","1998-08","36.6128","-76.5542","9.1","GREAT DISMAL NWR VIRGINIA, VA US","693.5","U","198.1",",U","0",",U","0",",U","0",",U","31",",U","13",",U","10.0",",U,21,","35.6",",U,24,","0.0","U","0.0",",U","24.72",",U","31.00",",,,U","18.45",",,,U"
"USR0000VGDR","1998-09","36.6128","-76.5542","9.1","GREAT DISMAL NWR VIRGINIA, VA US","840.9","U","147.4",",U","0",",U","0",",U","0",",U","30",",U","9",",U","3.9",",U,24,","33.3",",U,28,+","14.2","U","14.2",",U","22.77",",U","29.76",",,,U","15.79",",,,U"
"USR0000VGDR","1998-10","36.6128","-76.5542","9.1","GREAT DISMAL NWR VIRGINIA, VA US","854.4","U","13.5",",U","0",",U","2",",U","0",",U","26",",U","0",",U","-0.6",",U,24,","31.7",",U,01,","130.8","U","116.6",",U","15.01",",U","23.00",",,,U","7.02",",,,U"
"USR0000VGDR","1998-11","36.6128","-76.5542","9.1","GREAT DISMAL NWR VIRGINIA, VA US","854.4","U","0.0",",U","0",",U","11",",U","0",",U","11",",U","0",",U","-3.3",",U,08,","24.4",",U,30,+","381.3","U","250.5",",U","9.98",",U","18.12",",,,U","1.85",",,,U"
"USR0000VGDR","1998-12","36.6128","-76.5542","9.1","GREAT DISMAL NWR VIRGINIA, VA US","861.3","U","6.9",",U","0",",U","17",",U","0",",U","9",",U","0",",U","-7.8",",U,31,","27.2",",U,06,","709.4","U","328.1",",U","7.97",",U","14.21",",,,U","1.74",",,,U"
