"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BL000085223","1973-04","-17.42","-66.18",,"COCHABAMBA, BL","","","","","3","5,I","2","5,I","0","5,I","","","","","","","","","","","","","4.1","5,,I,17,+","","","","","","","8.5","5,,,I","","","","","",""
"BL000085223","1973-05","-17.42","-66.18",,"COCHABAMBA, BL","","","","","1","3,I","0","3,I","0","3,I","","","","","","","","","","","","","0.5","3,,I,03,","","","","","","","0.5","3,,,I","","","","","",""
"BL000085223","1975-09","-17.42","-66.18",,"COCHABAMBA, BL","","","","","","","","","","","0","4,","0","4,I","","","","","","","2.0","4,I,08,","","","","","","","","","","","","","","","7.73","4,,,I"
"BL000085223","1975-11","-17.42","-66.18",,"COCHABAMBA, BL","","","","","","","","","","","0","5,","0","5,I","","","","","","","8.0","5,I,19,+","","","","","","","","","","","","","","","11.00","5,,,I"
"BL000085223","1975-12","-17.42","-66.18",,"COCHABAMBA, BL","","","","","","","","","","","0","2,","0","2,I","","","","","","","8.0","2,I,17,","","","","","","","","","","","","","","","12.21","2,,,I"
"BL000085223","1976-01","-17.42","-66.18",,"COCHABAMBA, BL","","","","","","","","","","","0","5,","0","5,I","","","","","","","5.0","5,I,01,","","","","","","","","","","","","","","","11.35","5,,,I"
"BL000085223","1976-04","-17.42","-66.18",,"COCHABAMBA, BL","","","","","","","","","","","0","5,","0","5,I","","","","","","","2.0","5,I,19,","","","","","","","","","","","","","","","6.72","5,,,I"
"BL000085223","1976-10","-17.42","-66.18",,"COCHABAMBA, BL","","","","","1","2,I","1","2,I","0","2,I","0","4,","0","4,I","","","","","","","5.0","4,I,08,","4.1","2,,I,27,","","","","","","","4.1","2,,,I","","","","","8.41","4,,,I"
"BL000085223","1976-11","-17.42","-66.18",,"COCHABAMBA, BL","","","","","9","2,I","6","2,I","0","2,I","","","","","","","","","","","","","22.1","2,,I,17,","","","","","","","67.0","2,,,I","","","","","",""
"BL000085223","1976-12","-17.42","-66.18",,"COCHABAMBA, BL","","","","","7","3,I","3","3,I","0","3,I","","","","","","","","","","","","","22.1","3,,I,21,","","","","","","","42.1","3,,,I","","","","","",""
"BL000085223","1977-02","-17.42","-66.18",,"COCHABAMBA, BL","","","","","11","1,I","8","1,I","0","1,I","","","","","","","","","","","","","19.1","1,,I,21,","","","","","","","64.1","1,,,I","","","","","",""
"BL000085223","1977-03","-17.42","-66.18",,"COCHABAMBA, BL","","","","","11","3,I","4","3,I","1","3,I","","","","","","","","","","","","","27.9","3,,I,01,","","","","","","","58.8","3,,,I","","","","","",""
"BL000085223","1977-06","-17.42","-66.18",,"COCHABAMBA, BL","","","","","0","2,I","0","2,I","0","2,I","0","3,","15","3,I","","","","","","","-3.0","3,I,02,","0.0","2,,I,30,+","","","","","","","0.0","2,,,I","","","","","0.52","3,,,I"
"BL000085223","1977-07","-17.42","-66.18",,"COCHABAMBA, BL","","","","","1","5,I","1","5,I","0","5,I","","","","","","","","","","","","","9.9","5,,I,18,","","","","","","","9.9","5,,,I","","","","","",""
"BL000085223","1977-08","-17.42","-66.18",,"COCHABAMBA, BL","","","","","2","3,I","0","3,I","0","3,I","","","","","","","","","","","","","0.5","3,,I,29,+","","","","","","","1.0","3,,,I","","","","","",""
"BL000085223","1977-09","-17.42","-66.18",,"COCHABAMBA, BL","","","","","6","2,I","3","2,I","0","2,I","0","5,","0","5,I","","","","","","","4.0","5,I,08,","7.9","2,,I,19,","","","","","","","26.1","2,,,I","","","","","7.56","5,,,I"
"BL000085223","1977-10","-17.42","-66.18",,"COCHABAMBA, BL","","","","","2","1,I","1","1,I","0","1,I","0","2,","0","2,I","","","","","","","6.0","2,I,06,+","8.9","1,,I,19,","","","","","","","10.9","1,,,I","","","","","9.79","2,,,I"
