"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014742","1940-12","44.4683","-73.1499","100.6","BURLINGTON INTERNATIONAL AIRPORT, VT US","","","","","0.0",",0","17",",0","6",",0","0",",0","","","","","5",",0","28",",0","12",",0","0",",0","0",",0","","","","","","","-28.9",",0,04,","","","","","21.6",",,0,28,","5.6",",0,25,","","","724.8",",0","69.9",",,,0","","","","","-5.05",",0","0.26",",,,0","-10.36",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014742","1941-01","44.4683","-73.1499","100.6","BURLINGTON INTERNATIONAL AIRPORT, VT US","","","0.0","0","0.0",",0","16",",0","5",",0","0",",0","","","","","17",",0","30",",0","24",",0","0",",0","0",",0","","","","","","","-27.8",",0,14,","","","","","7.4",",,0,04,","3.9",",0,18,","","","901.1",",0","33.6",",,,0","","","","","-10.73",",0","-5.22",",,,0","-16.25",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014742","1941-02","44.4683","-73.1499","100.6","BURLINGTON INTERNATIONAL AIRPORT, VT US","","","0.0","0","0.0",",0","8",",0","2",",0","0",",0","","","","","4",",0","28",",0","21",",0","0",",0","0",",0","","","","","","","-20.6",",0,05,","","","","","9.7",",,0,07,","6.7",",0,14,","","","698.2",",0","19.0",",,,0","","","","","-6.60",",0","-1.93",",,,0","-11.27",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014742","1941-03","44.4683","-73.1499","100.6","BURLINGTON INTERNATIONAL AIRPORT, VT US","","","0.0","0","0.0",",0","11",",0","6",",0","0",",0","","","","","4",",0","30",",0","15",",0","0",",0","0",",0","","","","","","","-21.1",",0,13,","","","","","10.7",",,0,11,","7.8",",0,27,+","","","731.7",",0","42.8",",,,0","","","","","-5.27",",0","0.43",",,,0","-10.97",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014742","1941-04","44.4683","-73.1499","100.6","BURLINGTON INTERNATIONAL AIRPORT, VT US","","","8.6","0","8.6",",0","8",",0","4",",0","0",",0","","","","","0",",0","16",",0","0",",0","7",",0","0",",0","","","","","","","-6.7",",0,01,","","","","","5.1",",,0,20,+","31.1",",0,20,","","","293.5",",0","18.6",",,,0","","","","","8.84",",0","16.20",",,,0","1.47",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014742","1941-05","44.4683","-73.1499","100.6","BURLINGTON INTERNATIONAL AIRPORT, VT US","","","24.2","0","15.6",",0","11",",0","6",",0","0",",0","","","","","0",",0","4",",0","0",",0","14",",0","2",",0","","","","","","","-3.3",",0,03,","","","","","18.3",",,0,17,","32.8",",0,21,","","","183.5",",0","57.5",",,,0","","","","","12.91",",0","20.61",",,,0","5.22",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014742","1941-06","44.4683","-73.1499","100.6","BURLINGTON INTERNATIONAL AIRPORT, VT US","","","106.3","0","82.1",",0","5",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","26",",0","7",",0","","","","","","","4.4",",0,25,+","","","","","15.7",",,0,29,","37.2",",0,27,","","","35.1",",0","40.6",",,,0","","","","","19.90",",0","27.62",",,,0","12.17",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014742","1941-07","44.4683","-73.1499","100.6","BURLINGTON INTERNATIONAL AIRPORT, VT US","","","219.5","0","113.2",",0","12",",0","9",",0","2",",0","","","","","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","","","9.4",",0,03,","","","","","58.7",",,0,25,","35.6",",0,24,","2.9","0","2.9",",0","163.6",",,,0","","","","","21.89",",0","28.64",",,,0","15.14",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014742","1941-08","44.4683","-73.1499","100.6","BURLINGTON INTERNATIONAL AIRPORT, VT US","","","264.0","0","44.5",",0","10",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","27",",0","1",",0","","","","","","","3.9",",0,29,","","","","","12.4",",,0,25,","33.9",",0,08,","48.3","0","45.4",",0","52.7",",,,0","","","","","18.30",",0","25.27",",,,0","11.34",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014742","1941-09","44.4683","-73.1499","100.6","BURLINGTON INTERNATIONAL AIRPORT, VT US","","","298.5","0","34.5",",0","6",",0","3",",0","0",",0","","","","","0",",0","3",",0","0",",0","17",",0","0",",0","","","","","","","-3.3",",0,30,","","","","","13.7",",,0,10,","30.6",",0,16,+","165.3","0","117.0",",0","24.8",",,,0","","","","","15.58",",0","23.05",",,,0","8.12",",,,0","","","","","","","","","","","","","","","","","","","","","",""
