"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IRM00040798","2001-02","32.297","50.842","2049.2","SHAHRE KORD, IR","","","","","","","","","","","","","","","0","5,S","0","5,S","0","5,S","","","","","","","16.8","5,S,28,","","","","","","","","","8.80","5,,,S","",""
"IRM00040798","2001-11","32.297","50.842","2049.2","SHAHRE KORD, IR","","","","","","","","","","","","","","","0","4,S","3","4,S","0","4,S","","","","","","","22.4","4,S,05,","","","","","","","","","14.92","4,,,S","",""
"IRM00040798","2002-02","32.297","50.842","2049.2","SHAHRE KORD, IR","","","","","","","","","","","","","","","0","5,S","0","5,S","0","5,S","","","","","","","14.4","5,S,24,","","","","","","","","","10.45","5,,,S","",""
"IRM00040798","2002-04","32.297","50.842","2049.2","SHAHRE KORD, IR","","","","","","","","","","","","","","","0","3,S","7","3,S","0","3,S","","","","","","","24.4","3,S,28,","","","","","","","","","17.52","3,,,S","",""
"IRM00040798","2002-07","32.297","50.842","2049.2","SHAHRE KORD, IR","","","3","4,S","1","4,S","0","4,S","","","","","","","","","","","","","","","","","3.8","4,,S,29,","","","","","","","4.9","4,,,S","","","","","",""
"IRM00040798","2002-08","32.297","50.842","2049.2","SHAHRE KORD, IR","","","0","4,S","0","4,S","0","4,S","","","","","","","0","3,S","28","3,S","22","3,S","","","","","0.0","4,,S,31,+","35.8","3,S,10,","","","","","0.0","4,,,S","","","33.45","3,,,S","",""
"IRM00040798","2002-09","32.297","50.842","2049.2","SHAHRE KORD, IR","44.0","5,S","0","5,S","0","5,S","0","5,S","","","0","3,S","0","3,S","0","2,S","28","2,S","7","2,S","4.9","3,S,14,","","","0.0","5,,S,30,+","32.6","2,S,08,+","","","2.6","2,S","0.0","5,,,S","20.05","5,S","30.58","2,,,S","9.52","3,,,S"
"IRM00040798","2003-07","32.297","50.842","2049.2","SHAHRE KORD, IR","","","0","1,S","0","1,S","0","1,S","","","","","","","","","","","","","","","","","0.0","1,,S,31,+","","","","","","","0.0","1,,,S","","","","","",""
"IRM00040798","2003-08","32.297","50.842","2049.2","SHAHRE KORD, IR","","","0",",S","0",",S","0",",S","","","","","","","","","","","","","","","","","0.0",",,S,31,+","","","","","","","0.0",",,,S","","","","","",""
"IRM00040798","2003-09","32.297","50.842","2049.2","SHAHRE KORD, IR","","","0","3,S","0","3,S","0","3,S","","","","","","","","","","","","","","","","","0.0","3,,S,30,+","","","","","","","0.0","3,,,S","","","","","",""
