"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014777","1949-01","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","0.0","X","0.0",",X","15",",X","10",",X","1",",X","7",",X","2",",X","0",",X","23",",X","6",",X","0",",X","0",",X","15","","","","","","-11.1",",X,30,","178",",,X,02,","107",",,X,31,","33.5",",,X,05,","13.9",",X,19,","","","555.0",",X","81.8",",,,X","","","188",",,,X","0.43",",X","4.24",",,,X","-3.38",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014777","1949-02","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","0.0","X","0.0",",X","11",",X","6",",X","0",",X","7",",X","1",",X","0",",X","22",",X","4",",X","0",",X","0",",X","15","","","","","","-16.7",",X,03,","102",",,X,28,+","114",",,X,28,","9.9",",,X,28,","18.9",",X,15,","","","499.0",",X","39.0",",,,X","","","119",",,,X","0.51",",X","5.44",",,,X","-4.42",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014777","1949-03","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","1.1","X","1.1",",X","7",",X","4",",X","0",",X","6",",X","1",",X","0",",X","19",",X","7",",X","1",",X","0",",X","7","","","","","","-14.4",",X,20,","76",",,X,02,+","46",",,X,18,","14.2",",,X,31,","25.6",",X,27,","","","474.4",",X","34.0",",,,X","","","56",",,,X","3.07",",X","7.99",",,,X","-1.86",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014777","1949-04","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","1.1","X","0.0",",X","13",",X","10",",X","0",",X","0",",X","0",",X","0",",X","7",",X","0",",X","8",",X","0",",X","10","","","","2","","-2.2",",X,05,","0",",,X,30,+","0",",T,X,23,+","19.8",",,X,18,","24.4",",X,26,","","","281.1",",X","116.4",",,,X","","","0",",T,,X","8.96",",X","14.39",",,,X","3.54",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014777","1949-05","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","23.6","X","22.5",",X","14",",X","10",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","19",",X","1",",X","13","","","","7","","1.7",",X,30,","0",",,X,31,+","0",",,X,31,+","34.3",",,X,20,","32.2",",X,05,","","","118.4",",X","121.6",",,,X","","","0",",,,X","15.24",",X","21.73",",,,X","8.75",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014777","1949-06","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","156.6","X","133.0",",X","4",",X","3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","5",",X","1","","","","4","","4.4",",X,09,","0",",,X,30,+","0",",,X,30,+","57.2",",,X,25,","33.3",",X,24,+","","","13.9",",X","68.5",",,,X","","","0",",,,X","22.31",",X","28.57",",,,X","16.04",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014777","1949-07","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","353.6","X","197.0",",X","17",",X","11",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","10",",X","14","","","","10","","11.7",",X,24,","0",",,X,31,+","0",",,X,31,+","22.1",",,X,10,","35.6",",X,26,","0.0","","0.0",",X","84.0",",,,X","","","0",",,,X","24.69",",X","30.63",",,,X","18.75",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014777","1949-08","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","489.1","X","135.5",",X","10",",X","8",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","4",",X","13","","","","6","","7.2",",X,21,","0",",,X,31,+","0",",,X,31,+","59.9",",,X,11,","36.7",",X,10,","8.0","","8.0",",X","196.3",",,,X","","","0",",,,X","22.45",",X","28.59",",,,X","16.30",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014777","1949-09","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","502.5","X","13.4",",X","11",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","14",",X","0",",X","12","","","","4","","4.4",",X,26,+","0",",,X,30,+","0",",,X,30,+","11.4",",,X,22,","28.9",",X,05,","112.0","","104.0",",X","55.6",",,,X","","","0",",,,X","15.31",",X","20.78",",,,X","9.84",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014777","1949-10","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","518.9","X","16.4",",X","9",",X","6",",X","0",",X","0",",X","0",",X","0",",X","2",",X","0",",X","12",",X","0",",X","11","","","","","","0.0",",X,28,+","0",",,X,31,+","0",",,X,31,+","13.7",",,X,31,","30.6",",X,10,","265.3","","153.3",",X","52.6",",,,X","","","0",",,,X","13.92",",X","19.68",",,,X","8.16",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014777","1949-11","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","518.9","X","0.0",",X","9",",X","2",",X","0",",X","1",",X","1",",X","0",",X","16",",X","3",",X","0",",X","0",",X","13","","","","","","-10.0",",X,27,+","51",",,X,27,","48",",,X,27,","15.7",",,X,03,","20.6",",X,11,+","696.5","","431.2",",X","38.5",",,,X","","","48",",,,X","3.96",",X","8.30",",,,X","-0.38",",,,X","","","","","","","","","","","","","","","","","","","","","",""
