"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00471245","1893-01","46.0","-90.5","459.6","BUTTERNUT, WI US","0.0","6","0.0","4,6","12",",6","0",",6","0",",6","1",",6","24","2,6","29","2,6","29","2,6","0","2,6","0","2,6","","","-38.9","2,6,14,","127",",,6,27,","2.3",",,6,27,","-2.2","2,6,22,","","","994.8","2,6","11.4",",,,6","127",",,,6","-18.45","4,6","-12.25","2,,,6","-24.66","2,,,6"
"USC00471245","1893-02","46.0","-90.5","459.6","BUTTERNUT, WI US","0.0","6","0.0","3,6","4",",6","2",",6","1",",6","","","17","1,6","27","1,6","23","2,6","0","2,6","0","2,6","","","-38.3","1,6,02,","","","25.7",",,6,28,","5.6","2,6,13,","","","826.1","2,6","34.1",",,,6","","","-14.71","3,6","-7.31","2,,,6","-22.11","1,,,6"
"USC00471245","1893-03","46.0","-90.5","459.6","BUTTERNUT, WI US","0.0","6","0.0","2,6","5","1,6","4","1,6","0","1,6","1",",6","18","1,6","30","1,6","16","1,6","0","1,6","0","1,6","","","-34.4","1,6,03,","102",",,6,21,","9.9","1,,6,23,","9.4","1,6,30,","","","772.0","1,6","34.7","1,,,6","102",",,,6","-8.41","2,6","0.27","1,,,6","-17.08","1,,,6"
"USC00471245","1893-04","46.0","-90.5","459.6","BUTTERNUT, WI US","0.0","6","0.0","2,6","6",",6","6",",6","1",",6","2",",6","1","1,6","29","1,6","1","1,6","0","1,6","0","1,6","","","-17.8","1,6,23,","203",",,6,21,","31.2",",,6,26,","15.0","1,6,12,+","","","484.2","1,6","64.0",",,,6","279",",,,6","1.18","2,6","7.34","1,,,6","-4.99","1,,,6"
"USC00471245","1893-05","46.0","-90.5","459.6","BUTTERNUT, WI US","0.0","6","0.0",",6","6",",6","5",",6","0",",6","","","0",",6","18",",6","0",",6","9",",6","0",",6","","","-8.3",",6,07,","","","23.1",",,6,24,","26.7",",6,31,","","","333.9",",6","98.6",",,,6","","","7.56",",6","15.18",",,,6","-0.05",",,,6"
"USC00471245","1893-07","46.0","-90.5","459.6","BUTTERNUT, WI US","","","47.8",",6","4",",6","4",",6","2",",6","","","0",",6","0",",6","0",",6","30",",6","2",",6","","","3.9",",6,27,","","","74.9",",,6,11,","35.0",",6,09,","18.6","6","18.6",",6","130.5",",,,6","","","19.28",",6","27.37",",,,6","11.18",",,,6"
"USC00471245","1893-08","46.0","-90.5","459.6","BUTTERNUT, WI US","","","","","4",",6","3",",6","2",",6","","","","","","","","","","","","","","","","","","","55.9",",,6,17,","","","","","","","127.3",",,,6","","","","","","","",""
"USC00471245","1893-09","46.0","-90.5","459.6","BUTTERNUT, WI US","","","0.0",",6","6",",6","4",",6","1",",6","","","0",",6","11",",6","0",",6","13",",6","0",",6","","","-10.0",",6,28,","","","32.0",",,6,21,","29.4",",6,04,","","","219.6",",6","60.2",",,,6","","","11.01",",6","19.18",",,,6","2.84",",,,6"
"USC00471245","1893-10","46.0","-90.5","459.6","BUTTERNUT, WI US","","","0.0","4,6","6",",6","6",",6","1",",6","","","0","2,6","17","2,6","2","2,6","2","2,6","0","2,6","","","-12.8","2,6,29,","","","62.5",",,6,06,","25.6","2,6,10,","","","342.8","2,6","95.7",",,,6","","","5.80","4,6","12.01","2,,,6","-0.40","2,,,6"
"USC00471245","1893-11","46.0","-90.5","459.6","BUTTERNUT, WI US","","","","","4",",6","2",",6","0",",6","2",",6","2","3,6","27","3,6","11","3,6","0","3,6","0","3,6","","","-20.6","3,6,30,","127",",,6,22,","12.2",",,6,22,","16.7","3,6,06,+","","","","","17.8",",,,6","165",",,,6","-2.63","6,6","3.40","3,,,6","-8.66","3,,,6"
"USC00471245","1893-12","46.0","-90.5","459.6","BUTTERNUT, WI US","","","0.0","2,6","8","1,6","7","1,6","0","1,6","8",",6","15","1,6","30","1,6","27","1,6","0","1,6","0","1,6","","","-32.8","1,6,13,","152",",,6,23,","12.7","1,,6,24,","4.4","1,6,23,","","","909.0","1,6","57.5","1,,,6","634",",,,6","-13.01","2,6","-7.28","1,,,6","-18.75","1,,,6"
"USC00471245","1894-01","46.0","-90.5","459.6","BUTTERNUT, WI US","","","","","5",",6","3",",6","0",",6","4",",6","18","5,6","26","5,6","22","3,6","0","3,6","0","3,6","","","-40.6","5,6,25,","76",",,6,21,","7.4",",,6,21,","6.1","3,6,14,+","","","","","19.5",",,,6","203",",,,6","-14.59","7,6","-6.65","3,,,6","-22.53","5,,,6"
"USC00471245","1894-02","46.0","-90.5","459.6","BUTTERNUT, WI US","","","","","3",",6","1",",6","0",",6","1",",6","18","3,6","25","3,6","16","5,6","0","5,6","0","5,6","","","-37.2","3,6,24,","76",",,6,10,","5.8",",,6,10,","7.2","5,6,27,","","","","","6.8",",,,6","89",",,,6","-13.33","7,6","-4.36","5,,,6","-22.31","3,,,6"
"USC00471245","1894-03","46.0","-90.5","459.6","BUTTERNUT, WI US","","","0.0",",6","9",",6","7",",6","0",",6","2",",6","5",",6","27",",6","8",",6","0",",6","0",",6","","","-25.0",",6,25,","127",",,6,15,","21.1",",,6,11,","16.7",",6,17,","","","638.0",",6","82.0",",,,6","178",",,,6","-2.25",",6","3.15",",,,6","-7.65",",,,6"
"USC00471245","1894-12","46.0","-90.5","459.6","BUTTERNUT, WI US","","","0.0","4,6","","","","","","","","","6","2,6","27","2,6","11","2,6","0","2,6","0","2,6","1","","-25.6","2,6,28,","","","","","10.0","2,6,20,","","","633.2","2,6","","","","","-5.13","4,6","0.10","2,,,6","-10.36","2,,,6"
"USC00471245","1895-01","46.0","-90.5","459.6","BUTTERNUT, WI US","0.0","6","0.0","4,6","8","1,6","5","1,6","0","1,6","","","20","2,6","29","2,6","27","2,6","0","2,6","0","2,6","","","-33.3","2,6,30,","","","12.7","1,,6,18,","0.6","2,6,21,+","","","882.5","2,6","34.8","1,,,6","","","-14.09","4,6","-7.96","2,,,6","-20.22","2,,,6"
"USC00471245","1895-02","46.0","-90.5","459.6","BUTTERNUT, WI US","0.0","6","0.0","1,6","6",",6","2",",6","0",",6","","","18","1,6","27","1,6","18",",6","0",",6","0",",6","","","-40.0","1,6,05,","","","6.4",",,6,12,","12.8",",6,26,","","","854.5",",6","15.9",",,,6","","","-13.05","1,6","-4.88",",,,6","-21.23","1,,,6"
"USC00471245","1895-03","46.0","-90.5","459.6","BUTTERNUT, WI US","0.0","6","0.0","3,6","6","1,6","0","1,6","0","1,6","0",",6","8","1,6","27","1,6","11","2,6","0","2,6","0","2,6","","","-30.0","1,6,14,","20",",,6,09,","2.0","1,,6,09,","12.2","2,6,27,","","","638.9","2,6","7.6","1,,,6","76",",,,6","-4.82","3,6","2.06","2,,,6","-11.70","1,,,6"
"USC00471245","1895-04","46.0","-90.5","459.6","BUTTERNUT, WI US","0.0","6","0.0",",6","","","","","","","","","0",",6","17",",6","0",",6","8",",6","0",",6","","","-10.0",",6,03,","","","","","25.0",",6,28,","","","320.8",",6","","","","","7.64",",6","15.88",",,,6","-0.61",",,,6"
