"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00151306","1978-05","36.7497","-87.9463","132.9","CANTON 3 S, KY US","11",",0","8",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","50.8",",,0,13,","136.8",",,,0","0",",,,0"
"USC00151306","1978-06","36.7497","-87.9463","132.9","CANTON 3 S, KY US","6",",0","6",",0","2",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","33.0",",,0,21,","95.2",",,,0","0",",,,0"
"USC00151306","1978-07","36.7497","-87.9463","132.9","CANTON 3 S, KY US","5",",0","4",",0","1",",0","0",",0","0",",0","","","5","","0",",,0,31,+","0",",,0,31,+","26.7",",,0,14,","66.4",",,,0","0",",,,0"
"USC00151306","1978-08","36.7497","-87.9463","132.9","CANTON 3 S, KY US","8",",0","7",",0","2",",0","0",",0","0",",0","","","2","","0",",,0,31,+","0",",,0,31,+","86.4",",,0,11,","142.3",",,,0","0",",,,0"
"USC00151306","1978-09","36.7497","-87.9463","132.9","CANTON 3 S, KY US","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","2.5",",,0,14,","2.5",",,,0","0",",,,0"
"USC00151306","1978-10","36.7497","-87.9463","132.9","CANTON 3 S, KY US","9",",0","8",",0","2",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","43.2",",,0,01,","95.2",",,,0","0",",,,0"
"USC00151306","1978-11","36.7497","-87.9463","132.9","CANTON 3 S, KY US","10",",0","8",",0","2",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","50.8",",,0,27,","169.1",",,,0","0",",,,0"
"USC00151306","1978-12","36.7497","-87.9463","132.9","CANTON 3 S, KY US","10",",0","7",",0","4",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","109.2",",,0,04,","334.1",",,,0","0",",,,0"
"USC00151306","1979-01","36.7497","-87.9463","132.9","CANTON 3 S, KY US","17",",0","14",",0","1",",0","19",",0","7",",0","","","","","102",",,0,12,+","64",",,0,06,","39.4",",,0,01,","162.3",",,,0","279",",,,0"
"USC00151306","1979-02","36.7497","-87.9463","132.9","CANTON 3 S, KY US","11",",0","10",",0","1",",0","12","5,0","6",",0","","","","","279","5,,0,09,","203",",,0,07,","57.2",",,0,23,","148.0",",,,0","456",",,,0"
"USC00151306","1979-03","36.7497","-87.9463","132.9","CANTON 3 S, KY US","11",",0","9",",0","1",",0","0",",0","1",",0","","","","","0",",,0,31,+","25",",,0,25,","26.7",",,0,20,","129.6",",,,0","25",",,,0"
"USC00151306","1979-04","36.7497","-87.9463","132.9","CANTON 3 S, KY US","14",",0","9",",0","4",",0","0",",0","0",",0","","","1","","0",",,0,30,+","0",",,0,30,+","88.9",",,0,02,","262.2",",,,0","0",",,,0"
"USC00151306","1979-05","36.7497","-87.9463","132.9","CANTON 3 S, KY US","10",",0","8",",0","2",",0","0",",0","0",",0","","","4","","0",",,0,31,+","0",",,0,31,+","44.5",",,0,04,","157.2",",,,0","0",",,,0"
"USC00151306","1979-06","36.7497","-87.9463","132.9","CANTON 3 S, KY US","6",",0","6",",0","3",",0","0",",0","0",",0","","","3","","0",",,0,30,+","0",",,0,30,+","40.6",",,0,21,","118.6",",,,0","0",",,,0"
"USC00151306","1979-07","36.7497","-87.9463","132.9","CANTON 3 S, KY US","13",",0","10",",0","2",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","43.2",",,0,08,","141.2",",,,0","0",",,,0"
"USC00151306","1979-08","36.7497","-87.9463","132.9","CANTON 3 S, KY US","9",",0","7",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","31.8",",,0,31,","107.2",",,,0","0",",,,0"
"USC00151306","1979-09","36.7497","-87.9463","132.9","CANTON 3 S, KY US","4",",0","3",",0","3",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","81.3",",,0,21,","204.3",",,,0","0",",,,0"
"USC00151306","1979-10","36.7497","-87.9463","132.9","CANTON 3 S, KY US","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","22.9",",,0,23,","53.8",",,,0","0",",,,0"
