"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00004854","1998-04","45.01333","-84.70139","406.9","GAYLORD OTSEGO CO AIRPORT, MI US","3.1",",W","","","0.0",",W","","","","","","","0",",W","22",",W","0",",W","2",",W","0",",W","","","","","","","-7.2",",W,06,","","","22.2",",W,30,","","","363.1",",W","","","6.23",",W","13.25",",,,W","-0.79",",,,W","","","170",",W","260",",W","12.5",",W","16.1",",W"
"USW00004854","1998-05","45.01333","-84.70139","406.9","GAYLORD OTSEGO CO AIRPORT, MI US","3.4",",W","","","12.0","3,W","9",",W","4",",W","0",",W","0","3,W","0","3,W","0","3,W","17","3,W","0","3,W","","","","","","","0.6","3,W,30,+","21.1",",,W,01,","31.7","3,W,15,","","","107.8","3,W","55.7",",,,W","14.91","3,W","21.90","3,,,W","7.92","3,,,W","","","220",",W","220",",W","17.9",",W","21.0",",W"
"USW00004854","1998-06","45.01333","-84.70139","406.9","GAYLORD OTSEGO CO AIRPORT, MI US","3.2","2,W","","","24.5","2,W","11",",W","5",",W","0",",W","0","2,W","3","2,W","0","2,W","16","2,W","0","2,W","","","","","","","-1.7","2,W,05,","8.1",",,W,11,","31.1","2,W,25,","","","99.8","2,W","27.7",",,,W","15.64","2,W","21.79","2,,,W","9.50","2,,,W","","","250","2,W","250",",W","14.8","2,W","19.2",",W"
"USW00004854","1998-07","45.01333","-84.70139","406.9","GAYLORD OTSEGO CO AIRPORT, MI US","2.9",",W","","","33.7","2,W","9",",W","2",",W","0",",W","0","2,W","0","2,W","0","2,W","27","2,W","0","2,W","","","","","","","6.1","2,W,02,","20.8",",,W,06,","31.7","2,W,14,","30.5","W","30.5","2,W","28.5",",,,W","18.44","2,W","25.08","2,,,W","11.81","2,,,W","","","250",",W","250",",W","13.0",",W","16.5",",W"
"USW00004854","1998-08","45.01333","-84.70139","406.9","GAYLORD OTSEGO CO AIRPORT, MI US","2.6",",W","","","49.0",",W","12",",W","4",",W","1",",W","0",",W","0",",W","0",",W","30",",W","0",",W","","","","","","","2.8",",W,19,","43.9",",,W,23,","28.9",",W,27,+","55.5","W","25.0",",W","80.9",",,,W","19.11",",W","25.59",",,,W","12.62",",,,W","","","240",",W","270",",W","11.2",",W","13.4",",W"
"USW00004854","1998-09","45.01333","-84.70139","406.9","GAYLORD OTSEGO CO AIRPORT, MI US","2.9",",W","","","18.1",",W","14",",W","8",",W","0",",W","0",",W","1",",W","0",",W","18",",W","0",",W","","","","","","","-2.2",",W,23,","20.6",",,W,01,","30.0",",W,11,","165.5","W","110.0",",W","56.3",",,,W","15.27",",W","21.52",",,,W","9.02",",,,W","","","230",",W","250",",W","12.5",",W","17.4",",W"
"USW00004854","1998-10","45.01333","-84.70139","406.9","GAYLORD OTSEGO CO AIRPORT, MI US","3.6",",W","","","0.0",",W","12",",W","4",",W","1",",W","0",",W","6",",W","0",",W","2",",W","0",",W","","","","","","","-4.4",",W,22,","38.4",",,W,06,","22.2",",W,17,","453.2","W","287.7",",W","65.0",",,,W","9.05",",W","14.52",",,,W","3.59",",,,W","","","250",",W","240",",W","14.8",",W","19.7",",W"
"USW00004854","1998-11","45.01333","-84.70139","406.9","GAYLORD OTSEGO CO AIRPORT, MI US","4.0","1,W","","","0.0","1,W","12","1,W","2","1,W","0","1,W","0","1,W","20","1,W","1","1,W","0","1,W","0","1,W","","","","","","","-9.4","1,W,04,","22.6","1,,W,30,","16.7","1,W,30,","911.4","W","458.2","1,W","49.5","1,,,W","2.53","1,W","5.77","1,,,W","-0.70","1,,,W","","","220","1,W","240","1,W","16.5","1,W","21.0","1,W"
"USW00004854","1998-12","45.01333","-84.70139","406.9","GAYLORD OTSEGO CO AIRPORT, MI US","4.1","2,W","","","0.0","2,W","7","1,W","1","1,W","0","1,W","0","2,W","25","2,W","11","2,W","0","2,W","0","2,W","","","","","","","-17.2","2,W,30,+","13.5","1,,W,06,","13.3","2,W,03,","1513.9","W","602.5","2,W","18.9","1,,,W","-2.44","2,W","2.10","2,,,W","-6.99","2,,,W","","","240","2,W","240","1,W","13.4","2,W","16.5","1,W"
"USW00004854","1999-01","45.01333","-84.70139","406.9","GAYLORD OTSEGO CO AIRPORT, MI US","4.0",",W","0.0","W","0.0",",W","18",",W","4",",W","0",",W","7",",W","31",",W","24",",W","0",",W","0",",W","","","","","","","-26.1",",W,01,","14.5",",,W,23,","8.3",",W,23,","2352.5","W","838.6",",W","37.5",",,,W","-8.72",",W","-4.97",",,,W","-12.47",",,,W","","","250",",W","240",",W","13.4",",W","15.2",",W"
