"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA005060595","2010-12","58.7333","-94.0667","29.0","CHURCHILL, MB CA","","","0.0","4,C","2","1,C","0","1,C","0","1,C","16","4,C","27","4,C","28","3,C","0","3,C","0","3,C","-33.0","4,C,10,","0.8","1,,C,18,","-1.0","3,C,18,","","","917.1","3,C","1.4","1,,,C","-15.61","4,C","-12.16","3,,,C","-19.06","4,,,C","","","",""
"CA005060595","2011-02","58.7333","-94.0667","29.0","CHURCHILL, MB CA","","","0.0","5,C","2","5,C","0","5,C","0","5,C","23","5,C","23","5,C","23","5,C","0","5,C","0","5,C","-35.1","5,C,13,","1.0","5,,C,15,","-11.2","5,C,22,","","","940.5","5,C","1.8","5,,,C","-22.56","5,C","-18.03","5,,,C","-27.08","5,,,C","","","",""
"CA005060595","2011-03","58.7333","-94.0667","29.0","CHURCHILL, MB CA","","","0.0","2,C","1","2,C","0","2,C","0","2,C","24","2,C","29","2,C","28","2,C","0","2,C","0","2,C","-33.9","2,C,04,","0.8","2,,C,16,","2.1","2,C,31,","","","1132.2","2,C","1.2","2,,,C","-20.71","2,C","-15.47","2,,,C","-25.94","2,,,C","","","",""
"CA005060595","2011-04","58.7333","-94.0667","29.0","CHURCHILL, MB CA","","","0.0",",C","5",",C","0",",C","0",",C","17",",C","30",",C","23",",C","0",",C","0",",C","-25.9",",C,14,","1.8",",,C,23,","6.4",",C,09,","","","888.8",",C","4.5",",,,C","-11.29",",C","-5.50",",,,C","-17.08",",,,C","","","",""
"CA005060595","2011-05","58.7333","-94.0667","29.0","CHURCHILL, MB CA","","","0.0","1,C","1","2,C","0","2,C","0","2,C","1","1,C","30","1,C","14","1,C","0","1,C","0","1,C","-18.0","1,C,03,","0.3","2,,C,29,","19.6","1,C,16,","","","616.7","1,C","0.3","2,,,C","-2.22","1,C","1.61","1,,,C","-6.05","1,,,C","","","",""
"CA005060595","2011-06","58.7333","-94.0667","29.0","CHURCHILL, MB CA","","","3.4","1,C","10","1,C","3","1,C","0","1,C","0","1,C","8","1,C","0","1,C","6","1,C","0","1,C","-3.8","1,C,01,","23.0","1,,C,30,","28.7","1,C,30,","","","313.7","1,C","42.2","1,,,C","7.63","1,C","13.39","1,,,C","1.87","1,,,C","","","",""
"CA005060595","2011-07","58.7333","-94.0667","29.0","CHURCHILL, MB CA","","","10.2","1,C","10",",C","6",",C","0",",C","0","1,C","0","1,C","0","1,C","11","1,C","0","1,C","4.7","1,C,07,","23.4",",,C,15,","28.1","1,C,12,","135.7","C","135.7","1,C","63.5",",,,C","14.15","1,C","19.00","1,,,C","9.30","1,,,C","","","",""
"CA005060595","2011-08","58.7333","-94.0667","29.0","CHURCHILL, MB CA","","","0.0","2,C","17","2,C","9","2,C","0","2,C","0","2,C","0","2,C","0","2,C","1","2,C","0","2,C","6.8","2,C,01,","21.0","2,,C,19,","23.4","2,C,02,","293.6","C","157.9","2,C","87.9","2,,,C","12.89","2,C","16.18","2,,,C","9.60","2,,,C","","","",""
"CA005060595","2011-09","58.7333","-94.0667","29.0","CHURCHILL, MB CA","","","0.2","1,C","11","1,C","3","1,C","0","1,C","0","1,C","1","1,C","0","1,C","4","1,C","0","1,C","-0.7","1,C,30,","10.5","1,,C,18,","24.3","1,C,05,","531.1","C","237.5","1,C","26.7","1,,,C","10.15","1,C","14.36","1,,,C","5.95","1,,,C","","","",""
"CA005060595","2011-10","58.7333","-94.0667","29.0","CHURCHILL, MB CA","","","0.0","2,C","14","2,C","7","2,C","1","2,C","0","2,C","14","2,C","4","2,C","0","2,C","0","2,C","-9.1","2,C,19,","35.8","2,,C,11,","18.3","2,C,01,","1007.6","C","476.5","2,C","92.7","2,,,C","1.90","2,C","4.28","2,,,C","-0.47","2,,,C","","","",""
