"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"COM00080009","1966-05","11.12","-74.231","6.7","SIMON BOLIVAR, CO","","","","","","","0","5,S","0","5,S","","","","","","","18.9","5,S,09,+","","","","","","","","","","","21.66","5,,,S"
"COM00080009","1975-08","11.12","-74.231","6.7","SIMON BOLIVAR, CO","","","","","","","0","4,S","0","4,S","","","","","","","22.0","4,S,29,+","","","","","","","","","","","23.33","4,,,S"
"COM00080009","1975-09","11.12","-74.231","6.7","SIMON BOLIVAR, CO","","","","","","","0","3,S","0","3,S","","","","","","","21.0","3,S,07,","","","","","","","","","","","22.85","3,,,S"
"COM00080009","1975-10","11.12","-74.231","6.7","SIMON BOLIVAR, CO","","","","","","","0","3,S","0","3,S","","","","","","","22.0","3,S,31,+","","","","","","","","","","","22.75","3,,,S"
"COM00080009","1975-11","11.12","-74.231","6.7","SIMON BOLIVAR, CO","","","","","","","0","5,S","0","5,S","","","","","","","21.0","5,S,30,+","","","","","","","","","","","22.32","5,,,S"
"COM00080009","1975-12","11.12","-74.231","6.7","SIMON BOLIVAR, CO","","","","","","","0","4,S","0","4,S","","","","","","","19.0","4,S,31,","","","","","","","","","","","21.37","4,,,S"
"COM00080009","1976-02","11.12","-74.231","6.7","SIMON BOLIVAR, CO","","","","","","","0","4,S","0","4,S","","","","","","","18.0","4,S,15,","","","","","","","","","","","20.84","4,,,S"
"COM00080009","1976-05","11.12","-74.231","6.7","SIMON BOLIVAR, CO","","","","","","","0","5,S","0","5,S","","","","","","","23.0","5,S,27,","","","","","","","","","","","24.54","5,,,S"
"COM00080009","1976-06","11.12","-74.231","6.7","SIMON BOLIVAR, CO","","","","","","","0","2,S","0","2,S","","","","","","","22.0","2,S,26,","","","","","","","","","","","24.25","2,,,S"
"COM00080009","1976-07","11.12","-74.231","6.7","SIMON BOLIVAR, CO","","","","","","","0","3,S","0","3,S","","","","","","","22.0","3,S,14,+","","","","","","","","","","","24.43","3,,,S"
"COM00080009","1976-08","11.12","-74.231","6.7","SIMON BOLIVAR, CO","","","","","","","0","5,S","0","5,S","","","","","","","20.0","5,S,22,","","","","","","","","","","","23.50","5,,,S"
"COM00080009","1976-09","11.12","-74.231","6.7","SIMON BOLIVAR, CO","","","","","","","0","4,S","0","4,S","","","","","","","22.0","4,S,07,","","","","","","","","","","","24.12","4,,,S"
"COM00080009","1976-10","11.12","-74.231","6.7","SIMON BOLIVAR, CO","9","2,S","7","2,S","0","2,S","0","4,S","0","4,S","0","5,S","26","5,S","2","5,S","22.0","4,S,28,+","14.0","2,,S,31,","33.0","5,S,23,+","59.4","2,,,S","27.23","7,S","31.15","5,,,S","23.30","4,,,S"
"COM00080009","1977-04","11.12","-74.231","6.7","SIMON BOLIVAR, CO","0","5,S","0","5,S","0","5,S","0","5,S","0","5,S","","","","","","","22.0","5,S,04,+","0.0","5,,S,30,+","","","0.0","5,,,S","","","","","24.24","5,,,S"
"COM00080009","1977-06","11.12","-74.231","6.7","SIMON BOLIVAR, CO","10","4,S","7","4,S","1","4,S","0","4,S","0","4,S","","","","","","","23.0","4,S,21,+","59.9","4,,S,03,","","","134.0","4,,,S","","","","","24.12","4,,,S"
"COM00080009","1977-07","11.12","-74.231","6.7","SIMON BOLIVAR, CO","2","5,S","0","5,S","0","5,S","","","","","","","","","","","","","1.0","5,,S,28,","","","1.3","5,,,S","","","","","",""
"COM00080009","1977-09","11.12","-74.231","6.7","SIMON BOLIVAR, CO","8","4,S","4","4,S","2","4,S","0","5,S","0","5,S","","","","","","","23.0","5,S,30,+","89.9","4,,S,27,","","","144.8","4,,,S","","","","","24.04","5,,,S"
"COM00080009","1977-12","11.12","-74.231","6.7","SIMON BOLIVAR, CO","0","5,S","0","5,S","0","5,S","0","5,S","0","5,S","","","","","","","20.0","5,S,19,","0.0","5,,S,31,+","","","0.0","5,,,S","","","","","22.00","5,,,S"
"COM00080009","1978-01","11.12","-74.231","6.7","SIMON BOLIVAR, CO","0","4,S","0","4,S","0","4,S","0","4,S","0","4,S","","","","","","","19.0","4,S,02,","0.0","4,,S,31,+","","","0.0","4,,,S","","","","","20.81","4,,,S"
"COM00080009","1978-02","11.12","-74.231","6.7","SIMON BOLIVAR, CO","1","2,S","1","2,S","1","2,S","0","4,S","0","4,S","","","","","","","22.0","4,S,03,+","27.9","2,,S,06,","","","27.9","2,,,S","","","","","23.54","4,,,S"
