"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA006068153","2013-05","46.6333","-80.8","348.0","SUDBURY A, ON CA","","","2.7","2,C","8","2,C","6","2,C","1","2,C","","","0","2,C","0","2,C","3","2,C","0","2,C","14","2,C","0","2,C","-1.9","2,C,13,","","","0","2,,C,31,+","30.2","2,,C,10,","27.3","2,C,30,","","","172.5","2,C","89.8","2,,,C","0","2,,,C","12.48","2,C","18.94","2,,,C","6.01","2,,,C","","","",""
"CA006068153","2013-06","46.6333","-80.8","348.0","SUDBURY A, ON CA","","","14.2","1,C","11","1,C","7","1,C","0","1,C","","","0","1,C","0","1,C","0","1,C","0","1,C","14","1,C","0","1,C","1.6","1,C,04,","","","0","1,,C,30,+","19.0","1,,C,01,","28.7","1,C,24,","","","89.2","1,C","72.0","1,,,C","0","1,,,C","15.75","1,C","21.36","1,,,C","10.14","1,,,C","","","",""
"CA006068153","2013-07","46.6333","-80.8","348.0","SUDBURY A, ON CA","","","53.4",",C","10","1,C","7","1,C","0","1,C","","","0",",C","0",",C","0",",C","0",",C","27",",C","2",",C","6.1",",C,24,","","","0",",,C,31,+","22.8","1,,C,19,","33.5",",C,16,","35.3","C","35.3",",C","71.6","1,,,C","0",",,,C","18.92",",C","25.48",",,,C","12.35",",,,C","","","",""
"CA006068153","2013-08","46.6333","-80.8","348.0","SUDBURY A, ON CA","","","26.5",",C","10","1,C","8","1,C","1","1,C","","","0",",C","0",",C","0",",C","0",",C","21",",C","0",",C","5.5",",C,10,","","","0",",,C,31,+","25.8","1,,C,07,","29.1",",C,29,","91.5","C","56.2",",C","98.3","1,,,C","0",",,,C","17.38",",C","22.92",",,,C","11.83",",,,C","","","",""
"CA006068153","2013-09","46.6333","-80.8","348.0","SUDBURY A, ON CA","","","0.5","1,C","11","1,C","7","1,C","0","1,C","","","0","1,C","0","1,C","3","1,C","0","1,C","9","1,C","0","1,C","-2.2","1,C,23,","","","0","1,,C,30,+","14.0","1,,C,10,","23.9","1,C,27,","255.5","C","164.0","1,C","48.0","1,,,C","0","1,,,C","12.70","1,C","18.59","1,,,C","6.81","1,,,C","","","",""
"CA006068153","2013-10","46.6333","-80.8","348.0","SUDBURY A, ON CA","","","0.0","2,C","14","2,C","9","2,C","0","2,C","","","0","2,C","0","2,C","9","2,C","0","2,C","3","2,C","0","2,C","-9.4","2,C,29,","","","20","2,,C,27,","21.2","2,,C,31,","22.5","2,C,12,","569.7","C","314.2","2,C","91.7","2,,,C","22","2,,,C","7.50","2,C","12.50","2,,,C","2.49","2,,,C","","","",""
"CA006068153","2013-11","46.6333","-80.8","348.0","SUDBURY A, ON CA","","","0.0",",C","18",",C","11",",C","0",",C","","","7",",C","3",",C","26",",C","9",",C","0",",C","0",",C","-20.4",",C,29,","","","118",",,C,30,","20.8",",,C,17,","12.9",",C,01,","1203.0","C","633.3",",C","110.3",",,,C","456",",,,C","-2.78",",C","1.35",",,,C","-6.91",",,,C","","","",""
"CA006068153","2013-12","46.6333","-80.8","348.0","SUDBURY A, ON CA","","","0.0",",C","18",",C","8",",C","0",",C","31",",C","6",",C","15",",C","31",",C","30",",C","0",",C","0",",C","-31.1",",C,30,","360",",,C,27,+","120",",,C,22,","8.4",",,C,09,","5.2",",C,05,","2197.4","C","994.4",",C","44.7",",,,C","672",",,,C","-13.75",",C","-9.74",",,,C","-17.75",",,,C","","","",""
"CA006068153","2014-01","46.6333","-80.8","348.0","SUDBURY A, ON CA","0.0","C","0.0",",C","20",",C","11",",C","0",",C","31",",C","13",",C","18",",C","31",",C","28",",C","0",",C","0",",C","-36.0",",C,02,","550",",,C,06,","130",",,C,06,","8.0",",,C,11,","1.8",",C,13,","3244.6","C","1047.2",",C","61.5",",,,C","923",",,,C","-15.45",",C","-10.57",",,,C","-20.33",",,,C","","","",""
"CA006068153","2014-02","46.6333","-80.8","348.0","SUDBURY A, ON CA","0.0","C","0.0",",C","8",",C","2",",C","0",",C","28",",C","4",",C","15",",C","28",",C","26",",C","0",",C","0",",C","-29.8",",C,28,","420",",,C,18,+","42",",,C,01,","6.0",",,C,21,","2.1",",C,19,","4139.7","C","895.1",",C","16.5",",,,C","218",",,,C","-13.64",",C","-9.09",",,,C","-18.18",",,,C","","","",""
