"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00041522","1959-06","40.08333","-121.15","912.0","CARIBOU PH, CA US","1",",0","0",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","0.3",",,0,25,","0.3",",,,0","0",",,,0"
"USC00041522","1959-07","40.08333","-121.15","912.0","CARIBOU PH, CA US","0",",0","0",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","0.0",",,,0","0",",,,0"
"USC00041522","1959-08","40.08333","-121.15","912.0","CARIBOU PH, CA US","1",",0","1",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","4.8",",,0,20,","4.8",",,,0","0",",,,0"
"USC00041522","1959-09","40.08333","-121.15","912.0","CARIBOU PH, CA US","3",",0","3",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","44.5",",,0,18,","51.9",",,,0","0",",,,0"
"USC00041522","1959-10","40.08333","-121.15","912.0","CARIBOU PH, CA US","1",",0","0",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","0.5",",,0,08,","0.5",",,,0","0",",,,0"
"USC00041522","1959-11","40.08333","-121.15","912.0","CARIBOU PH, CA US","0",",0","0",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","0.0",",,,0","0",",,,0"
"USC00041522","1959-12","40.08333","-121.15","912.0","CARIBOU PH, CA US","4",",0","4",",0","1",",0","2",",0","1",",0","","","51",",,0,12,","51",",,0,12,","41.7",",,0,24,","66.6",",,,0","64",",,,0"
"USC00041522","1960-01","40.08333","-121.15","912.0","CARIBOU PH, CA US","18",",0","15",",0","1",",0","","","6",",0","","","","","76",",,0,21,+","27.2",",,0,08,","189.6",",,,0","390",",,,0"
"USC00041522","1960-02","40.08333","-121.15","912.0","CARIBOU PH, CA US","12",",0","11",",0","4",",0","0",",0","1",",0","","","0",",,0,29,+","38",",,0,18,","80.5",",,0,08,","255.6",",,,0","46",",,,0"
"USC00041522","1960-03","40.08333","-121.15","912.0","CARIBOU PH, CA US","15",",0","9",",0","3",",0","0",",0","0",",0","","","0",",T,0,04,+","0",",,0,31,+","49.5",",,0,07,","198.6",",,,0","0",",,,0"
"USC00041522","1960-04","40.08333","-121.15","912.0","CARIBOU PH, CA US","8",",0","7",",0","0",",0","0",",0","2",",0","","","0",",,0,30,+","51",",,0,23,","14.0",",,0,27,","42.2",",,,0","89",",,,0"
"USC00041522","1960-05","40.08333","-121.15","912.0","CARIBOU PH, CA US","10",",0","6",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","28.7",",,0,24,","72.5",",,,0","0",",,,0"
"USC00041522","1960-06","40.08333","-121.15","912.0","CARIBOU PH, CA US","0",",0","0",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","0.0",",,,0","0",",,,0"
"USC00041522","1960-07","40.08333","-121.15","912.0","CARIBOU PH, CA US","1",",0","0",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","0.5",",,0,07,","0.5",",,,0","0",",,,0"
"USC00041522","1960-08","40.08333","-121.15","912.0","CARIBOU PH, CA US","0",",0","0",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","0.0",",,,0","0",",,,0"
"USC00041522","1960-09","40.08333","-121.15","912.0","CARIBOU PH, CA US","1",",0","1",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","7.6",",,0,03,","7.6",",,,0","0",",,,0"
"USC00041522","1960-10","40.08333","-121.15","912.0","CARIBOU PH, CA US","4",",0","2",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","18.5",",,0,06,","24.9",",,,0","0",",,,0"
"USC00041522","1960-11","40.08333","-121.15","912.0","CARIBOU PH, CA US","15",",0","12",",0","3",",0","7",",0","2",",0","","","127",",,0,26,","152",",,0,26,+","53.1",",,0,26,","259.4",",,,0","304",",,,0"
"USC00041522","1960-12","40.08333","-121.15","912.0","CARIBOU PH, CA US","9",",0","4",",0","0",",0","0",",0","1",",0","","","0",",,0,31,+","25",",,0,02,","20.8",",,0,01,","65.6",",,,0","25",",,,0"
"USC00041522","1961-01","40.08333","-121.15","912.0","CARIBOU PH, CA US","7",",0","6",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","35.6",",,0,31,","76.1",",,,0","0",",,,0"
"USC00041522","1961-02","40.08333","-121.15","912.0","CARIBOU PH, CA US","13",",0","6",",0","2",",0","0",",0","0",",0","","","0",",,0,28,+","20",",,0,15,","29.7",",,0,11,","108.2",",,,0","28",",,,0"
"USC00041522","1961-03","40.08333","-121.15","912.0","CARIBOU PH, CA US","18",",0","15",",0","2",",0","0",",0","3",",0","","","0",",T,0,05,","76",",,0,17,","35.6",",,0,15,","188.9",",,,0","126",",,,0"
"USC00041522","1961-04","40.08333","-121.15","912.0","CARIBOU PH, CA US","6",",0","4",",0","1",",0","1",",0","2",",0","","","25",",,0,22,","127",",,0,22,","26.4",",,0,22,","59.5",",,,0","203",",,,0"
"USC00041522","1961-05","40.08333","-121.15","912.0","CARIBOU PH, CA US","10",",0","6",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","15.7",",,0,11,","49.5",",,,0","0",",,,0"
"USC00041522","1961-06","40.08333","-121.15","912.0","CARIBOU PH, CA US","2",",0","1",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","11.2",",,0,01,","12.0",",,,0","0",",,,0"
"USC00041522","1961-07","40.08333","-121.15","912.0","CARIBOU PH, CA US","0",",0","0",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","0.0",",,,0","0",",,,0"
"USC00041522","1961-08","40.08333","-121.15","912.0","CARIBOU PH, CA US","4",",0","1",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","7.4",",,0,28,","9.8",",,,0","0",",,,0"
"USC00041522","1961-09","40.08333","-121.15","912.0","CARIBOU PH, CA US","1",",0","0",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","0.8",",,0,16,","0.8",",,,0","0",",,,0"
"USC00041522","1961-10","40.08333","-121.15","912.0","CARIBOU PH, CA US","5",",0","4",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","10.4",",,0,27,","29.0",",,,0","0",",,,0"
"USC00041522","1961-11","40.08333","-121.15","912.0","CARIBOU PH, CA US","9",",0","5",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","8",",,0,29,+","53.6",",,0,30,","112.8",",,,0","16",",,,0"
"USC00041522","1961-12","40.08333","-121.15","912.0","CARIBOU PH, CA US","10",",0","8",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",T,0,15,+","56.6",",,0,01,","102.4",",,,0","0",",T,,0"
"USC00041522","1962-01","40.08333","-121.15","912.0","CARIBOU PH, CA US","5",",0","5",",0","1",",0","11",",0","2",",0","","","102",",,0,21,","89",",,0,21,","50.8",",,0,19,","88.5",",,,0","140",",,,0"
"USC00041522","1962-02","40.08333","-121.15","912.0","CARIBOU PH, CA US","18",",0","15",",0","7",",0","5",",0","6",",0","","","76",",,0,10,","152",",,0,16,","66.5",",,0,09,","387.9",",,,0","406",",,,0"
