"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00067432","1950-03","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","15",",0","9",",0","0",",0","","","","","","","","","","","","","","","","","","","19.6",",,0,23,","80.4",",,,0","","","",""
"USC00067432","1950-04","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","18",",0","9",",0","0",",0","","","1",",0","","","","","","","","","","","","","89",",,0,14,","17.0",",,0,21,","69.5",",,,0","115",",,,0","",""
"USC00067432","1950-05","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","15",",0","11",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","13.7",",,0,20,","89.6",",,,0","0",",,,0","",""
"USC00067432","1950-06","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","9",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","24.9",",,0,02,","82.1",",,,0","0",",,,0","",""
"USC00067432","1950-07","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","14",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","29.5",",,0,11,","91.2",",,,0","0",",,,0","",""
"USC00067432","1950-08","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","9",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","49.8",",,0,20,","109.2",",,,0","0",",,,0","",""
"USC00067432","1950-09","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","8",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","11.7",",,0,14,","39.4",",,,0","0",",,,0","",""
"USC00067432","1950-10","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","9",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","18.5",",,0,10,","53.3",",,,0","0",",,,0","",""
"USC00067432","1950-11","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","12",",0","5",",0","3",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",T,0,28,","65.3",",,0,26,","153.7",",,,0","0",",T,,0","",""
"USC00067432","1950-12","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","11",",0","10",",0","1",",0","","","3",",0","","","","","","","","","","","","","140",",,0,16,","25.9",",,0,30,","118.7",",,,0","293",",,,0","",""
"USC00067432","1951-01","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","11",",0","6",",0","1",",0","","","2",",0","","","","","","","","","","","","","114",",,0,08,","29.0",",,0,15,","95.4",",,,0","216",",,,0","",""
"USC00067432","1951-02","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","7",",0","6",",0","3",",0","","","3",",0","","","","","","","","","","","","","102",",,0,01,","46.2",",,0,08,","148.7",",,,0","217",",,,0","",""
"USC00067432","1951-03","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","13",",0","8",",0","3",",0","","","3",",0","","","","","","","","","","","","","89",",,0,04,","70.4",",,0,31,","173.4",",,,0","190",",,,0","",""
"USC00067432","1951-04","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","10",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","37.1",",,0,03,","72.6",",,,0","0",",,,0","",""
"USC00067432","1951-05","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","11",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","48.5",",,0,24,","105.2",",,,0","0",",,,0","",""
"USC00067432","1951-06","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","21.8",",,0,15,","86.0",",,,0","0",",,,0","",""
"USC00067432","1951-07","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","10.9",",,0,29,","44.9",",,,0","0",",,,0","",""
"USC00067432","1951-08","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","13",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","12.7",",,0,16,","64.6",",,,0","0",",,,0","",""
"USC00067432","1951-09","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","9",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","42.9",",,0,02,","80.8",",,,0","0",",,,0","",""
"USC00067432","1951-10","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","8",",0","4",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","65.8",",,0,08,","119.5",",,,0","0",",,,0","",""
"USC00067432","1951-11","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","12",",0","10",",0","3",",0","","","","","","","","","","","","","","","","","","","51.3",",,0,08,","207.7",",,,0","","","",""
"USC00067432","1951-12","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","11",",0","8",",0","3",",0","","","3",",0","","","","","","","","","","","","","140",",,0,15,","40.9",",,0,21,","150.7",",,,0","262",",,,0","",""
"USC00067432","1952-01","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","15",",0","13",",0","1",",0","","","6",",0","","","","","","","","","","","","","127",",,0,29,","38.4",",,0,23,","138.5",",,,0","427",",,,0","",""
"USC00067432","1952-02","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","14",",0","6",",0","1",",0","","","4",",0","","","","","","","","","","","","","140",",,0,17,","32.0",",,0,18,","84.0",",,,0","355",",,,0","",""
"USC00067432","1952-03","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","12",",0","7",",0","1",",0","","","6",",0","","","","","","","","","","","","","160",",,0,20,","26.7",",,0,12,","110.9",",,,0","298",",,,0","",""
"USC00067432","1952-04","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","14",",0","8",",0","4",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","41.7",",,0,06,","200.4",",,,0","0",",,,0","",""
"USC00067432","1952-05","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","15",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","31.5",",,0,12,","128.7",",,,0","0",",,,0","",""
"USC00067432","1952-06","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","12",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","49.5",",,0,01,","141.3",",,,0","0",",,,0","",""
"USC00067432","1952-07","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","7",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","79.8",",,0,11,","104.3",",,,0","0",",,,0","",""
"USC00067432","1952-08","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","10",",0","9",",0","3",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","34.5",",,0,11,","171.6",",,,0","0",",,,0","",""
"USC00067432","1952-09","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","8",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","37.8",",,0,02,","56.6",",,,0","0",",,,0","",""
"USC00067432","1952-10","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","3",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","16.3",",,0,03,","17.6",",,,0","0",",,,0","",""
"USC00067432","1952-11","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","10",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","97.3",",,0,23,","150.1",",,,0","","","",""
"USC00067432","1952-12","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","7",",0","3",",0","2",",0","","","0",",0","","","","","","","","","","","","","20",",,0,03,","52.3",",,0,12,","100.6",",,,0","20",",,,0","",""
"USC00067432","1953-01","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","14",",0","13",",0","2",",0","","","4",",0","","","","","","","","","","","","","140",",,0,09,","51.8",",,0,25,","184.5",",,,0","368",",,,0","",""
"USC00067432","1953-02","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","13",",0","8",",0","1",",0","","","1",",0","","","","","","","","","","","","","97",",,0,12,","28.7",",,0,16,","76.4",",,,0","127",",,,0","",""
"USC00067432","1953-03","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","14",",0","10",",0","7",",0","","","","","","","","","","","","","","","","","","","59.4",",,0,16,","299.0",",,,0","","","",""
"USC00067432","1953-04","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","14",",0","11",",0","2",",0","0",",0","1",",0","","","","","","","","","","","0",",,0,30,+","30",",,0,14,","36.6",",,0,14,","166.0",",,,0","30",",,,0","",""
"USC00067432","1953-05","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","18",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","36.1",",,0,01,","120.6",",,,0","0",",,,0","",""
"USC00067432","1953-06","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","8",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","20.1",",,0,23,","64.1",",,,0","0",",,,0","",""
"USC00067432","1953-07","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","7",",0","3",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","83.6",",,0,24,","140.2",",,,0","0",",,,0","",""
"USC00067432","1953-08","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","7",",0","3",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","29.7",",,0,10,","63.5",",,,0","0",",,,0","",""
"USC00067432","1953-09","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","6",",0","2",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","36.3",",,0,13,","44.3",",,,0","0",",,,0","",""
"USC00067432","1953-10","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","8",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","28.7",",,0,26,","132.4",",,,0","0",",,,0","",""
"USC00067432","1953-11","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","7",",0","5",",0","0",",0","0","2,0","1",",0","","","","","","","","","","","0","2,,0,30,+","102",",,0,07,","20.1",",,0,23,","69.9",",,,0","102",",,,0","",""
"USC00067432","1953-12","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","11",",0","8",",0","1",",0","","","","","","","","","","","","","","","","","","","28.2",",,0,05,","130.6",",,,0","","","",""
"USC00067432","1954-01","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","12",",0","9",",0","0",",0","","","7",",0","","","","","","","","","","","","","140",",,0,11,","11.9",",,0,28,","53.4",",,,0","476",",,,0","",""
"USC00067432","1954-02","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","8",",0","5",",0","1",",0","","","0",",0","","","","","","","","","","","","","8",",,0,09,","29.0",",,0,22,","51.8",",,,0","13",",,,0","",""
"USC00067432","1954-03","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","9",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","26.4",",,0,20,","97.0",",,,0","","","",""
"USC00067432","1954-04","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","14",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","20",",,0,01,","36.3",",,0,18,","112.6",",,,0","20",",,,0","",""
"USC00067432","1954-05","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","13",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","25.1",",,0,09,","112.4",",,,0","0",",,,0","",""
"USC00067432","1954-06","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","11","1,0","7","1,0","0","1,0","0","1,0","0","1,0","","","","","","","","","","","0","1,,0,30,+","0","1,,0,30,+","15.2","1,,0,16,+","72.4","1,,,0","0","1,,,0","",""
"USC00067432","1954-07","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","14",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","23.1",",,0,29,","91.0",",,,0","0",",,,0","",""
"USC00067432","1954-08","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","15",",0","7",",0","3",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","82.3",",,0,04,","175.2",",,,0","0",",,,0","",""
"USC00067432","1954-09","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","15","1,0","9","1,0","4","1,0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","58.7","1,,0,12,","212.1","1,,,0","0",",,,0","",""
"USC00067432","1954-10","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","10",",0","2",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","29.5",",,0,16,","60.8",",,,0","0",",,,0","",""
"USC00067432","1954-11","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","11",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","58.7",",,0,03,","142.2",",,,0","0",",,,0","",""
"USC00067432","1954-12","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","9",",0","4",",0","3",",0","","","1",",0","","","","","","","","","","","","","25",",,0,21,","85.3",",,0,15,","165.1",",,,0","30",",,,0","",""
"USC00067432","1955-01","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","8",",0","2",",0","0",",0","","","0",",0","","","","","","","","","","","","","5",",,0,22,+","5.3",",,0,07,","14.8",",,,0","16",",,,0","",""
"USC00067432","1955-02","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","14",",0","7",",0","1",",0","","","3",",0","","","","","","","","","","","","","51",",,0,17,","30.2",",,0,07,","93.4",",,,0","158",",,,0","",""
"USC00067432","1955-03","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","15",",0","12",",0","2",",0","","","4",",0","","","","","","","","","","","","","127",",,0,22,","27.7",",,0,23,","146.0",",,,0","267",",,,0","",""
"USC00067432","1955-04","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","17",",0","8",",0","1",",0","0","4,0","1",",0","","","","","","","","","","","0","4,,0,30,+","127",",,0,04,","30.0",",,0,04,","108.7",",,,0","127",",,,0","",""
"USC00067432","1955-05","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","8",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","11.7",",,0,27,","37.9",",,,0","0",",,,0","",""
"USC00067432","1955-06","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","15",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","14.2",",,0,12,","51.4",",,,0","0",",,,0","",""
"USC00067432","1955-07","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","11.9",",,0,11,","40.2",",,,0","0",",,,0","",""
"USC00067432","1955-08","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","13",",0","9",",0","5",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","196.9",",,0,19,","459.3",",,,0","0",",,,0","",""
"USC00067432","1955-09","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","8",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","42.9",",,0,25,","127.5",",,,0","0",",,,0","",""
"USC00067432","1955-10","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","15",",0","10",",0","5",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","109.2",",,0,16,","367.5",",,,0","0",",,,0","",""
"USC00067432","1955-11","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","12",",0","8",",0","2",",0","0","3,0","1",",0","","","","","","","","","","","0","3,,0,30,+","64",",,0,20,","64.0",",,0,05,","167.3",",,,0","64",",,,0","",""
"USC00067432","1955-12","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","7",",0","4",",0","0",",0","","","1",",0","","","","","","","","","","","","","46",",,0,23,","8.1",",,0,05,","25.4",",,,0","97",",,,0","",""
"USC00067432","1956-01","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","13",",0","9",",0","0",",0","","","4",",0","","","","","","","","","","","","","102",",,0,17,","17.5",",,0,31,","81.0",",,,0","242",",,,0","",""
"USC00067432","1956-02","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","14",",0","8",",0","1",",0","","","3",",0","","","","","","","","","","","","","107",",,0,28,","25.9",",,0,07,","108.4",",,,0","305",",,,0","",""
"USC00067432","1956-03","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","14",",0","14",",0","0",",0","","","10",",0","","","","","","","","","","","","","249",",,0,17,","21.3",",,0,17,","152.2",",,,0","1025",",,,0","",""
"USC00067432","1956-04","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","17",",0","8",",0","0",",0","","","1",",0","","","","","","","","","","","","","114",",,0,08,","20.1",",,0,16,","94.6",",,,0","127",",,,0","",""
"USC00067432","1956-05","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","14",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","13.0",",,0,03,","60.5",",,,0","0",",,,0","",""
"USC00067432","1956-06","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","11",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","43.9",",,0,03,","105.5",",,,0","0",",,,0","",""
"USC00067432","1956-07","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","13",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","52.6",",,0,06,","120.8",",,,0","0",",,,0","",""
"USC00067432","1956-08","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","10",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","10.7",",,0,21,","40.9",",,,0","0",",,,0","",""
"USC00067432","1956-09","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","14",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","24.4",",,0,28,","99.7",",,,0","0",",,,0","",""
"USC00067432","1956-10","41.6445","-72.8167","126.5","SHUTTLE MEADOW RESERVOIR, CT US","7",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","25.1",",,0,07,","43.0",",,,0","0",",,,0","",""
