"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00295968","2009-05","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","10.1","0","10.1",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","","","3.9",",0,30,+","0",",,0,31,+","0",",,0,31,+","8.6",",,0,23,","31.7",",0,08,","","","74.0",",0","31.3",",,,0","0",",,,0","16.27",",0","25.70",",,,0","6.85",",,,0","","","",""
"USC00295968","2009-06","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","48.5","0","38.4",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","","","","","4.4",",0,02,+","0",",,0,30,+","0",",,0,30,+","24.1",",,0,29,","33.3",",0,23,","","","25.6",",0","58.3",",,,0","0",",,,0","18.76",",0","27.76",",,,0","9.76",",,,0","","","",""
"USC00295968","2009-07","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","163.7","0","115.2","1,0","11","1,0","6","1,0","1","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","30","1,0","18","1,0","","","","","9.4","1,0,31,","0","1,,0,31,+","0","1,,0,31,+","27.4","1,,0,22,","36.7","1,0,16,","0.3","0","0.3","1,0","64.0","1,,,0","0","1,,,0","22.16","1,0","31.77","1,,,0","12.55","1,,,0","","","",""
"USC00295968","2009-08","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","239.0","0","75.3",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","","","","","6.7",",0,27,+","0",",,0,31,+","0",",,0,31,+","11.2",",,0,24,","35.0",",0,06,+","10.3","0","10.0",",0","35.4",",,,0","0",",,,0","20.44",",0","30.21",",,,0","10.67",",,,0","","","",""
"USC00295968","2009-09","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","243.8","0","4.8",",0","13",",0","7",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","23",",0","0",",0","1","","1","","-1.7",",0,24,+","0",",,0,30,+","0",",,0,30,+","25.1",",,0,17,","31.1",",0,01,","108.6","0","98.3",",0","67.6",",,,0","0",",,,0","15.21",",0","24.09",",,,0","6.33",",,,0","","","",""
"USC00295968","2009-10","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","243.8","0","0.0",",0","7",",0","3",",0","1",",0","0",",0","1",",0","0",",0","10",",0","0",",0","15",",0","0",",0","","","","","-7.2",",0,31,+","0",",T,0,30,+","25",",,0,29,","27.2",",,0,21,","27.2",",0,01,","364.5","0","255.9",",0","41.7",",,,0","38",",,,0","10.08",",0","17.80",",,,0","2.36",",,,0","","","",""
"USC00295968","2009-11","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","243.8","0","0.0","1,0","4",",0","2",",0","0",",0","2",",0","2",",0","0","1,0","24","1,0","0","1,0","2","1,0","0","1,0","","","","","-13.3","1,0,26,+","51",",,0,29,","102",",,0,30,","10.7",",,0,29,","22.2","1,0,07,","738.8","0","374.3","1,0","22.9",",,,0","153",",,,0","5.43","1,0","14.98","1,,,0","-4.12","1,,,0","","","",""
"USC00295968","2009-12","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","243.8","0","0.0","1,0","6","2,0","4","2,0","0","2,0","6","1,0","4",",0","2","1,0","30","1,0","2","1,0","0","1,0","0","1,0","","","1","","-22.2","1,0,05,","152","1,,0,31,","152",",,0,31,","6.6","2,,0,31,","12.8","1,0,18,","1324.6","0","585.8","1,0","20.9",",a,,0","342",",a,,0","-1.19","1,0","5.18","1,,,0","-7.57","1,,,0","","","",""
"USC00295968","2010-01","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","0.0","0","0.0","4,0","6","2,0","6","2,0","0","2,0","10",",0","3",",0","0","4,0","27","4,0","2","4,0","0","4,0","0","4,0","1","","","","-15.0","4,0,09,","178",",,0,29,","152",",,0,29,","14.2","2,,0,29,","11.7","4,0,13,","1854.7","0","530.1","4,0","38.7",",a,,0","241",",,,0","-1.30","4,0","6.03","4,,,0","-8.63","4,,,0","","","",""
"USC00295968","2010-02","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","0.0","0","0.0","1,0","5",",0","3",",0","1",",0","16",",0","3",",0","0",",0","28",",0","1","1,0","0","1,0","0","1,0","","","","","-17.2",",0,24,","279",",,0,04,","267",",,0,04,","26.2",",,0,04,","12.2","1,0,19,","2359.7","0","505.0","1,0","41.2",",,,0","407",",,,0","-0.43","1,0","6.27","1,,,0","-7.12",",,,0","","","",""
"USC00295968","2010-03","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","0.0","0","0.0",",0","10",",0","6",",0","0",",0","6",",0","6",",0","0",",0","30",",0","0",",0","1",",0","0",",0","","","","","-10.0",",0,17,+","178",",,0,15,","178",",,0,15,","20.1",",,0,15,","24.4",",0,31,","2813.5","0","453.8",",0","61.9",",,,0","456",",,,0","3.69",",0","11.70",",,,0","-4.32",",,,0","","","",""
"USC00295968","2010-04","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","0.0","0","0.0",",0","7",",0","2",",0","0",",0","0",",0","1",",0","0",",0","12",",0","0",",0","15",",0","0",",0","","","","","-7.2",",0,09,+","0",",T,0,23,","38",",,0,23,","16.3",",,0,17,","23.9",",0,16,","3068.3","0","254.8",",0","26.7",",,,0","38",",,,0","9.84",",0","18.78",",,,0","0.90",",,,0","","","",""
"USC00295968","2010-05","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","0.6","0","0.6",",0","5",",0","5",",0","0",",0","0",",0","2",",0","0",",0","8",",0","0",",0","23",",0","0",",0","","","","","-2.8",",0,02,+","0",",T,0,02,","76",",,0,03,","7.1",",,0,03,","30.6",",0,28,","3245.4","0","177.1",",0","22.5",",,,0","127",",,,0","12.64",",0","22.67",",,,0","2.61",",,,0","","","",""
"USC00295968","2010-06","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","80.3","0","79.7","1,0","4",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","16","1,0","","","","","5.6","1,0,15,+","0",",,0,30,+","0",",,0,30,+","7.1",",,0,29,","36.1","1,0,06,","3253.1","0","7.7","1,0","12.0",",,,0","0",",,,0","20.82","1,0","31.54","1,,,0","10.09","1,,,0","","","",""
"USC00295968","2010-07","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","169.4","0","89.1",",0","13",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","7.8",",0,07,+","0",",,0,31,+","0",",,0,31,+","22.6",",,0,26,","36.1",",0,21,+","2.2","0","2.2",",0","81.1",",,,0","0",",,,0","21.14",",0","29.85",",,,0","12.42",",,,0","","","",""
"USC00295968","2010-08","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","250.8","0","81.4",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","4.4",",0,27,","0",",,0,31,+","0",",,0,31,+","26.2",",,0,16,","33.9",",0,15,+","13.6","0","11.4",",0","54.8",",,,0","0",",,,0","20.59",",0","29.55",",,,0","11.63",",,,0","","","",""
"USC00295968","2010-09","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","","","","","3",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","24.4",",,0,23,","","","","","","","28.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00295968","2010-10","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","","","0.3",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","19",",0","0",",0","","","","","-3.9",",0,29,+","0",",,0,31,+","0",",,0,31,+","11.2",",,0,21,","29.4",",0,02,","","","203.6",",0","23.4",",,,0","0",",,,0","11.77",",0","20.84",",,,0","2.71",",,,0","","","",""
"USC00295968","2010-11","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","","","0.0","1,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","25","1,0","0","1,0","1","1,0","0","1,0","","","","","-12.2","1,0,28,","0",",,0,30,+","0",",T,0,26,","0.3",",,0,10,","22.8","1,0,07,","","","401.5","1,0","0.3",",,,0","0",",T,,0","4.49","1,0","13.38","1,,,0","-4.40","1,,,0","","","",""
"USC00295968","2010-12","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","","","0.0",",0","4",",0","2",",0","0",",0","3",",0","3",",0","0",",0","26",",0","0",",0","0",",0","0",",0","","","","","-11.7",",0,31,","76",",,0,17,","152",",,0,17,","15.2",",,0,17,","19.4",",0,15,","","","445.4",",0","22.4",",,,0","228",",,,0","3.97",",0","11.61",",,,0","-3.68",",,,0","","","",""
"USC00295968","2011-01","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","2.4",",7","0.0","7","0.0",",7","0",",7","0",",7","0",",7","1",",7","0",",7","3",",7","29",",7","2",",7","0",",7","0",",7","","","","","-17.8",",7,03,+","51",",,7,01,","8",",,7,23,","0.0",",T,7,25,+","13.9",",7,18,","","","561.2",",7","0.0",",T,,7","8",",,,7","0.23",",7","7.92",",,,7","-7.45",",,,7","225",",7","22.4",",7"
"USC00295968","2011-02","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","2.2",",7","0.0","7","0.0",",7","4",",7","3",",7","0",",7","9","2,7","3","1,7","6",",7","26",",7","4",",7","0",",7","0",",7","","","","","-33.3",",7,03,","254","2,,7,03,+","203","1,,7,01,","14.5",",,7,01,","17.8",",7,17,","","","557.6",",7","32.1",",,,7","371","1,,,7","-1.58",",7","7.54",",,,7","-10.70",",,,7","225",",7","21.0",",7"
"USC00295968","2011-03","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","2.6",",7","0.0","7","0.0",",7","2",",7","1",",7","0",",7","1",",7","1",",7","0",",7","22",",7","0",",7","5",",7","0",",7","","","","","-10.6",",7,01,","25",",,7,08,","38",",,7,08,","3.3",",,7,08,","22.8",",7,17,","","","325.0",",7","3.6",",,,7","38",",,,7","7.85",",7","17.51",",,,7","-1.81",",,,7","180",",7","23.7",",7"
"USC00295968","2011-04","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","4.7",",7","0.6","7","0.6",",7","3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","11",",7","0",",7","17",",7","0",",7","","","","","-4.4",",7,13,+","0",",,7,30,+","0",",,7,30,+","3.8",",,7,07,","26.7",",7,30,+","","","204.4",",7","5.4",",,,7","0",",,,7","11.54",",7","20.98",",,,7","2.09",",,,7","135",",7","25.9",",7"
"USC00295968","2011-05","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","1.3",",7","13.9","7","13.3",",7","4",",7","1",",7","0",",7","0",",7","1",",7","0",",7","7",",7","0",",7","23",",7","2",",7","","","","","-5.6",",7,04,+","0",",T,7,02,","51",",,7,02,","5.1",",,7,02,","32.8",",7,29,","","","172.0",",7","7.4",",,,7","51",",,,7","13.21",",7","23.12",",,,7","3.31",",,,7","225",",7","22.8",",7"
"USC00295968","2011-06","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","1.8",",7","108.8","7","94.9",",7","3",",7","1",",7","0",",7","0","1,7","0",",7","0",",7","1",",7","0",",7","30",",7","14",",7","","","","","0.0",",7,01,","0","1,,7,30,+","0",",,7,30,+","2.8",",,7,06,","36.1",",7,27,+","","","5.3",",7","3.4",",,,7","0",",,,7","21.32",",7","32.25",",,,7","10.39",",,,7","360",",7","22.8",",7"
"USC00295968","2011-07","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","0.6",",7","238.2","7","129.4",",7","9",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","19",",7","","","","","10.0",",7,06,+","0",",,7,31,+","0",",,7,31,+","7.4",",,7,25,","35.6",",7,21,","0.0","7","0.0",",7","26.7",",,,7","0",",,,7","22.51",",7","32.46",",,,7","12.56",",,,7","180",",7","16.5",",7"
"USC00295968","2011-08","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","","","361.7","7","123.5","1,7","13",",7","6",",7","0",",7","0",",7","0",",7","0","1,7","0","1,7","0",",7","31",",7","16",",7","","","","","10.0","1,7,10,+","0",",,7,31,+","0",",,7,31,+","17.8",",,7,22,","36.1",",7,10,","0.0","7","0.0",",7","59.6",",,,7","0",",,,7","22.47","1,7","31.94",",,,7","13.01","1,,,7","","","",""
"USC00295968","2011-09","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","0.0",",7","380.1","7","18.4",",7","12",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","1",",7","","","","","4.4",",7,30,+","0",",,7,30,+","0",",,7,30,+","4.1",",,7,18,","34.4",",7,01,","52.3","7","52.3",",7","19.2",",,,7","0",",,,7","17.20",",7","26.37",",,,7","8.03",",,,7","90",",7","9.4",",7"
"USC00295968","2011-10","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","0.1",",7","380.1","7","0.0",",7","5",",7","3",",7","0",",7","1",",7","1",",7","0",",7","11",",7","0",",7","16",",7","0",",7","","","","","-3.3",",7,20,+","25",",,7,27,","76",",,7,27,","20.8",",,7,05,","26.1",",7,17,","280.5","7","228.2",",7","44.4",",,,7","76",",,,7","10.97",",7","19.95",",,,7","1.99",",,,7","180",",7","14.3",",7"
"USC00295968","2011-11","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","0.3",",7","380.1","7","0.0",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","22",",7","0",",7","2",",7","0",",7","","","","","-11.1",",7,28,+","0",",T,7,08,","0",",T,7,09,+","4.1",",,7,06,","21.1",",7,02,+","685.9","7","405.4",",7","12.2",",,,7","0",",T,,7","4.82",",7","13.14",",,,7","-3.50",",,,7","180",",7","13.9",",7"
"USC00295968","2011-12","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","0.1",",7","380.1","7","0.0",",7","10",",7","9",",7","0",",7","29",",7","10",",7","6",",7","31",",7","7",",7","0",",7","0",",7","","","","","-25.0",",7,07,+","559",",,7,24,","432",",,7,23,","23.4",",,7,23,","15.6",",7,01,","1383.7","7","697.8",",7","108.6",",,,7","1333",",,,7","-4.18",",7","3.70",",,,7","-12.05",",,,7","315",",7","9.8",",7"
"USC00295968","2012-01","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","0.1","1,7","0.0","7","0.0","1,7","4","1,7","3","1,7","0","1,7","8","1,7","2","1,7","0","1,7","29","1,7","1","1,7","0","1,7","0","1,7","","","","","-12.8","1,7,13,+","178","1,,7,01,","25","1,,7,25,+","4.3","1,,7,16,","15.6","1,7,20,","1893.5","7","509.8","1,7","11.4","1,,,7","50","1,,,7","1.34","1,7","9.39","1,,,7","-6.71","1,,,7","270","1,7","11.2","1,7"
"USC00295968","2012-02","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","0.8",",7","0.0","7","0.0",",7","4",",7","0",",7","0",",7","1",",7","3",",7","0",",7","28",",7","0",",7","0",",7","0",",7","","","","","-10.6",",7,25,+","25",",,7,13,","25",",,7,20,+","2.0",",,7,13,","15.6",",7,26,+","2382.2","7","488.7",",7","6.1",",,,7","75",",,,7","1.48",",7","8.87",",,,7","-5.90",",,,7","270",",7","16.5",",7"
"USC00295968","2012-03","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","0.5",",7","0.0","7","0.0",",7","3",",7","2",",7","0",",7","3",",7","2",",7","0",",7","21",",7","1",",7","10",",7","0",",7","","","","","-6.7",",7,04,+","25",",,7,11,+","51",",,7,09,","5.8",",,7,09,","26.1",",7,26,","2732.4","7","350.2",",7","10.9",",,,7","102",",,,7","7.04",",7","15.92",",,,7","-1.85",",,,7","12",",7","20.1",",7"
"USC00295968","2012-04","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","0.2",",7","0.0","7","0.0",",7","2",",7","1",",7","0",",7","1",",7","1",",7","0",",7","15",",7","0",",7","21",",7","0",",7","","","","","-5.0",",7,18,+","178",",,7,03,","178",",,7,03,","13.5",",,7,03,","28.9",",7,25,","2946.2","7","213.8",",7","14.3",",,,7","191",",,,7","11.21",",7","21.60",",,,7","0.81",",,,7","180",",7","15.6",",7"
"USC00295968","2012-05","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","0.1","1,7","13.1","7","13.1",",7","2",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","25",",7","1",",7","","","","","0.6",",7,16,+","0",",,7,31,+","0",",,7,31,+","10.2",",,7,14,","32.2",",7,24,","3047.6","7","101.4",",7","14.8",",,,7","0",",,,7","15.48",",7","25.27",",,,7","5.70",",,,7","225",",7","14.8",",7"
"USC00295968","2012-06","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","0.2",",7","117.7","7","104.6",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","21",",7","","","","","6.7",",7,18,+","0",",,7,30,+","0",",,7,30,+","1.5",",,7,17,","36.7",",7,30,","3047.6","7","0.0",",7","3.3",",,,7","0",",,,7","21.82",",7","32.79",",,,7","10.85",",,,7","90",",7","11.2",",7"
"USC00295968","2012-07","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","0.1",",7","219.6","7","101.9",",7","9",",7","5",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","7",",7","","","","","11.1",",7,29,+","0",",,7,31,+","0",",,7,31,+","33.5",",,7,06,","33.9",",7,02,+","1.1","7","1.1",",7","64.8",",,,7","0",",,,7","21.58",",7","30.36",",,,7","12.80",",,,7","90",",7","9.4",",7"
"USC00295968","2012-08","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","0.1",",7","318.3","7","98.7",",7","7",",7","3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","11",",7","","","","","7.2",",7,31,+","0",",,7,31,+","0",",,7,31,+","37.8",",,7,05,","34.4",",7,03,+","1.1","7","0.0",",7","58.1",",,,7","0",",,,7","21.52",",7","30.83",",,,7","12.21",",,,7","90",",7","10.3",",7"
"USC00295968","2012-09","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","0.1","2,7","348.4","7","30.1","2,7","6","2,7","3","2,7","1","2,7","0","2,7","0","2,7","0","2,7","0","2,7","0","2,7","24","2,7","3","2,7","","","","","2.2","2,7,16,+","0","2,,7,30,+","0","2,,7,30,+","47.0","2,,7,13,","33.9","2,7,07,","75.0","7","73.9","2,7","73.7","2,,,7","0","2,,,7","16.77","2,7","25.68","2,,,7","7.86","2,,,7","135","2,7","8.5","2,7"
"USC00295968","2012-10","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","0.2",",7","348.4","7","0.0",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","11",",7","0",",7","25",",7","0",",7","","","","","-7.8",",7,28,+","0",",,7,31,+","0",",,7,31,+","1.8",",,7,13,","26.7",",7,04,","273.2","7","198.2",",7","1.8",",,,7","0",",,,7","11.94",",7","21.83",",,,7","2.05",",,,7","180",",7","11.2",",7"
"USC00295968","2012-11","34.6241","-106.3102","2033.6","MOUNTAINAIR 8 NW, NM US","0.1",",7","348.4","7","0.0",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","25",",7","0",",7","4",",7","0",",7","","","","","-11.1",",7,14,+","0",",T,7,11,","0",",T,7,11,","2.3",",,7,11,","23.3",",7,07,","634.7","7","361.5",",7","3.8",",,,7","0",",T,,7","6.28",",7","16.27",",,,7","-3.70",",,,7","350",",7","9.4",",7"
