"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"LG000026348","1953-05","57.133","26.717","143.0","GULBENE, LG","","","","","","","","","","","","","","","1","3,S","5","3,S","0","3,S","","","","","","","27.8","3,S,22,","","","","","","","","","14.64","3,,,S","",""
"LG000026348","1955-03","57.133","26.717","143.0","GULBENE, LG","","","","","","","","","","","","","","","16","5,S","0","5,S","0","5,S","","","","","","","3.9","5,S,15,+","","","","","","","","","-0.38","5,,,S","",""
"LG000026348","1957-03","57.133","26.717","143.0","GULBENE, LG","","","","","","","","","","","","","","","13","5,S","0","5,S","0","5,S","","","","","","","12.2","5,S,31,","","","","","","","","","0.52","5,,,S","",""
"LG000026348","1964-02","57.133","26.717","143.0","GULBENE, LG","","","","","","","","","","","","","","","24","4,S","0","4,S","0","4,S","","","","","","","1.1","4,S,01,","","","","","","","","","-6.84","4,,,S","",""
"LG000026348","1964-03","57.133","26.717","143.0","GULBENE, LG","","","","","","","","","","","2","5,S","26","5,S","19","3,S","0","3,S","0","3,S","-21.1","5,S,07,+","","","","","3.9","3,S,27,","","","","","","","-6.06","8,S","-1.74","3,,,S","-10.37","5,,,S"
"LG000026348","1964-04","57.133","26.717","143.0","GULBENE, LG","","","","","","","","","","","","","","","0","1,S","2","1,S","0","1,S","","","","","","","22.8","1,S,21,","","","","","","","","","9.08","1,,,S","",""
"LG000026348","1964-05","57.133","26.717","143.0","GULBENE, LG","0.0","3,S","","","","","","","","","0","3,S","1","3,S","0",",S","7",",S","0",",S","0.0","3,S,17,","","","","","22.8",",S,30,+","","","215.3",",S","","","10.74","3,S","16.49",",,,S","5.00","3,,,S"
"LG000026348","1964-06","57.133","26.717","143.0","GULBENE, LG","","","7","5,S","5","5,S","0","5,S","","","","","","","0","3,S","21","3,S","0","3,S","","","","","13.0","5,,S,24,","28.9","3,S,20,+","","","","","28.7","5,,,S","","","22.69","3,,,S","",""
"LG000026348","1964-09","57.133","26.717","143.0","GULBENE, LG","","","","","","","","","","","","","","","0","1,S","4","1,S","0","1,S","","","","","","","22.8","1,S,16,+","","","","","","","","","15.67","1,,,S","",""
"LG000026348","1964-10","57.133","26.717","143.0","GULBENE, LG","","","","","","","","","","","","","","","0","3,S","0","3,S","0","3,S","","","","","","","17.8","3,S,08,","","","","","","","","","10.62","3,,,S","",""
