"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00037085","1966-03","44.4","46.55","-21.0","KOCUBEJ, RS","","","5",",I","2",",I","0",",I","","","","","","","","","","","","","5.7",",,I,29,","","","","","13.7",",,,I","","","","","",""
"RSM00037085","1966-04","44.4","46.55","-21.0","KOCUBEJ, RS","","","4",",I","2",",I","0",",I","","","","","","","","","","","","","12.5",",,I,09,","","","","","19.0",",,,I","","","","","",""
"RSM00037085","1966-05","44.4","46.55","-21.0","KOCUBEJ, RS","","","4",",I","3",",I","0",",I","","","","","","","","","","","","","9.6",",,I,26,","","","","","18.1",",,,I","","","","","",""
"RSM00037085","1966-06","44.4","46.55","-21.0","KOCUBEJ, RS","","","8",",I","6",",I","0",",I","","","","","","","","","","","","","7.4",",,I,27,","","","","","37.8",",,,I","","","","","",""
"RSM00037085","1966-07","44.4","46.55","-21.0","KOCUBEJ, RS","","","1",",I","1",",I","0",",I","","","","","","","","","","","","","7.4",",,I,05,","","","","","7.6",",,,I","","","","","",""
"RSM00037085","1966-08","44.4","46.55","-21.0","KOCUBEJ, RS","","","8",",I","3",",I","0",",I","","","","","","","","","","","","","19.5",",,I,30,","","","","","35.2",",,,I","","","","","",""
"RSM00037085","1966-09","44.4","46.55","-21.0","KOCUBEJ, RS","","","4",",I","2",",I","0",",I","","","","","","","","","","","","","6.4",",,I,06,","","","","","13.4",",,,I","","","","","",""
"RSM00037085","1966-10","44.4","46.55","-21.0","KOCUBEJ, RS","","","2",",I","0",",I","0",",I","","","","","","","","","","","","","0.3",",,I,30,+","","","","","0.8",",,,I","","","","","",""
"RSM00037085","1966-11","44.4","46.55","-21.0","KOCUBEJ, RS","","","5",",I","0",",I","0",",I","","","","","","","","","","","","","2.2",",,I,24,","","","","","5.1",",,,I","","","","","",""
"RSM00037085","1966-12","44.4","46.55","-21.0","KOCUBEJ, RS","","","14",",I","4",",I","0",",I","","","","","","","","","","","","","5.2",",,I,27,","","","","","24.8",",,,I","","","","","",""
"RSM00037085","1967-01","44.4","46.55","-21.0","KOCUBEJ, RS","","","10",",I","3",",I","0",",I","","","","","","","","","","","","","7.6",",,I,25,","","","","","25.3",",,,I","","","","","",""
"RSM00037085","1967-02","44.4","46.55","-21.0","KOCUBEJ, RS","","","6",",I","3",",I","0",",I","","","","","","","","","","","","","5.5",",,I,05,","","","","","16.6",",,,I","","","","","",""
"RSM00037085","1967-03","44.4","46.55","-21.0","KOCUBEJ, RS","","","5","1,I","2","1,I","0","1,I","","","","","","","","","","","","","16.1","1,,I,06,","","","","","22.2","1,,,I","","","","","",""
"RSM00037085","1967-04","44.4","46.55","-21.0","KOCUBEJ, RS","","","5",",I","4",",I","0",",I","","","","","","","","","","","","","9.6",",,I,26,","","","","","24.1",",,,I","","","","","",""
"RSM00037085","1967-05","44.4","46.55","-21.0","KOCUBEJ, RS","","","5",",I","2",",I","0",",I","","","","","","","","","","","","","9.2",",,I,28,","","","","","14.1",",,,I","","","","","",""
"RSM00037085","1967-06","44.4","46.55","-21.0","KOCUBEJ, RS","","","8",",I","5",",I","0",",I","","","","","","","","","","","","","25.3",",,I,18,","","","","","70.5",",,,I","","","","","",""
"RSM00037085","1967-07","44.4","46.55","-21.0","KOCUBEJ, RS","","","5",",I","2",",I","0",",I","","","","","","","","","","","","","15.4",",,I,24,","","","","","21.9",",,,I","","","","","",""
"RSM00037085","1967-08","44.4","46.55","-21.0","KOCUBEJ, RS","","","6",",I","5",",I","2",",I","","","","","","","","","","","","","29.4",",,I,18,","","","","","83.2",",,,I","","","","","",""
"RSM00037085","1967-09","44.4","46.55","-21.0","KOCUBEJ, RS","","","3",",I","1",",I","0",",I","","","","","","","","","","","","","2.9",",,I,28,","","","","","4.8",",,,I","","","","","",""
"RSM00037085","1967-10","44.4","46.55","-21.0","KOCUBEJ, RS","","","5",",I","1",",I","0",",I","","","","","","","","","","","","","3.4",",,I,04,","","","","","6.7",",,,I","","","","","",""
"RSM00037085","1967-11","44.4","46.55","-21.0","KOCUBEJ, RS","","","8",",I","2",",I","0",",I","","","","","","","","","","","","","7.4",",,I,23,","","","","","16.0",",,,I","","","","","",""
"RSM00037085","1967-12","44.4","46.55","-21.0","KOCUBEJ, RS","","","8",",I","3",",I","0",",I","","","","","","","","","","","","","6.2",",,I,02,","","","","","19.4",",,,I","","","","","",""
"RSM00037085","1968-01","44.4","46.55","-21.0","KOCUBEJ, RS","","","9",",I","2",",I","0",",I","","","","","","","","","","","","","4.8",",,I,15,","","","","","15.2",",,,I","","","","","",""
