"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"RSM00029649","1936-01","55.0","86.8","151.0","KRAPIVINO, RS","15",",I","1",",I","0",",I","","","","","","","","","","","3.2",",,I,02,","","","15.8",",,,I","",""
"RSM00029649","1936-02","55.0","86.8","151.0","KRAPIVINO, RS","7",",I","2",",I","0",",I","","","","","","","","","","","14.4",",,I,01,","","","23.4",",,,I","",""
"RSM00029649","1936-03","55.0","86.8","151.0","KRAPIVINO, RS","7",",I","0",",I","0",",I","","","","","","","","","","","1.0",",,I,17,","","","4.9",",,,I","",""
"RSM00029649","1936-04","55.0","86.8","151.0","KRAPIVINO, RS","11",",I","2",",I","0",",I","","","","","","","","","","","5.9",",,I,14,","","","20.9",",,,I","",""
"RSM00029649","1936-05","55.0","86.8","151.0","KRAPIVINO, RS","12",",I","9",",I","0",",I","","","","","","","","","","","15.6",",,I,18,","","","64.8",",,,I","",""
"RSM00029649","1936-06","55.0","86.8","151.0","KRAPIVINO, RS","13",",I","7",",I","0",",I","","","","","","","","","","","20.3",",,I,04,","","","83.6",",,,I","",""
"RSM00029649","1936-07","55.0","86.8","151.0","KRAPIVINO, RS","18",",I","10",",I","0",",I","","","","","","","","","","","23.8",",,I,14,","","","84.2",",,,I","",""
"RSM00029649","1936-08","55.0","86.8","151.0","KRAPIVINO, RS","18",",I","13",",I","1",",I","","","","","","","","","","","43.6",",,I,14,","","","135.2",",,,I","",""
"RSM00029649","1936-09","55.0","86.8","151.0","KRAPIVINO, RS","12",",I","9",",I","0",",I","","","","","","","","","","","21.0",",,I,17,","","","77.3",",,,I","",""
"RSM00029649","1936-10","55.0","86.8","151.0","KRAPIVINO, RS","8",",I","4",",I","0",",I","","","","","","","","","","","12.1",",,I,23,","","","27.3",",,,I","",""
"RSM00029649","1936-11","55.0","86.8","151.0","KRAPIVINO, RS","21",",I","5",",I","0",",I","","","","","","","","","","","5.3",",,I,22,","","","37.0",",,,I","",""
"RSM00029649","1936-12","55.0","86.8","151.0","KRAPIVINO, RS","16",",I","1",",I","0",",I","","","","","","","","","","","2.5",",,I,15,","","","14.3",",,,I","",""
"RSM00029649","1937-01","55.0","86.8","151.0","KRAPIVINO, RS","11",",I","1",",I","0",",I","","","","","","","","","","","3.5",",,I,04,","","","15.7",",,,I","",""
"RSM00029649","1937-02","55.0","86.8","151.0","KRAPIVINO, RS","6",",I","2",",I","0",",I","","","","","","","","","","","10.9",",,I,02,","","","26.2",",,,I","",""
"RSM00029649","1937-03","55.0","86.8","151.0","KRAPIVINO, RS","12",",I","4",",I","0",",I","","","","","","","","","","","4.0",",,I,12,","","","17.9",",,,I","",""
"RSM00029649","1937-04","55.0","86.8","151.0","KRAPIVINO, RS","11",",I","0",",I","0",",I","","","","","","","","","","","2.4",",,I,30,","","","15.0",",,,I","",""
"RSM00029649","1937-05","55.0","86.8","151.0","KRAPIVINO, RS","12",",I","5",",I","0",",I","","","","","","","","","","","19.6",",,I,28,","","","47.9",",,,I","",""
"RSM00029649","1937-06","55.0","86.8","151.0","KRAPIVINO, RS","12",",I","8",",I","0",",I","","","","","","","","","","","14.6",",,I,19,","","","84.6",",,,I","",""
"RSM00029649","1937-07","55.0","86.8","151.0","KRAPIVINO, RS","11",",I","7",",I","1",",I","","","","","","","","","","","62.2",",,I,13,","","","127.9",",,,I","",""
"RSM00029649","1937-08","55.0","86.8","151.0","KRAPIVINO, RS","13",",I","7",",I","0",",I","","","","","","","","","","","9.3",",,I,11,","","","42.6",",,,I","",""
"RSM00029649","1937-09","55.0","86.8","151.0","KRAPIVINO, RS","18",",I","10",",I","0",",I","","","","","","","","","","","13.2",",,I,25,","","","90.4",",,,I","",""
"RSM00029649","1937-10","55.0","86.8","151.0","KRAPIVINO, RS","13",",I","5",",I","0",",I","","","","","","","","","","","10.1",",,I,11,","","","47.0",",,,I","",""
"RSM00029649","1937-11","55.0","86.8","151.0","KRAPIVINO, RS","14",",I","5",",I","0",",I","","","","","","","","","","","9.1",",,I,02,","","","39.1",",,,I","",""
"RSM00029649","1937-12","55.0","86.8","151.0","KRAPIVINO, RS","16",",I","1",",I","0",",I","","","","","","","","","","","4.5",",,I,04,","","","18.8",",,,I","",""
"RSM00029649","1938-01","55.0","86.8","151.0","KRAPIVINO, RS","11",",I","1",",I","0",",I","","","","","","","","","","","2.6",",,I,31,","","","15.1",",,,I","",""
"RSM00029649","1938-02","55.0","86.8","151.0","KRAPIVINO, RS","13",",I","2",",I","0",",I","","","","","","","","","","","5.6",",,I,25,","","","19.1",",,,I","",""
"RSM00029649","1938-03","55.0","86.8","151.0","KRAPIVINO, RS","11",",I","1",",I","0",",I","","","","","","","","","","","2.7",",,I,01,","","","10.1",",,,I","",""
"RSM00029649","1938-04","55.0","86.8","151.0","KRAPIVINO, RS","10",",I","1",",I","0",",I","","","","","","","","","","","6.1",",,I,16,","","","12.6",",,,I","",""
"RSM00029649","1938-05","55.0","86.8","151.0","KRAPIVINO, RS","17",",I","8",",I","0",",I","","","","","","","","","","","19.1",",,I,20,","","","71.0",",,,I","",""
"RSM00029649","1938-06","55.0","86.8","151.0","KRAPIVINO, RS","15",",I","5",",I","0",",I","","","","","","","","","","","9.3",",,I,03,","","","39.6",",,,I","",""
"RSM00029649","1938-07","55.0","86.8","151.0","KRAPIVINO, RS","17",",I","14",",I","1",",I","","","","","","","","","","","33.8",",,I,09,","","","129.5",",,,I","",""
"RSM00029649","1938-08","55.0","86.8","151.0","KRAPIVINO, RS","9",",I","3",",I","0",",I","","","","","","","","","","","9.3",",,I,04,","","","27.3",",,,I","",""
"RSM00029649","1938-09","55.0","86.8","151.0","KRAPIVINO, RS","15",",I","9",",I","1",",I","","","","","","","","","","","49.0",",,I,12,","","","87.6",",,,I","",""
"RSM00029649","1938-10","55.0","86.8","151.0","KRAPIVINO, RS","22",",I","10",",I","0",",I","","","","","","","","","","","10.2",",,I,22,","","","66.4",",,,I","",""
"RSM00029649","1938-11","55.0","86.8","151.0","KRAPIVINO, RS","13",",I","2",",I","0",",I","","","","","","","","","","","3.0",",,I,08,","","","17.0",",,,I","",""
"RSM00029649","1938-12","55.0","86.8","151.0","KRAPIVINO, RS","16",",I","3",",I","0",",I","","","","","","","","","","","3.6",",,I,06,","","","21.1",",,,I","",""
"RSM00029649","1939-01","55.0","86.8","151.0","KRAPIVINO, RS","13",",I","3",",I","0",",I","","","","","","","","","","","4.3",",,I,07,","","","19.2",",,,I","",""
"RSM00029649","1939-02","55.0","86.8","151.0","KRAPIVINO, RS","7",",I","2",",I","0",",I","","","","","","","","","","","5.7",",,I,04,","","","17.9",",,,I","",""
"RSM00029649","1939-03","55.0","86.8","151.0","KRAPIVINO, RS","8",",I","1",",I","0",",I","","","","","","","","","","","2.5",",,I,25,","","","8.8",",,,I","",""
"RSM00029649","1939-04","55.0","86.8","151.0","KRAPIVINO, RS","9",",I","3",",I","0",",I","","","","","","","","","","","10.9",",,I,09,","","","28.4",",,,I","",""
"RSM00029649","1939-05","55.0","86.8","151.0","KRAPIVINO, RS","15",",I","6",",I","0",",I","","","","","","","","","","","17.4",",,I,25,","","","62.7",",,,I","",""
"RSM00029649","1939-06","55.0","86.8","151.0","KRAPIVINO, RS","9",",I","6",",I","0",",I","","","","","","","","","","","15.0",",,I,15,","","","43.3",",,,I","",""
"RSM00029649","1939-07","55.0","86.8","151.0","KRAPIVINO, RS","14",",I","11",",I","0",",I","","","","","","","","","","","20.3",",,I,25,","","","98.0",",,,I","",""
"RSM00029649","1939-08","55.0","86.8","151.0","KRAPIVINO, RS","14",",I","8",",I","0",",I","","","","","","","","","","","14.4",",,I,22,","","","64.3",",,,I","",""
"RSM00029649","1939-09","55.0","86.8","151.0","KRAPIVINO, RS","11",",I","4",",I","0",",I","","","","","","","","","","","20.5",",,I,01,","","","53.8",",,,I","",""
"RSM00029649","1939-10","55.0","86.8","151.0","KRAPIVINO, RS","15",",I","8",",I","0",",I","","","","","","","","","","","9.0",",,I,07,","","","58.4",",,,I","",""
"RSM00029649","1939-11","55.0","86.8","151.0","KRAPIVINO, RS","15",",I","4",",I","0",",I","","","","","","","","","","","5.9",",,I,15,","","","25.6",",,,I","",""
"RSM00029649","1939-12","55.0","86.8","151.0","KRAPIVINO, RS","11",",I","3",",I","0",",I","","","","","","","","","","","4.5",",,I,18,","","","20.3",",,,I","",""
"RSM00029649","1940-01","55.0","86.8","151.0","KRAPIVINO, RS","9",",I","2",",I","0",",I","","","","","","","","","","","7.2",",,I,04,","","","17.4",",,,I","",""
"RSM00029649","1940-02","55.0","86.8","151.0","KRAPIVINO, RS","11",",I","1",",I","0",",I","","","","","","","","","","","2.5",",,I,13,","","","10.4",",,,I","",""
"RSM00029649","1940-03","55.0","86.8","151.0","KRAPIVINO, RS","9",",I","0",",I","0",",I","","","","","","","","","","","2.2",",,I,30,+","","","12.6",",,,I","",""
"RSM00029649","1940-04","55.0","86.8","151.0","KRAPIVINO, RS","8",",I","3",",I","0",",I","","","","","","","","","","","5.2",",,I,27,","","","16.6",",,,I","",""
"RSM00029649","1940-05","55.0","86.8","151.0","KRAPIVINO, RS","16",",I","7",",I","0",",I","","","","","","","","","","","13.4",",,I,23,","","","55.6",",,,I","",""
"RSM00029649","1940-06","55.0","86.8","151.0","KRAPIVINO, RS","12",",I","4",",I","0",",I","","","","","","","","","","","8.8",",,I,08,","","","34.0",",,,I","",""
"RSM00029649","1940-07","55.0","86.8","151.0","KRAPIVINO, RS","10",",I","4",",I","0",",I","","","","","","","","","","","15.5",",,I,15,","","","42.4",",,,I","",""
"RSM00029649","1940-08","55.0","86.8","151.0","KRAPIVINO, RS","13",",I","8",",I","1",",I","","","","","","","","","","","25.8",",,I,26,","","","106.7",",,,I","",""
"RSM00029649","1940-09","55.0","86.8","151.0","KRAPIVINO, RS","13",",I","6",",I","0",",I","","","","","","","","","","","15.6",",,I,02,","","","73.8",",,,I","",""
"RSM00029649","1940-10","55.0","86.8","151.0","KRAPIVINO, RS","21",",I","12",",I","1",",I","","","","","","","","","","","29.8",",,I,29,","","","114.6",",,,I","",""
"RSM00029649","1940-11","55.0","86.8","151.0","KRAPIVINO, RS","14",",I","5",",I","0",",I","","","","","","","","","","","9.0",",,I,17,","","","38.1",",,,I","",""
