"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00425377","1910-04","40.99","-109.7258","1948.6","MANILA, UT US","","","","","2",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","3.8",",,6,30,","","","","","","","","","","","","","4.8",",,,6","","","","","","","","","",""
"USC00425377","1910-05","40.99","-109.7258","1948.6","MANILA, UT US","","","","","5",",6","3",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","","","64",",,6,16,","14.5",",,6,05,","","","","","","","","","","","","","28.7",",,,6","115",",,,6","","","","","","","",""
"USC00425377","1910-06","40.99","-109.7258","1948.6","MANILA, UT US","","","","","2",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","4.6",",,6,29,","","","","","","","","","","","","","6.1",",,,6","","","","","","","","","",""
"USC00425377","1910-08","40.99","-109.7258","1948.6","MANILA, UT US","","","","","8",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","10.2",",,6,20,","","","","","","","","","","","","","25.3",",,,6","","","","","","","","","",""
"USC00425377","1910-12","40.99","-109.7258","1948.6","MANILA, UT US","","","","","5",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","10.2",",,6,11,","","","","","","","","","","","","","16.1",",,,6","","","","","","","","","",""
"USC00425377","1911-06","40.99","-109.7258","1948.6","MANILA, UT US","","","","","10",",6","2",",6","0",",6","","","","","0",",6","2",",6","","","","","","","","","","","-1.1",",6,10,","","","","","11.9",",,6,16,","","","","","","","","","","","","","29.2",",,,6","","","","","","","8.19",",,,6","",""
"USC00425377","1911-07","40.99","-109.7258","1948.6","MANILA, UT US","","","","","","","","","","","","","","","0",",6","1",",6","","","","","","","","","","","0.0",",6,09,","","","","","","","","","","","","","","","","","","","","","","","","","","","7.33",",,,6","",""
"USC00425377","1911-08","40.99","-109.7258","1948.6","MANILA, UT US","","","","","","","","","","","","","","","","","","","0","2,6","29","2,6","1","2,6","","","","","","","","","","","","","32.2","2,6,09,","","","","","","","","","","","","","","","","","27.07","2,,,6","","","",""
"USC00425377","1911-09","40.99","-109.7258","1948.6","MANILA, UT US","","","0.6","1,6","","","","","","","","","","","0",",6","9",",6","0","1,6","19","1,6","0","1,6","","","","","-3.3",",6,19,","","","","","","","30.0","1,6,11,","","","","","146.4","1,6","","","","","","","","","13.37","1,6","22.57","1,,,6","4.16",",,,6","",""
"USC00425377","1911-10","40.99","-109.7258","1948.6","MANILA, UT US","","","","","","","","","","","","","","","","","","","0","4,6","3","4,6","0","4,6","","","","","","","","","","","","","22.8","4,6,02,","","","","","","","","","","","","","","","","","14.31","4,,,6","","","",""
