"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NLM00006280","1949-01","53.1167","6.5831","4.0","EELDE 1, NL","","","","","","","","","","","0","4,S","12","4,S","0","5,S","0","5,S","0","5,S","-5.0","4,S,25,","","","","","8.9","5,S,29,","","","","","","","3.21","9,S","5.55","5,,,S","0.87","4,,,S"
"NLM00006280","1949-02","53.1167","6.5831","4.0","EELDE 1, NL","0.0","5,S","","","","","","","","","0","4,S","10","4,S","0","1,S","0","1,S","0","1,S","-7.2","4,S,03,","","","","","15.0","1,S,21,","","","338.4","1,S","","","3.72","5,S","7.56","1,,,S","-0.12","4,,,S"
"NLM00006280","1949-03","53.1167","6.5831","4.0","EELDE 1, NL","0.0","2,S","","","","","","","","","0","2,S","16","2,S","4","2,S","0","2,S","0","2,S","-7.2","2,S,08,+","","","","","17.8","2,S,29,+","","","438.0","2,S","","","3.23","2,S","7.30","2,,,S","-0.84","2,,,S"
"NLM00006280","1949-04","53.1167","6.5831","4.0","EELDE 1, NL","","","","","","","","","","","","","","","0","1,S","4","1,S","0","1,S","","","","","","","23.9","1,S,18,","","","","","","","","","14.29","1,,,S","",""
"NLM00006280","1949-05","53.1167","6.5831","4.0","EELDE 1, NL","0.0","3,S","","","","","","","","","0","3,S","2","3,S","0",",S","1",",S","0",",S","-1.1","3,S,02,","","","","","23.9",",S,04,","","","215.8",",S","","","10.57","3,S","15.54",",,,S","5.60","3,,,S"
"NLM00006280","1949-06","53.1167","6.5831","4.0","EELDE 1, NL","1.1","1,S","","","","","","","","","0",",S","0",",S","0","1,S","3","1,S","0","1,S","3.9",",S,24,","","","","","27.8","1,S,07,","","","152.4","1,S","","","13.12","1,S","17.80","1,,,S","8.45",",,,S"
"NLM00006280","1949-07","53.1167","6.5831","4.0","EELDE 1, NL","7.8","5,S","","","","","","","","","0","5,S","0","5,S","0","1,S","18","1,S","0","1,S","3.9","5,S,03,","","","","","27.8","1,S,26,","63.4","S","63.4","1,S","","","16.03","5,S","21.18","1,,,S","10.87","5,,,S"
"NLM00006280","1949-08","53.1167","6.5831","4.0","EELDE 1, NL","","","","","","","","","","","","","","","0","1,S","17","1,S","0","1,S","","","","","","","27.8","1,S,22,+","","","","","","","","","21.79","1,,,S","",""
"NLM00006280","1949-09","53.1167","6.5831","4.0","EELDE 1, NL","15.9","4,S","","","","","","","","","0","3,S","0","3,S","0","1,S","17","1,S","1","1,S","6.1","3,S,21,","","","","","32.2","1,S,05,","","","54.2","1,S","","","16.71","4,S","22.09","1,,,S","11.34","3,,,S"
"NLM00006280","1949-10","53.1167","6.5831","4.0","EELDE 1, NL","","","","","","","","","","","","","","","0","3,S","2","3,S","0","3,S","","","","","","","22.2","3,S,16,+","","","","","","","","","16.03","3,,,S","",""
"NLM00006280","1949-11","53.1167","6.5831","4.0","EELDE 1, NL","0.0","5,S","","","","","","","","","0","5,S","11","5,S","0","2,S","0","2,S","0","2,S","-3.9","5,S,01,","","","","","12.2","2,S,12,","","","325.8","2,S","","","5.30","5,S","8.29","2,,,S","2.31","5,,,S"
"NLM00006280","1949-12","53.1167","6.5831","4.0","EELDE 1, NL","","","","","","","","","","","","","","","0","1,S","0","1,S","0","1,S","","","","","","","11.1","1,S,27,+","","","","","","","","","6.76","1,,,S","",""
"NLM00006280","1950-01","53.1167","6.5831","4.0","EELDE 1, NL","","","","","","","","","","","","","","","12","4,S","0","4,S","0","4,S","","","","","","","8.9","4,S,12,+","","","","","","","","","3.25","4,,,S","",""
"NLM00006280","1950-02","53.1167","6.5831","4.0","EELDE 1, NL","0.0","4,S","","","","","","","","","0","4,S","9","4,S","0",",S","0",",S","0",",S","-3.9","4,S,01,","","","","","13.9",",S,17,","","","325.5",",S","","","4.87","4,S","7.82",",,,S","1.92","4,,,S"
"NLM00006280","1950-03","53.1167","6.5831","4.0","EELDE 1, NL","0.0","3,S","","","","","","","","","0","3,S","8","3,S","0",",S","0",",S","0",",S","-5.0","3,S,02,","","","","","16.1",",S,18,","","","330.0",",S","","","6.40","3,S","10.16",",,,S","2.64","3,,,S"
"NLM00006280","1950-04","53.1167","6.5831","4.0","EELDE 1, NL","0.0","5,S","","","","","","","","","0","5,S","8","5,S","0","1,S","0","1,S","0","1,S","-2.2","5,S,26,","","","","","16.1","1,S,30,+","","","273.9","1,S","","","7.16","5,S","11.49","1,,,S","2.82","5,,,S"
"NLM00006280","1950-05","53.1167","6.5831","4.0","EELDE 1, NL","0.3","5,S","","","","","","","","","0","5,S","0","5,S","0","1,S","6","1,S","0","1,S","3.9","5,S,31,+","","","","","25.0","1,S,21,","","","166.1","1,S","","","11.89","5,S","16.52","1,,,S","7.26","5,,,S"
